,指标1,指标2,相关性得分,最优TS位移位数,最优TS,最优皮尔逊位移位数,最优位移皮尔逊相关系数,指标1 显著频率top3,指标2 显著频率top3,未位移皮尔逊相关系数,TS,kl,相关类型(1:正相关_person为基准 ;0:负相关_TS为基准)
3322,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):法国:当月值,11.604132562376787,11,0.18283493743838658,3,0.16604132562376786,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 20.5, 6.3076923076923075]",0.04826978956887163,0.04826978956887163,0.12249590350673903,1
3323,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):孟加拉国:当月值,10.866713864846274,4,0.1586671386484628,4,0.15866713864846274,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 6.3076923076923075, 10.25]",0.05075302024611153,0.05075302024611153,0.2370938397976936,1
3324,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):蒙古:当月值,21.81926425907109,-12,0.26819264259071096,-12,0.2681926425907109,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 4.315789473684211]",0.18436417910688532,0.18436417910688535,0.4216827904888315,1
3325,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):老挝:当月值,40.508021341340545,12,0.5050802134134055,-12,-0.039162798909693944,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 2.484848484848485, 2.102564102564102]",-0.3001808733815233,0.3001808733815233,0.6530862805344586,0
3326,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):也门:当月值,58.61701688119843,-11,0.6361701688119843,-11,0.6361701688119843,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 4.315789473684211, 2.411764705882353]",0.48837567314616664,0.48837567314616664,0.4930919689433067,1
3327,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):马来西亚:当月值,-1.8012857755298932,12,0.12139212145212741,-12,0.03198714224470107,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 3.9047619047619047, 2.411764705882353]",-0.034966194358614894,0.034966194358614894,0.17559640145217736,1
3328,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):英国:当月值,17.46362524892748,-6,0.2746362524892748,11,0.018232313176280403,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 27.33333333333333, 2.2777777777777777]",-0.11583655982956027,0.11583655982956027,0.17768357848000355,0
3329,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):玻利维亚:当月值,10.089813825927964,11,0.1768263056496305,-12,0.15089813825927964,"[20.5, 11.714285714285714, 7.454545454545454]","[3.727272727272727, 11.714285714285714, 9.11111111111111]",0.04445227433721589,0.04445227433721589,0.10307897855214683,1
3330,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):乌克兰:当月值,51.201496487963574,-12,0.5620149648796359,-12,0.5620149648796358,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.125, 3.9047619047619047]",0.12071844197979735,0.12071844197979735,0.5128042288880194,1
3331,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):海地:当月值,25.79343226996802,9,0.3079343226996802,9,0.3079343226996802,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 4.1000000000000005, 2.9285714285714284]",0.1324290429382528,0.1324290429382528,0.4661814492570767,1
3332,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):西班牙:当月值,48.42855292578389,3,0.5342855292578387,3,0.5342855292578389,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 2.102564102564102, 3.0370370370370368]",0.4107350029894815,0.4107350029894815,0.12513304730090824,1
3333,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):哥斯达黎加:当月值,60.7037721283741,-9,0.6570377212837409,12,-0.13234600609741798,"[20.5, 11.714285714285714, 7.454545454545454]","[20.5, 3.2800000000000002, 13.666666666666664]",-0.5177087632067117,0.5177087632067117,0.2187450632683021,0
3334,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):伊朗:当月值,23.626608734877912,-12,0.427030926280019,12,0.2862660873487791,"[20.5, 11.714285714285714, 7.454545454545454]","[4.823529411764706, 11.714285714285714, 9.11111111111111]",-0.08839163705110496,0.08839163705110496,0.41465806806686156,1
3335,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):澳大利亚:当月值,25.02374280143735,2,0.3502374280143735,-10,-0.16626993393138345,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 5.125]",-0.3044227700861348,0.3044227700861348,0.2361608175817174,0
3336,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):尼加拉瓜:当月值,21.502133829157444,-12,0.3540304117841939,12,0.2650213382915744,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 27.33333333333333, 2.5625]",-0.07186720617676579,0.07186720617676579,0.22158833845267903,1
3337,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):萨尔瓦多:当月值,58.48985563256524,11,0.6348985563256524,11,0.6348985563256524,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 27.33333333333333, 5.857142857142857]",0.29366269038874065,0.29366269038874065,0.09861871324481249,1
3338,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):科特迪瓦:当月值,19.724182591929072,-12,0.300058241354289,9,0.24724182591929073,"[20.5, 11.714285714285714, 7.454545454545454]","[2.9285714285714284, 16.400000000000002, 5.857142857142857]",-0.08429762430144863,0.08429762430144863,0.284160193801287,1
3339,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):越南:当月值,58.94509216481554,1,0.6394509216481552,1,0.6394509216481554,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 11.714285714285714, 2.6451612903225805]",0.607574473929291,0.607574473929291,0.3827085343256678,1
3340,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):塞内加尔:当月值,13.136242609960568,5,0.1813624260996057,5,0.18136242609960568,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 3.0370370370370368, 3.9047619047619047]",0.07840925999546318,0.07840925999546318,0.19264523018239554,1
3341,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):德国:当月值,11.848247676401737,3,0.16848247676401723,3,0.16848247676401737,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 20.5]",0.06395754031833245,0.06395754031833245,0.1322350560009787,1
3342,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):苏丹:当月值,42.86437076438405,9,0.4286437076438404,9,0.4286437076438405,"[20.5, 11.714285714285714, 7.454545454545454]","[20.5, 6.3076923076923075, 2.1578947368421053]",0.3785181822766982,0.3785181822766982,0.15999572537409124,1
3343,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):希腊:当月值,10.080739317800502,5,0.150807393178005,5,0.150807393178005,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 2.1578947368421053]",0.07021634074451064,0.07021634074451064,0.1760344085699971,1
3344,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):比利时:当月值,19.708877929343036,3,0.24708877929343043,3,0.24708877929343037,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 3.0370370370370368, 2.484848484848485]",0.14249982203843048,0.14249982203843048,0.1612241597508001,1
3345,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):马达加斯加:当月值,43.96743211913004,4,0.4896743211913005,4,0.4896743211913004,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 11.714285714285714, 2.7333333333333334]",0.44008839209546935,0.44008839209546935,0.14760968841975658,1
3346,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):巴基斯坦:当月值,73.01271340022254,7,0.7301271340022254,7,0.7301271340022254,"[20.5, 11.714285714285714, 7.454545454545454]","[20.5, 13.666666666666664, 2.102564102564102]",0.6021137369530138,0.6021137369530138,0.3735705323408373,1
3347,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:摩托车(含两轮和三轮):巴拿马:当月值,9.932136727577273,6,0.19932136727577274,-6,-0.039200009829421976,"[20.5, 11.714285714285714, 7.454545454545454]","[2.1578947368421053, 27.33333333333333, 2.484848484848485]",-0.10301371869378707,0.10301371869378707,0.42500003672811865,0
3348,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:美国:当月值,53.46867130607145,10,0.5846867130607146,10,0.5846867130607145,"[20.5, 11.714285714285714, 7.454545454545454]","[3.9047619047619047, 5.857142857142857, 16.400000000000002]",0.41471934805795274,0.41471934805795274,0.06552879416299623,1
3349,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:印尼:当月值,11.872863383432087,11,0.30921090467751716,-12,0.16872863383432085,"[20.5, 11.714285714285714, 7.454545454545454]","[3.9047619047619047, 6.3076923076923075, 9.11111111111111]",-0.0887001096585258,0.0887001096585258,0.07112211636033823,1
3350,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:日本:当月值,24.1146386955959,-12,0.29114638695595896,-12,0.291146386955959,"[20.5, 11.714285714285714, 7.454545454545454]","[3.727272727272727, 4.1000000000000005, 2.411764705882353]",0.13129318149950225,0.13129318149950225,0.04348735929564777,1
3351,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:巴西:当月值,18.03579314114213,11,0.257250943144241,-9,0.23035793141142127,"[20.5, 11.714285714285714, 7.454545454545454]","[5.857142857142857, 11.714285714285714, 20.5]",-0.04743294767902576,0.04743294767902576,0.0793646548541661,1
3352,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:尼日利亚:当月值,47.84483465519894,12,0.5784483465519894,-12,0.25141832190150837,"[20.5, 11.714285714285714, 7.454545454545454]","[5.857142857142857, 11.714285714285714, 27.33333333333333]",-0.19342535227544322,0.19342535227544322,0.1293578841983121,0
3353,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:意大利:当月值,20.962269134327126,7,0.2596226913432713,7,0.25962269134327126,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 3.9047619047619047, 3.0370370370370368]",0.1615684498541872,0.1615684498541872,0.06622924464029906,1
3354,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:俄罗斯:当月值,26.78318665551424,-11,0.3178318665551425,-11,0.3178318665551424,"[20.5, 11.714285714285714, 7.454545454545454]","[4.1000000000000005, 27.33333333333333, 5.857142857142857]",0.18311390178987355,0.18311390178987355,0.04544216789508783,1
3355,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:泰国:当月值,10.854198656605448,-11,0.15854198656605448,-11,0.15854198656605448,"[20.5, 11.714285714285714, 7.454545454545454]","[4.1000000000000005, 13.666666666666664, 5.857142857142857]",0.14288670044516227,0.14288670044516227,0.0470487616567155,1
3356,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:匈牙利:当月值,37.218456066396136,9,0.4221845606639613,9,0.4221845606639614,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 9.11111111111111, 3.5652173913043477]",0.3389722086201623,0.3389722086201623,0.2173782537095315,1
3357,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:越南:当月值,8.7362240582584,1,0.18736224058258402,-1,-0.10201690730810335,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 13.666666666666664, 9.11111111111111]",-0.17078585873716218,0.17078585873716218,0.21860686679264366,0
3358,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:法国:当月值,31.737069736325168,9,0.3673706973632517,9,0.3673706973632517,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 2.102564102564102, 5.857142857142857]",0.1705897667947851,0.1705897667947851,0.07520381058219058,1
3359,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:墨西哥:当月值,50.955360529985334,12,0.5595536052998533,12,0.5595536052998533,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 4.1000000000000005, 5.857142857142857]",0.4751971841748334,0.4751971841748334,0.032529476054284696,1
3360,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:菲律宾:当月值,23.540413000217146,-11,0.28540413000217146,-11,0.28540413000217146,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 4.1000000000000005, 5.857142857142857]",0.1442151588849018,0.1442151588849018,0.06444753662742247,1
3361,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:埃及:当月值,41.018928276580034,8,0.5101892827658003,-12,-0.169287336456396,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 20.5, 4.823529411764706]",-0.3198220831066273,0.3198220831066273,0.3223836041938142,0
3362,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:马来西亚:当月值,15.936826904185274,7,0.25936826904185273,-12,0.026652665545321898,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.125, 3.727272727272727]",-0.13163570718276274,0.13163570718276274,0.07594667619220576,0
3363,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:印度:当月值,32.126181669395045,-11,0.3712618166939504,-11,0.3712618166939504,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 9.11111111111111]",0.2070760684821973,0.2070760684821973,0.07439532284515699,1
3364,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:孟加拉国:当月值,41.86228831819116,-3,0.4686228831819116,-3,0.4686228831819116,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 4.1000000000000005]",0.4274571306307513,0.4274571306307513,0.0716413559115616,1
3365,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:缅甸:当月值,24.44093258454022,-6,0.34440932584540224,12,-0.15737848625449533,"[20.5, 11.714285714285714, 7.454545454545454]","[6.833333333333332, 3.9047619047619047, 2.7333333333333334]",-0.2470483949596276,0.2470483949596276,0.10995073209221125,0
3366,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:柬埔寨:当月值,18.37020491479738,12,0.3398358251073778,-11,0.2337020491479738,"[20.5, 11.714285714285714, 7.454545454545454]","[5.857142857142857, 11.714285714285714, 16.400000000000002]",-0.08678743182957831,0.08678743182957831,0.10190736203778047,1
3367,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:老挝:当月值,42.45192321430672,12,0.5245192321430672,-11,0.07362702005810673,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 3.727272727272727]",-0.25717995389173276,0.25717995389173276,0.38872484087451414,0
3368,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:伊朗:当月值,32.33550676123774,-11,0.4233550676123774,12,-0.06334875302022638,"[20.5, 11.714285714285714, 7.454545454545454]","[2.5625, 2.102564102564102, 5.857142857142857]",-0.3318181230911291,0.3318181230911291,0.22795119974923694,0
3369,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:阿联酋:当月值,63.11849636058486,12,0.7311849636058485,-11,-0.2657809665985037,"[20.5, 11.714285714285714, 7.454545454545454]","[5.857142857142857, 10.25, 3.1538461538461537]",-0.5426924585259434,0.5426924585259434,0.24959721359422868,0
3370,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:澳大利亚:当月值,21.32386764517595,10,0.26323867645175936,10,0.2632386764517595,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 2.2162162162162162, 41.0]",0.08727773574885293,0.08727773574885293,0.0542048415246338,1
3371,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:中国香港:当月值,19.85842283043354,-1,0.24858422830433555,-1,0.2485842283043354,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 7.454545454545454, 4.555555555555555]",0.24707710663812263,0.24707710663812263,0.21340863462811038,1
3372,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:伊拉克:当月值,7.078130257880691,4,0.12078130257880693,4,0.12078130257880691,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 3.9047619047619047]",-0.02767811174081416,0.02767811174081416,0.15480595801934888,1
3373,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:中国台湾:当月值,39.51296134833383,11,0.49512961348333834,-11,0.020195052691431868,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 3.9047619047619047, 3.1538461538461537]",-0.26774761866404734,0.26774761866404734,0.08017136661248357,0
3374,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:新加坡:当月值,8.030466820084452,6,0.1803046682008445,-12,-0.10382613926590883,"[20.5, 11.714285714285714, 7.454545454545454]","[9.11111111111111, 5.857142857142857, 2.342857142857143]",-0.1417593554948513,0.1417593554948513,0.17026778815283977,0
3375,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:约旦:当月值,29.508538213495164,-12,0.34508538213495177,-12,0.34508538213495166,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 8.200000000000001, 4.315789473684211]",0.05247023151383608,0.05247023151383608,0.5108376178681692,1
3376,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:乌克兰:当月值,34.13059573739915,12,0.4413059573739915,-12,0.1050718568400823,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 5.857142857142857, 10.25]",-0.20040468569665507,0.20040468569665507,0.25288541990194735,0
3377,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:沙特阿拉伯:当月值,21.659552297481348,11,0.31659552297481347,-12,-0.05698792406731592,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 9.11111111111111, 2.2777777777777777]",-0.12217869809124215,0.12217869809124215,0.11980215598564929,0
3378,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:土耳其:当月值,9.47500486485635,12,0.14475004864856347,12,0.1447500486485635,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 11.714285714285714, 2.2162162162162162]",0.1050860527441015,0.1050860527441015,0.06936753754450217,1
3379,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:波兰:当月值,78.47903363193868,-7,0.8347903363193865,-7,0.8347903363193867,"[20.5, 11.714285714285714, 7.454545454545454]","[6.3076923076923075, 16.400000000000002, 9.11111111111111]",0.7772696255183347,0.7772696255183347,0.04582966651242536,1
3380,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:哈萨克斯坦:当月值,13.457330820109604,5,0.23457330820109604,-12,-0.06190797251557472,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 11.714285714285714, 27.33333333333333]",-0.1058814362714954,0.1058814362714954,0.2088349164162873,0
3381,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:巴基斯坦:当月值,10.198706754894504,-12,0.15198706754894512,-12,0.15198706754894503,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 2.6451612903225805]",0.08258455311732554,0.08258455311732554,0.2524008518495084,1
3382,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:安哥拉:当月值,57.012468240536236,12,0.6701246824053624,-12,-0.24936718557305343,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 10.25, 7.454545454545454]",-0.4460112756349178,0.4460112756349178,0.795162795098898,0
3383,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:加拿大:当月值,65.38581876871757,-11,0.7038581876871759,-11,0.7038581876871757,"[20.5, 11.714285714285714, 7.454545454545454]","[8.200000000000001, 2.1578947368421053, 11.714285714285714]",0.3898158342487378,0.3898158342487378,0.06258940438865745,1
3384,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:阿根廷:当月值,48.377507209641976,-9,0.5837750720964198,12,-0.443400443347905,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 4.555555555555555, 5.466666666666667]",-0.5158098042656889,0.5158098042656889,0.20429182605876964,0
3385,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:南非:当月值,28.204429804397243,10,0.38204429804397244,-11,-0.05333635056413688,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 20.5, 11.714285714285714]",-0.2862401815793075,0.2862401815793075,0.19677289201425585,0
3386,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:德国:当月值,25.910737754253624,5,0.30910737754253637,5,0.30910737754253625,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 27.33333333333333]",0.12869178347021695,0.12869178347021695,0.08823263968943049,1
3387,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:也门:当月值,44.44241926914688,7,0.5444241926914688,-12,-0.15607481942250492,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 8.200000000000001, 5.857142857142857]",-0.3925608747601533,0.3925608747601533,0.3617562569620557,0
3388,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:荷兰:当月值,0.37643201684147787,12,0.16863314056668482,5,0.05376432016841478,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 20.5, 5.857142857142857]",-0.05796147416198312,0.05796147416198312,0.17224624567571004,1
3389,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:芬兰:当月值,53.968256448913316,11,0.6396825644891332,-11,-0.25414794754080194,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 3.9047619047619047]",-0.4546058340707911,0.4546058340707911,0.38951991465291963,0
3390,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:小型通用动力机械:智利:当月值,39.04772852833976,2,0.4404772852833976,2,0.44047728528339763,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 4.1000000000000005, 8.200000000000001]",0.40223803956334775,0.40223803956334775,0.047658961708378966,1
3391,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):尼日利亚:当月值,54.85141347283965,12,0.6485141347283965,-12,0.2112278067154449,"[20.5, 11.714285714285714, 7.454545454545454]","[4.1000000000000005, 20.5, 3.727272727272727]",-0.22391638497818217,0.22391638497818217,0.2951271894091427,0
3392,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):缅甸:当月值,38.579600339871845,-4,0.4857960033987185,-12,-0.31500714887631714,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 11.714285714285714, 2.102564102564102]",-0.4073172899603627,0.4073172899603627,0.153588278308802,0
3393,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):阿根廷:当月值,8.296123101287524,-12,0.24609707833707328,12,0.13296123101287524,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 3.416666666666666, 10.25]",-0.06997740205183846,0.06997740205183846,0.32225977872900446,1
3394,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):墨西哥:当月值,53.9105849275478,-1,0.5891058492754783,-1,0.589105849275478,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 20.5, 4.1000000000000005]",0.5792006918561288,0.5792006918561288,0.051862079602017684,1
3395,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):菲律宾:当月值,47.86795105262663,12,0.5286795105262663,12,0.5286795105262663,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 16.400000000000002, 4.1000000000000005]",0.4115584739337709,0.4115584739337709,0.0695315490339905,1
3396,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):多哥:当月值,28.457479230669577,7,0.33457479230669573,7,0.33457479230669573,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 2.484848484848485, 4.823529411764706]",0.0977496550122535,0.0977496550122535,0.11038977411589194,1
3397,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):秘鲁:当月值,27.805226620380772,2,0.3280522662038078,2,0.32805226620380773,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 16.400000000000002, 27.33333333333333]",0.2949359057223257,0.2949359057223257,0.04836068130536317,1
3398,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):哥伦比亚:当月值,36.424251852219015,11,0.4642425185221902,-12,-0.029549047125665806,"[20.5, 11.714285714285714, 7.454545454545454]","[13.666666666666664, 3.727272727272727, 4.1000000000000005]",-0.2437391101494735,0.2437391101494735,0.13415055387658953,0
3399,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):安哥拉:当月值,56.262470893181685,12,0.6626247089318168,-12,-0.02508492110129906,"[20.5, 11.714285714285714, 7.454545454545454]","[10.25, 16.400000000000002, 2.2777777777777777]",-0.2921857716310106,0.2921857716310106,0.9432043991415475,0
3400,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):土耳其:当月值,17.63878774104626,-9,0.2763878774104626,12,0.01861194491352573,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 2.411764705882353]",-0.12887252174351854,0.12887252174351854,0.2885321825375106,0
3401,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):俄罗斯:当月值,21.57169759742814,11,0.42321979046928176,-12,0.2657169759742814,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 6.833333333333332, 3.9047619047619047]",-0.09305876589673286,0.09305876589673286,0.8780372768142899,1
3402,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):几内亚:当月值,49.53803224925813,12,0.5953803224925813,-12,-0.29011272355697465,"[20.5, 11.714285714285714, 7.454545454545454]","[13.666666666666664, 2.484848484848485, 5.857142857142857]",-0.40629128837026157,0.40629128837026157,0.26691358998829845,0
3403,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):巴拉圭:当月值,-7.163340181913599,7,0.17354838571220413,-7,-0.02163340181913598,"[20.5, 11.714285714285714, 7.454545454545454]","[5.125, 2.411764705882353, 11.714285714285714]",-0.10988943255847605,0.10988943255847605,0.1245255345902133,1
3404,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:摩托车(含两轮和三轮):埃及:当月值,24.638098837320214,10,0.2963809883732021,10,0.29638098837320215,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 7.454545454545454, 9.11111111111111]",0.20278401081083516,0.20278401081083516,0.2732444257167592,1
