,指标1,指标2,相关性得分,最优TS位移位数,最优TS,最优皮尔逊位移位数,最优位移皮尔逊相关系数,指标1 显著频率top3,指标2 显著频率top3,未位移皮尔逊相关系数,TS,kl,相关类型(1:正相关_person为基准 ;0:负相关_TS为基准)
0,申万行业指数:白酒:月,价格:白酒:五粮液(52度):500ml:一号店:月,94.53775670178106,-3,0.9653775670178102,-3,0.9653775670178106,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[20.5, 11.714285714285714, 7.454545454545454]",0.9452508568325443,0.9452508568325444,0.06218105151086127,1
1,申万行业指数:白酒:月,申万行业指数:食品饮料:月,93.40079620186292,0,0.9840079620186295,0,0.9840079620186292,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[23.249999999999996, 6.642857142857142, 5.166666666666666]",0.9840079620186292,0.9840079620186293,0.02082180726575773,1
2,申万行业指数:白酒:月,食品饮料利润总额累计同比,24.742740347106945,12,0.3665625140601595,-12,0.29742740347106944,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[9.299999999999999, 18.599999999999998, 6.642857142857142]",-0.04851500162613785,0.04851500162613783,0.243634688921399,1
3,申万行业指数:白酒:月,申万行业指数:市净率:白酒:月,77.98224596121258,-2,0.8298224596121262,-2,0.8298224596121259,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 11.624999999999998, 6.642857142857142]",0.814792303001812,0.814792303001812,0.05009306576308868,1
4,申万行业指数:白酒:月,22个省市:平均价:猪肉:月,18.42395499577032,7,0.23487321372102812,-2,0.2342395499577032,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[46.49999999999999, 10.333333333333332, 6.199999999999999]",0.21744883102197918,0.21744883102197918,0.15649228965510129,1
5,申万行业指数:白酒:月,固定资产投资完成额:制造业食品制造业:累计同比,69.82793859973744,-5,0.7982793859973744,5,-0.7286340579738046,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[23.249999999999996, 15.5, 7.75]",-0.7503186698502075,0.7503186698502072,1.3980793972818781,0
6,申万行业指数:白酒:月,固定资产投资完成额:制造业:酒、饮料和精制茶制造业:累计同比,71.74849664365269,12,0.8174849664365269,-12,-0.28021882065339615,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[13.285714285714285, 10.333333333333332, 18.599999999999998]",-0.5512478625014006,0.5512478625014006,1.1479286865396794,0
7,申万行业指数:白酒:月,固定资产投资完成额:制造业:烟草制品业:累计同比,30.25965938545452,12,0.4025965938545452,-12,0.09859377510443042,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[92.99999999999999, 7.75, 15.5]",-0.10328564077304196,0.10328564077304198,0.36033323964653813,0
8,申万行业指数:白酒:月,烟草制品业:利润总额累计值,10.78462193002392,4,0.20784621930023922,-3,-0.011422334961078758,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",-0.04774029573111182,0.04774029573111178,0.2909059700210928,0
9,申万行业指数:白酒:月,烟草制品业:利润总额累计同期增减,40.60077043400405,-12,0.4560077043400406,-12,0.45600770434004045,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[92.99999999999999, 13.285714285714285, 23.249999999999996]",0.19869349419597546,0.19869349419597548,0.5311439145351201,1
10,申万行业指数:白酒:月,烟草制品业:利润总额累计同比,50.72007594016228,-12,0.5572007594016231,-12,0.5572007594016228,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[92.99999999999999, 31.0, 13.285714285714285]",0.23455671173478804,0.23455671173478804,0.4127803218459312,1
11,申万行业指数:白酒:月,烟草制品业:营业费用累计值,13.865520756651655,10,0.18865520756651663,10,0.18865520756651655,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",0.07243956957527142,0.07243956957527142,0.34849304389247715,1
12,申万行业指数:白酒:月,烟草制品业:营业费用累计同比,33.87999020798837,-5,0.3887999020798836,-5,0.38879990207988374,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 18.599999999999998, 9.299999999999999]",0.2163809157849774,0.21638091578497745,0.2353421807312306,1
13,申万行业指数:白酒:月,烟草制品业:财务费用累计值,45.83021947533295,10,0.5583021947533295,-10,-0.368975055999657,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 2.9999999999999996, 23.249999999999996]",-0.5181749009390691,0.5181749009390693,0.9537316364474244,0
14,申万行业指数:白酒:月,烟草制品业:管理费用累计值,14.541298417325788,10,0.19541298417325786,10,0.19541298417325786,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",0.0263004442626948,0.026300444262694792,0.342356098839442,1
15,申万行业指数:白酒:月,烟草制品业:管理费用累计同比,34.272229545078325,12,0.44272229545078323,-12,0.10435549750168951,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 7.153846153846153, 10.333333333333332]",-0.13209311107811791,0.13209311107811794,0.45913647854876655,0
16,申万行业指数:白酒:月,烟草制品业:应收票据及应收账款同比,38.15840965665967,4,0.48158409656659673,-12,-0.1641420313883377,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[46.49999999999999, 18.599999999999998, 9.299999999999999]",-0.3778760230666724,0.37787602306667245,0.7862609472318736,0
17,申万行业指数:白酒:月,烟草制品业:存货同比,79.59476247352653,12,0.8959476247352652,-12,-0.6632405812850576,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[15.5, 23.249999999999996, 9.299999999999999]",-0.8534434050763651,0.8534434050763652,1.4017996134788078,0
18,申万行业指数:白酒:月,烟草制品业:产成品存货同比,49.37071446319392,0,0.5937071446319392,-12,-0.4384358354242177,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 18.599999999999998, 4.894736842105263]",-0.5937071446319392,0.5937071446319391,0.8494354798829102,0
19,申万行业指数:白酒:月,烟草制品业:流动资产平均余额同比,71.85133054172515,12,0.8185133054172515,-12,-0.5380428635723232,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[13.285714285714285, 18.599999999999998, 7.153846153846153]",-0.7753823259277484,0.7753823259277483,1.0873016194274407,0
20,申万行业指数:白酒:月,烟草制品业:资产总计同比,66.12458766739482,0,0.7612458766739482,-12,-0.5462579752086454,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[23.249999999999996, 13.285714285714285, 7.153846153846153]",-0.7612458766739479,0.761245876673948,1.1390014870729666,0
21,申万行业指数:白酒:月,烟草制品业:负债合计同比,53.71099520995459,0,0.6371099520995459,-12,-0.367246994413933,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 18.599999999999998, 4.428571428571428]",-0.6371099520995458,0.637109952099546,1.1032439389066606,0
22,申万行业指数:白酒:月,烟草制品业:亏损企业亏损总额累计值,46.13753566998722,9,0.5113753566998724,9,0.5113753566998722,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[13.285714285714285, 6.199999999999999, 3.0999999999999996]",0.20890596760203695,0.2089059676020369,0.2682715810149985,1
23,申万行业指数:白酒:月,酒、饮料和精制茶制造业:利润总额累计值,33.112306441685284,10,0.38112306441685273,10,0.38112306441685284,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 2.9999999999999996]",0.27716271734578657,0.2771627173457867,0.25673757531694885,1
24,申万行业指数:白酒:月,酒、饮料和精制茶制造业:利润总额累计同期增减,58.35222698333061,-5,0.6335222698333062,-5,0.6335222698333061,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 31.0, 18.599999999999998]",0.5339195357954091,0.5339195357954091,0.33115759215445295,1
25,申万行业指数:白酒:月,酒、饮料和精制茶制造业:利润总额累计同比,63.51892567072146,-11,0.6851892567072148,-11,0.6851892567072146,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 9.299999999999999, 18.599999999999998]",0.432769217315533,0.43276921731553314,0.22288548163936017,1
26,申万行业指数:白酒:月,酒、饮料和精制茶制造业:营业费用累计值,19.13716234351014,10,0.24137162343510138,10,0.2413716234351014,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",0.0963289599926044,0.09632895999260438,0.3160160231545061,1
27,申万行业指数:白酒:月,酒、饮料和精制茶制造业:营业费用累计同比,36.127394286214034,-12,0.41127394286214036,-12,0.41127394286214036,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[15.5, 9.299999999999999, 23.249999999999996]",-0.03274915826135643,0.03274915826135647,0.35767996932309376,1
28,申万行业指数:白酒:月,酒、饮料和精制茶制造业:财务费用累计值,14.474026084267695,-9,0.1953338374414176,10,0.19474026084267695,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",-0.10424429387207132,0.10424429387207132,0.40148638604373216,1
29,申万行业指数:白酒:月,酒、饮料和精制茶制造业:财务费用累计同比,46.963153574844725,-1,0.5696315357484473,8,-0.41163581315556586,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[23.249999999999996, 8.454545454545453, 5.166666666666666]",-0.5602241949701825,0.5602241949701822,1.269522820525555,0
30,申万行业指数:白酒:月,酒、饮料和精制茶制造业:管理费用累计值,25.625425575109226,10,0.3062542557510923,10,0.3062542557510923,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",0.09994747578514211,0.09994747578514213,0.31408136829274447,1
31,申万行业指数:白酒:月,酒、饮料和精制茶制造业:管理费用累计同比,45.05953476981325,12,0.5505953476981325,-12,-0.3488942187394302,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[23.249999999999996, 15.5, 6.642857142857142]",-0.4796940693885336,0.4796940693885338,0.4678653252221761,0
32,申万行业指数:白酒:月,酒、饮料和精制茶制造业:应收票据及应收账款同比,72.7732090980797,1,0.7777320909807971,-9,-0.5595079672332394,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[18.599999999999998, 10.333333333333332, 7.75]",-0.7720572776185505,0.7720572776185505,0.9878652017552159,0
33,申万行业指数:白酒:月,酒、饮料和精制茶制造业:存货同比,56.562549290906375,12,0.6656254929090638,-12,-0.12691861611512725,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 15.5, 5.812499999999999]",-0.39701982563506616,0.3970198256350663,0.46112473872863424,0
34,申万行业指数:白酒:月,酒、饮料和精制茶制造业:产成品存货同比,63.011640396871485,12,0.7301164039687148,-12,-0.39400049850124264,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[15.5, 31.0, 5.812499999999999]",-0.5970369764541698,0.5970369764541695,0.553885883379886,0
35,申万行业指数:白酒:月,酒、饮料和精制茶制造业:流动资产平均余额同比,42.451214402834474,12,0.47451214402834474,-12,0.0822602937296699,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[18.599999999999998, 9.299999999999999, 13.285714285714285]",-0.23133812584149427,0.23133812584149435,0.26315050491542447,0
36,申万行业指数:白酒:月,酒、饮料和精制茶制造业:资产总计同比,67.7268918558294,12,0.7272689185582939,-12,-0.37467373623055755,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[18.599999999999998, 13.285714285714285, 9.299999999999999]",-0.546753241438781,0.5467532414387811,0.3841442276330692,0
37,申万行业指数:白酒:月,酒、饮料和精制茶制造业:负债合计同比,68.25155574488338,12,0.7325155574488338,-12,-0.5119393983802776,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[18.599999999999998, 13.285714285714285, 9.299999999999999]",-0.5721262710664607,0.5721262710664609,0.5915442504680747,0
38,申万行业指数:白酒:月,酒、饮料和精制茶制造业:亏损企业亏损总额累计值,5.374030699857585,3,0.141285104812335,10,0.10374030699857584,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",-0.056426418774690096,0.05642641877469012,0.2835712653666716,1
39,申万行业指数:白酒:月,食品制造业:利润总额累计值,21.860301218526413,10,0.26860301218526417,10,0.2686030121852641,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",0.06604115495419123,0.06604115495419122,0.3348985624161622,1
40,申万行业指数:白酒:月,食品制造业:利润总额累计同期增减,24.069706673177315,12,0.34069706673177313,-12,-0.12953401385368088,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 46.49999999999999, 5.812499999999999]",-0.19451324006032064,0.19451324006032064,0.4450642666652319,0
41,申万行业指数:白酒:月,食品制造业:利润总额累计同比,53.361169546505344,12,0.6336116954650535,-12,-0.07897335805391448,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[7.153846153846153, 15.5, 9.299999999999999]",-0.3020268147575312,0.30202681475753124,0.40570047472555615,0
42,申万行业指数:白酒:月,食品制造业:营业费用累计值,24.06010195350856,10,0.2906010195350855,10,0.2906010195350856,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",0.11350174756451362,0.11350174756451359,0.3189259786610311,1
43,申万行业指数:白酒:月,食品制造业:营业费用累计同比,53.54816765108615,6,0.6354816765108615,-10,-0.4129993769682849,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 18.599999999999998, 7.153846153846153]",-0.6047383845485329,0.6047383845485326,1.7345011797551764,0
44,申万行业指数:白酒:月,食品制造业:财务费用累计值,12.304743466891264,10,0.17304743466891268,10,0.17304743466891265,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",-0.0563982239557707,0.05639822395577067,0.3719012902363096,1
45,申万行业指数:白酒:月,食品制造业:财务费用累计同比,49.638101937295005,12,0.5963810193729501,-3,-0.46287692474077774,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[23.249999999999996, 8.454545454545453, 10.333333333333332]",-0.4895560139048915,0.4895560139048916,1.1051468043715793,0
46,申万行业指数:白酒:月,食品制造业:管理费用累计值,29.902448377507916,10,0.3490244837750791,10,0.34902448377507916,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",0.14139585798220786,0.14139585798220794,0.3196707326316571,1
47,申万行业指数:白酒:月,食品制造业:管理费用累计同比,57.12955685657303,12,0.6712955685657302,-12,-0.31311781072733635,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 18.599999999999998, 9.299999999999999]",-0.46729520350247383,0.4672952035024739,0.3666255979784607,0
48,申万行业指数:白酒:月,食品制造业:应收票据及应收账款同比,55.104244941613786,-11,0.6510424494161379,12,-0.38445366397471337,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[46.49999999999999, 18.599999999999998, 13.285714285714285]",-0.5189020736097769,0.5189020736097769,0.8415509789208845,0
49,申万行业指数:白酒:月,食品制造业:存货同比,27.329700869997176,12,0.37329700869997173,-12,0.0020321603447227892,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 15.5, 11.624999999999998]",-0.18381191803096364,0.18381191803096358,0.5709365860344843,0
50,申万行业指数:白酒:月,食品制造业:产成品存货同比,30.40275596442069,12,0.40402755964420695,6,-0.29931199522753915,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 15.5, 11.624999999999998]",-0.3859891631338034,0.3859891631338034,1.0609664191365775,0
51,申万行业指数:白酒:月,食品制造业:流动资产平均余额同比,52.80394607837096,11,0.6280394607837096,-12,-0.3196311337885533,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 10.333333333333332, 8.454545454545453]",-0.43162678754019357,0.4316267875401938,0.36279173508317364,0
52,申万行业指数:白酒:月,食品制造业:资产总计同比,69.13203851178727,12,0.7913203851178727,-12,-0.5423073473926805,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[23.249999999999996, 15.5, 10.333333333333332]",-0.6468320356669286,0.6468320356669287,0.44695090574991264,0
53,申万行业指数:白酒:月,食品制造业:负债合计同比,53.120625410897816,11,0.6312062541089781,-12,-0.3136248327548122,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[23.249999999999996, 15.5, 10.333333333333332]",-0.4775976061901751,0.4775976061901751,0.3882153610722437,0
54,申万行业指数:白酒:月,食品制造业:亏损企业亏损总额累计值,53.01247552545021,10,0.5801247552545021,10,0.5801247552545021,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",0.36983641575993376,0.36983641575993387,0.20616581737112938,1
55,申万行业指数:白酒:月,农副产品加工业:利润总额累计值,5.850586328420643,-9,0.2481228331921839,10,0.10850586328420643,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",-0.1457786405809684,0.1457786405809684,0.45600188351591364,1
56,申万行业指数:白酒:月,农副产品加工业:利润总额累计同期增减,34.0161767812712,3,0.440161767812712,10,-0.2981816009179895,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[46.49999999999999, 11.624999999999998, 18.599999999999998]",-0.40496713344591445,0.40496713344591445,1.498208192808783,0
57,申万行业指数:白酒:月,农副产品加工业:利润总额累计同比,58.889396261752026,4,0.6888939626175202,-4,-0.5539024558775612,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[46.49999999999999, 18.599999999999998, 10.333333333333332]",-0.6234828758852337,0.6234828758852338,0.8904137775055471,0
58,申万行业指数:白酒:月,农副产品加工业:营业费用累计值,20.514261309742338,10,0.2551426130974233,10,0.25514261309742337,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",0.03582814224963568,0.03582814224963569,0.3464360062215468,1
59,申万行业指数:白酒:月,农副产品加工业:营业费用累计同比,58.35169039341615,12,0.6835169039341614,-12,-0.47139223371320316,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[15.5, 10.333333333333332, 5.166666666666666]",-0.5607065349576307,0.5607065349576301,0.9912215397347424,0
60,申万行业指数:白酒:月,农副产品加工业:财务费用累计值,8.717426344706144,-9,0.18739077397340695,10,0.13717426344706143,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",-0.09796746697354648,0.09796746697354651,0.3950730573210509,1
61,申万行业指数:白酒:月,农副产品加工业:财务费用累计同比,29.55703002137313,12,0.3955703002137313,-8,-0.25436428255247057,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[23.249999999999996, 8.454545454545453, 13.285714285714285]",-0.3744000721882583,0.3744000721882584,1.810693519422599,0
62,申万行业指数:白酒:月,农副产品加工业:管理费用累计值,18.14558876011509,10,0.23145588760115085,10,0.23145588760115088,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",-0.00911628860675566,0.009116288606755703,0.37337401073982657,1
63,申万行业指数:白酒:月,农副产品加工业:管理费用累计同比,60.0741247719545,12,0.700741247719545,-12,-0.49941362472164486,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[23.249999999999996, 9.299999999999999, 7.153846153846153]",-0.535363979788913,0.535363979788913,0.6132474697908497,0
64,申万行业指数:白酒:月,农副产品加工业:应收票据及应收账款同比,68.4402274364032,12,0.784402274364032,-8,-0.616048463327271,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[10.333333333333332, 5.166666666666666, 4.6499999999999995]",-0.7050029052484785,0.7050029052484785,0.9257164965950215,0
65,申万行业指数:白酒:月,农副产品加工业:存货同比,26.017063537411204,12,0.36017063537411204,-12,-0.19904602973074212,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[46.49999999999999, 18.599999999999998, 8.454545454545453]",-0.35406166115162757,0.35406166115162746,0.6876616658242221,0
66,申万行业指数:白酒:月,农副产品加工业:产成品存货同比,37.83369928422697,12,0.47833699284226966,-12,-0.2220172870561571,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 15.5, 9.299999999999999]",-0.37276659746881113,0.37276659746881113,0.5847941246111716,0
67,申万行业指数:白酒:月,农副产品加工业:流动资产平均余额同比,55.07922701100597,12,0.6507922701100597,-12,-0.1261502120886556,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[13.285714285714285, 9.299999999999999, 5.470588235294118]",-0.40056728742876985,0.4005672874287699,0.4824021157251704,0
68,申万行业指数:白酒:月,农副产品加工业:资产总计同比,68.92119550292875,12,0.7892119550292875,-12,-0.43463581397365425,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[15.5, 10.333333333333332, 6.642857142857142]",-0.6204614855083168,0.6204614855083166,0.6042447870234116,0
69,申万行业指数:白酒:月,农副产品加工业:负债合计同比,52.25775495849969,12,0.6225775495849969,-12,-0.07379141494329337,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[15.5, 10.333333333333332, 6.642857142857142]",-0.3749281509953618,0.3749281509953618,0.5097914630995743,0
70,申万行业指数:白酒:月,农副产品加工业:亏损企业亏损总额累计值,34.16621362154631,-3,0.39166213621546325,-3,0.39166213621546314,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 46.49999999999999, 5.812499999999999]",0.3510935314224125,0.3510935314224125,0.216015483028766,1
71,申万行业指数:白酒:月,重点制糖企业:当前榨季:加工糖料:累计值,3.2846376465838105,8,0.22147869693881522,1,0.0828463764658381,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 2.9999999999999996]",0.03809719531024524,0.038097195310245184,0.5276768799802384,1
72,申万行业指数:白酒:月,重点制糖企业:当前榨季:产糖量:累计值,1.5870653231408296,8,0.23336603721630111,1,0.0658706532314083,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",0.023033606850603232,0.023033606850603263,0.5380549546235088,1
73,申万行业指数:白酒:月,重点制糖企业:当前榨季:销糖量:累计值,6.776272634821096,7,0.1943982312609566,-12,0.11776272634821096,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 6.199999999999999, 4.0434782608695645]",0.0814011245466097,0.08140112454660976,0.6640546210252543,1
74,申万行业指数:白酒:月,重点制糖企业:当前榨季:糖销率:累计值,9.22484633356358,-12,0.1422484633356358,-12,0.1422484633356358,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 4.0434782608695645, 6.199999999999999]",0.09990653891903162,0.09990653891903162,0.22246044811476223,1
75,申万行业指数:白酒:月,重点制糖企业:当前榨季:销售均价:成品糖:累计值,16.59305935281538,12,0.21593059352815372,12,0.2159305935281538,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[46.49999999999999, 2.9999999999999996, 11.624999999999998]",0.08693291525004143,0.0869329152500414,0.16930730022661927,1
76,申万行业指数:白酒:月,重点制糖企业:当前榨季:销售均价:甜菜白砂糖:累计值,8.946923137868708,12,0.139469231378687,12,0.13946923137868708,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[46.49999999999999, 11.624999999999998, 2.9999999999999996]",0.012571750114591834,0.012571750114591815,0.178926993132553,1
77,申万行业指数:白酒:月,重点制糖企业:当前榨季:销售均价:甘蔗白砂糖:累计值,17.87473329075883,12,0.22874733290758809,12,0.2287473329075883,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[46.49999999999999, 2.9999999999999996, 11.624999999999998]",0.09655996286531639,0.09655996286531639,0.16763819046462414,1
78,申万行业指数:白酒:月,产量:成品糖:累计值;单位,-3.552582441606215,5,0.11440629631296852,10,0.01447417558393785,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 4.0434782608695645, 2.9999999999999996]",-0.07365485869330568,0.07365485869330567,0.22389687576983347,1
79,申万行业指数:白酒:月,产量:成品糖:累计同比,46.97536846181079,-12,0.519753684618108,-12,0.5197536846181079,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[92.99999999999999, 23.249999999999996, 13.285714285714285]",0.15307087896127622,0.15307087896127639,0.4132411442456586,1
80,申万行业指数:白酒:月,产量:食用植物油:累计值,8.45879012324577,-9,0.16443722625983187,10,0.1345879012324577,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",-0.05371646252062087,0.0537164625206209,0.3894737135754508,1
81,申万行业指数:白酒:月,产量:食用植物油:累计同比,57.05411842976344,12,0.6205411842976344,-10,-0.4391385889812662,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[18.599999999999998, 3.321428571428571, 2.214285714285714]",-0.55694870406973,0.5569487040697298,0.665879560200143,0
82,申万行业指数:白酒:月,产量:乳制品:累计值,15.332823829885939,10,0.20332823829885935,10,0.2033282382988594,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 5.812499999999999, 4.0434782608695645]",0.0398108164951259,0.03981081649512586,0.34277349280809066,1
83,申万行业指数:白酒:月,产量:乳制品:累计同比,35.843985145250564,-12,0.4084398514525057,-12,0.40843985145250566,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[31.0, 18.599999999999998, 10.333333333333332]",0.2807021696077703,0.2807021696077703,0.28867662523068816,1
84,申万行业指数:白酒:月,价格指数:茶叶:铁观音:安溪,28.32606263390761,-4,0.3332606263390761,-4,0.3332606263390761,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 4.0434782608695645, 2.3846153846153846]",0.2103710871333781,0.21037108713337815,0.1597662973852426,1
85,申万行业指数:白酒:月,价格指数:茶叶:绿茶:松阳,5.131513045116366,6,0.10131513045116365,6,0.10131513045116365,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 4.0434782608695645, 6.199999999999999]",-0.018597696867294462,0.01859769686729446,0.775086862483767,1
86,申万行业指数:白酒:月,价格指数:茶叶:龙井:大佛,10.614887267327646,6,0.15614887267327646,6,0.15614887267327646,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 6.199999999999999, 4.0434782608695645]",0.012185844603034592,0.012185844603034594,0.39931724359458187,1
87,申万行业指数:白酒:月,价格指数:鲜花:铁观音:安溪:同比,39.705231879629984,11,0.44705231879629975,11,0.44705231879629986,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[92.99999999999999, 31.0, 4.6499999999999995]",0.1557227060970493,0.15572270609704933,0.5587803237025093,1
88,申万行业指数:白酒:月,价格指数:茶叶:绿茶:松阳:同比,14.273335175260584,4,0.24273335175260585,0,-0.08997839145556953,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[23.249999999999996, 9.299999999999999, 3.5769230769230766]",-0.08997839145556953,0.0899783914555695,0.3329166841369448,0
89,申万行业指数:白酒:月,价格指数:茶叶:龙井:大佛;同比,-8.879675648240577,11,0.1467307991212912,-7,-0.03879675648240577,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[46.49999999999999, 7.75, 4.894736842105263]",-0.08717026610682613,0.08717026610682611,1.0390040679682786,1
90,申万行业指数:白酒:月,交易量:茶叶:铁观音:安溪,-5.389475290253883,2,0.1530970392230615,10,-0.0038947529025388297,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[5.812499999999999, 11.624999999999998, 2.9999999999999996]",-0.057345093582532654,0.05734509358253262,0.286673934871503,1
91,申万行业指数:白酒:月,交易量:茶叶:绿茶:松阳,6.293708871700392,1,0.11293708871700395,1,0.11293708871700392,"[18.599999999999998, 6.642857142857142, 5.166666666666666]","[11.624999999999998, 4.0434782608695645, 5.812499999999999]",0.09998947241613027,0.09998947241613027,0.8408669566043718,1
