,日期,前收盘价,开盘价,收盘价,最高价,最低价,HO,OL,HCY,CYL,涨跌幅,AR,BR,MA5,MA10,MA20,MA60,MA120,MA250,5日涨跌幅,10日涨跌幅,20日涨跌幅,60日涨跌幅,120日涨跌幅,250日涨跌幅
4287,2018-09-06,2441.2299,2432.3952,2416.0328,2449.8324,2408.934,17.437199999999848,23.461199999999735,8.602499999999964,32.29589999999962,-0.01032147771088654,93.40554624671744,76.15615285727114,2459.611300000007,2478.6229700000067,2459.896805000006,2479.0749799999985,2596.4317599999977,2737.0729564000053,-0.025482598384686694,-0.0182987681807808,-0.03536843873786388,-0.09566969784137114,-0.16544139744111785,-0.11443240066053062
4288,2018-09-07,2416.0328,2424.417,2437.677,2458.2582,2416.1616,33.8412000000003,8.255400000000009,42.22540000000026,-0.12879999999995562,0.008958570430004142,109.94883985889888,94.04715697954985,2452.251400000007,2475.190780000007,2456.620365000006,2475.1813049999987,2592.822969999998,2735.965139200005,-0.014871630423647253,-0.013884269932320725,-0.026177951489246287,-0.08745581501124455,-0.15085170965814354,-0.10202280508590611
4289,2018-09-10,2437.677,2431.1783,2413.4258,2440.107,2410.7861,8.928699999999935,20.39220000000023,2.4299999999998363,26.89090000000033,-0.009948487843139286,110.21127708199614,92.50042496415823,2441.760620000007,2464.2994100000074,2453.366225000006,2470.9388166666654,2588.7910533333315,2734.778368000005,-0.0212718811870668,-0.04317963541386882,-0.026258855829671135,-0.09540917379626224,-0.16699595527602362,-0.10947594691981366
4290,2018-09-11,2413.4258,2412.1806,2398.7678,2422.9416,2387.6431,10.760999999999967,24.537500000000364,9.515800000000127,25.782700000000204,-0.006073524199500913,106.1763907004954,87.24073917474348,2421.4266600000064,2453.0616700000073,2449.844605000006,2467.588611666665,2584.577474999998,2733.5280492000047,-0.040660802733089696,-0.04475145443600781,-0.028524378055695965,-0.07731896247686487,-0.1740909955428961,-0.11528573891764138
4291,2018-09-12,2398.7678,2389.2845,2381.3883,2398.7281,2373.0362,9.443599999999606,16.2483000000002,-0.0397000000002663,25.73160000000007,-0.007245178128537533,94.74773716319997,71.7237924428617,2409.4583400000065,2440.8524900000075,2448.477925000006,2463.972949999998,2580.3041816666646,2732.134212000005,-0.024512889998602683,-0.04876883183533198,-0.011347760818714692,-0.08349203795671678,-0.17718130173846958,-0.12764789506930718
4292,2018-09-13,2381.3883,2413.4104,2415.3115,2419.9987,2381.0254,6.58829999999989,32.38500000000022,38.61040000000003,0.3629000000000815,0.014245135915045726,95.11925709978743,82.35764423059729,2409.3140800000065,2434.462690000007,2448.985310000006,2461.2439466666647,2576.5428591666646,2730.938134400005,-0.00029854727137812453,-0.025773537895849574,0.004219130522420178,-0.06348852952424344,-0.15745051523541154,-0.11016320817775027
4293,2018-09-14,2415.3115,2421.6597,2425.4208,2434.6738,2410.6633,13.014099999999871,10.996399999999994,19.362300000000232,4.648199999999633,0.0041855056790811584,82.82988655339497,75.72870271862253,2406.8628400000066,2429.557120000007,2451.547705000006,2458.6058266666646,2573.4924708333315,2729.872501600005,-0.00502781951833664,-0.019824678068270374,0.02158558039307068,-0.06126357932088311,-0.13113053012906406,-0.0989692138690832
4294,2018-09-17,2425.4208,2411.3765,2399.8807,2418.1387,2397.9374,6.762200000000121,13.439100000000053,-7.2820999999999,27.483400000000074,-0.01053017274363266,82.62163268062636,71.08178887482352,2404.1538200000064,2422.957220000007,2451.0852950000058,2456.3295066666647,2570.6675766666644,2728.725264800005,-0.005612395458770569,-0.026764890436463573,-0.00383881493431093,-0.0538463864538129,-0.1237691265150419,-0.1067518808181025
4295,2018-09-18,2399.8807,2391.9463,2458.7677,2459.7704,2391.7279,67.82409999999982,0.21840000000020154,59.88969999999972,8.152800000000298,0.02453746971672377,100.79594134047328,92.52112610646144,2416.1538000000064,2418.790230000007,2451.4045150000056,2455.530358333331,2568.2607474999977,2727.8613348000044,0.025012800321898565,-0.016665042950882003,0.002603345080681274,-0.019128169494708858,-0.10511750091134509,-0.08074866206197506
4296,2018-09-19,2458.7677,2455.4421,2487.0771,2505.0027,2452.5801,49.560599999999795,2.86200000000008,46.23500000000013,6.1875999999997475,0.011513653770545362,112.84836500064448,103.66903675716456,2437.2915600000065,2423.374950000007,2453.2506850000054,2456.104333333331,2566.5295074999976,2727.0394828000044,0.04438117042903089,0.018780369681692166,0.015069830109025517,0.014041408302062797,-0.07709173345855103,-0.07630824142600523
4297,2018-09-20,2487.0771,2492.3952,2487.4223,2503.0998,2480.5359,10.704600000000028,11.859300000000076,16.022699999999986,6.541200000000117,0.00013879746631095813,127.70953659807883,120.25038583905942,2451.7137200000066,2430.5139000000067,2454.5684350000056,2457.141774999998,2564.4347716666643,2726.2384892000046,0.029855693561679386,0.029548232954453413,0.010708768508687294,0.025666799083184033,-0.09178076629881804,-0.0745063001951839
4298,2018-09-21,2487.4223,2495.7377,2573.6031,2573.6031,2485.4117,77.86539999999968,10.326000000000022,86.18079999999964,2.0106000000000677,0.034646629967094666,135.03372336505643,146.57416684992614,2481.3501800000067,2444.106510000007,2459.6486450000057,2458.703301666665,2563.196855833331,2725.841556000004,0.06109550144865583,0.055760504775653086,0.04110204094346481,0.03778021917314378,-0.05457073867633455,-0.03712658956605064
4299,2018-09-25,2573.6031,2545.2136,2547.7911,2560.7169,2536.4278,15.503299999999854,8.785800000000108,-12.886199999999917,37.17529999999988,-0.010029518537648552,154.95612412122662,137.09566036549666,2510.932260000007,2457.543040000007,2460.9212250000055,2461.393544999998,2561.833669166664,2725.359216800004,0.06163239697706624,0.05567409613338836,0.010090473546483292,0.06764003919750294,-0.06033193139934434,-0.04519033469010125
4300,2018-09-26,2547.7911,2555.9205,2582.7666,2610.5899,2553.1663,54.66939999999977,2.75420000000031,62.79880000000003,-5.37519999999995,0.013727773835146895,168.28125415164993,146.62723072420965,2535.732040000007,2475.9429200000063,2464.5022950000057,2464.6233833333313,2560.8794574999974,2724.993579600004,0.050431319721663925,0.07670554857373024,0.028521409275735987,0.08111855274579338,-0.04245229995343447,-0.03418223161759859
4301,2018-09-27,2582.7666,2582.1155,2575.4485,2584.0671,2561.576,1.951600000000326,20.53949999999986,1.3005000000002838,21.190599999999904,-0.0028334345039152664,148.4653441043786,127.47859721681496,2553.406320000007,2495.348940000006,2468.1007150000055,2468.0737733333312,2559.8217849999974,2724.612608000004,0.035532231791286284,0.08149036425516987,0.028747342549277688,0.0874097306264825,-0.04696645447261616,-0.03566226333750133
4302,2018-09-28,2575.4485,2580.6563,2606.6676,2618.8254,2577.9827,38.16910000000007,2.6736000000000786,43.376900000000205,-2.5342000000000553,0.012121811016605477,166.07547774893754,140.36815231835774,2577.255380000007,2514.4845500000065,2474.4736200000057,2471.945644999998,2558.9129166666635,2724.3887720000043,0.04793930648607603,0.07922626129176313,0.051410782348163986,0.09784226480341851,-0.04016015130801942,-0.021016465470599544
4303,2018-10-08,2606.6676,2544.4908,2486.8222,2548.8941,2481.1833,4.403299999999945,63.30749999999989,-57.77350000000024,125.48430000000008,-0.045976479701516304,144.81927294569695,95.99838745338522,2559.899200000007,2520.6246900000065,2475.090905000006,2473.3490649999976,2556.463071666664,2723.633857600005,-0.03371961278722413,0.025315772009541604,0.004989216911132521,0.035047283857560174,-0.10571814564681958,-0.07053822338189197
4304,2018-10-09,2486.8222,2481.5885,2491.6628,2506.2665,2476.3458,24.67800000000034,5.242699999999786,19.444300000000112,10.476400000000012,0.001946500236325699,141.3901529669029,95.14234276525477,2548.673540000007,2529.802900000006,2476.380060000006,2473.688693333331,2554.0157733333303,2722.884297200005,-0.022030181359845358,0.038244442734174156,0.01045594397812688,0.0082457908235678,-0.10543630135309223,-0.06994639784828438
4305,2018-10-10,2491.6628,2495.8598,2494.0558,2518.607,2472.1897,22.747199999999793,23.670100000000275,26.94419999999991,19.47310000000016,0.0009604028281837707,131.05248613131957,85.75467076422444,2530.9313800000073,2533.331710000006,2476.0609700000064,2474.0691249999973,2551.8854166666633,2722.137914000005,-0.03434719962694266,0.01435194548879104,-0.002552273250090331,0.009236655804464089,-0.09297120782619595,-0.06960837432212374
4306,2018-10-11,2494.0558,2412.2212,2390.5025,2446.3735,2369.0253,34.152300000000196,43.195900000000165,-47.68229999999994,125.0305000000003,-0.041520041371969296,130.9758235082031,63.4457482740287,2493.9421800000073,2523.674250000006,2473.5246000000066,2473.372858333331,2549.0863074999966,2720.9839592000044,-0.07181118162525868,-0.03883056138468721,-0.02077944400074727,-0.017175664711092886,-0.12320042623308214,-0.10768557209146479
4307,2018-10-12,2390.5025,2398.1799,2444.1305,2452.6865,2390.994,54.50659999999971,7.185899999999947,62.18399999999974,-0.4915000000000873,0.02243377699876925,141.10191102909536,73.83421425984577,2461.4347600000074,2519.3450700000058,2474.9294850000065,2472.864621666665,2547.24819083333,2720.1142684000047,-0.06235436386288762,-0.01740428233677893,0.011629684828782239,-0.01232275746702105,-0.08277615773156066,-0.08169015746144004
4308,2018-10-15,2444.1305,2443.7309,2412.4791,2448.257,2407.5483,4.526100000000042,36.18260000000009,4.126499999999851,36.582200000000284,-0.012949963187317559,136.70797485893647,70.66106605069193,2446.566140000007,2503.232670000006,2473.669590000006,2471.7915366666643,2545.387989999997,2719.119052000005,-0.02989481917927228,-0.06260639023942727,-0.010336849385706226,-0.025994602368591746,-0.08469242667383792,-0.09349027566851953
4309,2018-10-16,2412.4791,2414.317,2415.492,2459.8784,2407.0034,45.56140000000005,7.313599999999951,47.39930000000004,5.475699999999961,0.0012488812856452647,140.3306219724012,78.26387575725991,2431.331980000007,2490.0027600000058,2473.7729000000063,2471.236986666664,2543.4023474999976,2718.0917112000043,-0.030570268175934556,-0.0519269809836449,0.000856127418543462,-0.013587665619199774,-0.0897881808933565,-0.09610918902445775
4310,2018-10-17,2415.492,2446.478,2429.2145,2451.1869,2384.1416,4.708900000000085,62.33640000000014,35.69489999999996,31.350400000000263,0.005681037237962316,127.09872771135676,84.09555692068086,2418.3637200000076,2474.647550000006,2475.295235000006,2471.216486666664,2541.291203333331,2717.0402616000047,-0.02599833572288157,-0.05945256532278209,0.012692641613748501,-0.000506080266387543,-0.09443892192501191,-0.09764297594916405
4311,2018-10-18,2429.2145,2416.3723,2369.0679,2416.3723,2367.7141,0.0,48.65819999999985,-12.842200000000048,61.5003999999999,-0.024759690838334847,112.33121978024498,70.50978798551242,2414.076800000007,2454.0094900000063,2474.6792150000065,2470.354966666664,2538.9719666666642,2715.7343836000045,-0.008966566652827246,-0.08013384853162464,-0.005173620782465416,-0.02135330194565832,-0.10512612052921977,-0.1211148099818612
4312,2018-10-19,2369.0679,2353.8361,2446.3196,2451.7576,2344.9814,97.92149999999992,8.854699999999866,82.6896999999999,24.086499999999887,0.03260847863414962,138.8899349695494,87.96799126007886,2414.5146200000067,2437.974690000006,2476.2296200000064,2470.6909133333306,2537.1503174999975,2714.6895736000047,0.0008956559398116681,-0.061514555979443,0.01283813702704606,0.008308098698075694,-0.08202801775289492,-0.09647289674939319
4313,2018-10-22,2446.3196,2463.4925,2540.1521,2566.627,2463.4925,103.13450000000012,0.0,120.30740000000014,-17.172900000000027,0.03835659903145938,162.92034278147332,113.58572419517112,2440.0492200000067,2443.3076800000063,2481.966185000006,2471.4640316666637,2535.6278566666642,2713.9767788000045,0.05292190925094431,0.021444999163993117,0.04730366788311535,0.018601231471289337,-0.06709714984394655,-0.06555397485857983
4314,2018-10-23,2540.1521,2539.6511,2464.8117,2544.2958,2451.6704,4.64469999999983,87.98070000000007,4.143700000000081,88.48169999999982,-0.029659798718352226,135.10559395858562,93.61084378219807,2449.9131600000064,2440.622570000006,2485.212735000006,2470.4306816666635,2533.6431191666643,2712.9825188000045,0.02041807631737136,-0.010776377927221858,0.027055928238432836,-0.024537236179001165,-0.08811329805523538,-0.09160725821814553
4315,2018-10-24,2464.8117,2459.3203,2477.4883,2530.7742,2459.2123,71.45389999999998,0.10799999999971988,65.96249999999964,5.59940000000006,0.005143029790064535,151.40731252902538,106.00827023364974,2459.5679200000063,2438.965820000006,2486.1487650000063,2468.9957616666634,2532.0719891666645,2711.9859028000046,0.0198721850211252,-0.006642794439482902,0.0076138140256194475,-0.03358392656217368,-0.07071789566477638,-0.09137758920559547
4316,2018-10-25,2477.4883,2419.1129,2485.0987,2486.7575,2415.4865,67.64460000000008,3.6264000000001033,9.269200000000183,62.0018,0.0030718207629880645,168.0902111595598,100.56155955688652,2482.7740800000065,2448.425440000006,2486.049845000006,2467.6859549999963,2530.6682816666644,2711.0321596000044,0.048977405839655264,0.03957168001288425,-0.0007954719216384243,-0.030654442970048934,-0.06347922830437003,-0.08754645847151932
4317,2018-10-26,2485.0987,2486.9974,2468.9096,2499.7579,2445.829,12.760499999999865,41.16840000000002,14.659200000000055,39.26969999999983,-0.006514469626498154,161.1488033193774,100.71159955125293,2487.2920800000065,2450.903350000006,2485.1242100000063,2466.651259999997,2529.1364358333312,2709.895756000005,0.009234279936276568,0.010138206613762968,-0.007442523933310463,-0.024528610588270383,-0.06929518789145273,-0.10319644621769508
4318,2018-10-29,2468.9096,2461.9241,2389.5766,2465.3693,2377.9853,3.4451999999996588,83.93880000000036,-3.5403000000001157,90.92430000000013,-0.03213280875087532,146.94952869137913,84.3197173678938,2457.1769800000066,2448.613100000006,2475.9228850000063,2464.39267833333,2526.8497808333314,2708.4299208000048,-0.05927814322614777,-0.009493346491582066,-0.07150539257587929,-0.05366732255048978,-0.10300343636832654,-0.13296592634477788
4319,2018-10-30,2389.5766,2380.4668,2415.6485,2449.2854,2378.818,68.81860000000006,1.6487999999999374,59.70880000000034,10.75859999999966,0.010910677648918954,158.58081751317874,88.61346258650046,2447.3443400000065,2448.628750000006,2469.315755000006,2462.2983516666636,2524.9272283333316,2707.1419504000046,-0.019946026708652975,6.479011315274619e-05,-0.051865555225465765,-0.04944681835311526,-0.08717889982099158,-0.11761680521234141
4320,2018-10-31,2415.6485,2424.1609,2451.1207,2460.8368,2413.3366,36.67590000000018,10.824299999999766,45.188300000000254,2.311899999999696,0.014684338387807694,164.3027152086692,98.02523929780467,2442.0708200000067,2450.819370000006,2462.733460000006,2460.731624999997,2522.987828333332,2706.0089600000047,-0.010642875689866993,0.00901781213639219,-0.0509708852514974,-0.03693477760595032,-0.08671427714982594,-0.10358794753435374
4321,2018-11-01,2451.1207,2474.2673,2460.1619,2500.1246,2455.7319,25.857300000000123,18.535399999999754,49.00390000000016,-4.611200000000281,0.00368859844396896,152.55815552949338,98.23325835406533,2437.0834600000067,2459.928770000006,2456.969130000006,2460.2302333333305,2520.798510833332,2704.8350108000045,-0.010034531022852344,0.038451409518486246,-0.044763698439320376,-0.012080536319834079,-0.0964853757785874,-0.10658122320010832
4322,2018-11-02,2460.1619,2522.39,2542.768,2544.1873,2489.0674,21.797300000000178,33.322599999999966,84.02539999999999,-28.905499999999847,0.033577505610504765,141.03193065517416,107.91182722567862,2451.855140000007,2469.573610000006,2453.774150000006,2461.937821666664,2519.3445833333317,2703.9975252000045,0.02991539260894771,0.03942591965497888,-0.024513904266121322,0.041984496495059975,-0.06420903009904211,-0.07607587028476825
4323,2018-11-05,2542.768,2520.8774,2511.5897,2524.6516,2489.593,3.7742000000002918,31.284400000000005,-18.116399999999885,53.17500000000018,-0.012261559056901739,135.85818080696103,97.26441722903455,2476.257760000007,2466.717370000006,2455.012525000006,2463.572596666664,2517.5294966666647,2702.9597100000046,0.051060551898608475,-0.011244366036191167,0.00995949770755633,0.04064071678048742,-0.07980156518643045,-0.093630359826542
4324,2018-11-06,2511.5897,2507.3589,2499.6793,2509.6404,2478.3756,2.281500000000051,28.983300000000327,-1.9492999999997664,33.214100000000144,-0.00474217584185832,121.06150250585748,82.89399729329617,2493.063920000007,2470.204130000006,2455.413350000006,2465.124976666664,2515.6541891666648,2701.7013392000044,0.034786021227840136,0.014146151610688884,0.003217329407494418,0.038704087804194875,-0.08259095020611695,-0.11178475285970946
4325,2018-11-07,2499.6793,2503.6814,2482.3343,2521.1509,2479.2489,17.469500000000153,24.43249999999989,21.471600000000308,20.430399999999736,-0.0069388901208246034,118.62861393141144,88.8661075252578,2499.306640000007,2470.6887300000058,2454.827275000006,2465.1675549999973,2513.3941808333316,2700.3942488000043,0.012734419810497277,0.0019560132736045066,-0.004699774559975833,0.0010302125237260373,-0.09849192781367289,-0.11632615334076468
4326,2018-11-08,2482.3343,2507.5932,2485.9978,2511.0045,2480.3278,3.4113000000002103,27.265399999999772,28.670200000000023,2.00649999999996,0.0014758286182485758,107.50613647316985,83.87432490557714,2504.4738200000074,2470.778640000006,2459.602040000006,2465.817554999997,2511.1872383333316,2699.1633924000043,0.010501707225040846,0.00036179649524581414,0.03994779340326993,0.015937897451317795,-0.09627385674633793,-0.11014525155582422
4327,2018-11-09,2485.9978,2469.89,2434.212,2469.89,2434.0811,0.0,35.808899999999994,-16.107800000000225,51.91670000000022,-0.020830991885833594,105.01584233510708,78.76935234241513,2482.7626200000072,2467.308880000006,2459.106115000006,2464.644134999997,2508.8324899999984,2697.7426316000046,-0.04269205841822776,-0.014053815498145439,-0.004058089369614382,-0.028110163900495477,-0.10400901537252649,-0.12733559900397295
4328,2018-11-12,2434.212,2426.8266,2444.9673,2447.4621,2419.9674,20.63550000000032,6.859199999999873,13.250100000000202,14.244599999999991,0.004418390838595743,102.05937513776848,73.74469504346742,2469.438140000007,2472.8479500000058,2460.730525000006,2463.67349333333,2506.6999108333316,2696.3460940000045,-0.02652598869950784,0.023180131576447494,0.013466728064089661,-0.023265566099279766,-0.09475052693999231,-0.12495407736948172
4329,2018-11-13,2444.9673,2415.2991,2462.9726,2474.8233,2413.7763,59.52419999999984,1.5228000000001884,29.856000000000222,31.190999999999804,0.00736422937026604,119.43976762997298,94.20047485435119,2462.0968000000075,2477.5803600000063,2463.1045550000063,2463.414559999997,2504.386893333331,2694.9961092000044,-0.014684563735835932,0.01959063994616783,0.019656699339099415,-0.0062682856940662335,-0.10128027205785795,-0.12051417962592548
4330,2018-11-14,2462.9726,2462.1775,2429.9857,2462.1775,2425.9666,0.0,36.21089999999958,-0.795100000000275,37.00599999999986,-0.013393125039230958,110.76558456373759,88.51003724730762,2451.627080000007,2475.4668600000064,2463.1431150000058,2462.7609849999967,2501.7550733333314,2693.547157200004,-0.02108845694151662,-0.008622586394868126,0.0003174688772853429,-0.015881458295686213,-0.1150185477543717,-0.12973100973249374
4331,2018-11-15,2429.9857,2430.1865,2459.1411,2459.4347,2427.0666,29.248199999999997,3.1198999999996886,29.448999999999614,2.9191000000000713,0.01199817760244426,115.0044179336241,90.71443824542723,2446.255740000007,2475.3647800000062,2467.6467750000056,2463.601304999997,2499.5145791666646,2692.0958984000044,-0.010803187355998611,-0.0004149320416677593,0.03802052275496193,0.020931930747173366,-0.09855544742588751,-0.12856852683518305
4332,2018-11-16,2459.1411,2458.4768,2461.4445,2482.4414,2443.1173,23.964600000000246,15.359500000000025,23.300300000000334,16.023799999999937,0.0009366684977938355,118.29865926395094,116.09472862757157,2451.702240000007,2467.2324300000064,2468.4030200000057,2464.5393166666636,2497.662504999998,2690.6618480000043,0.011187398632493739,-0.0319822728617003,0.006182716273049671,0.02339994473557283,-0.08281456443571389,-0.12713406172030062
4333,2018-11-19,2461.4445,2466.4298,2492.0842,2492.0842,2461.7951,25.654399999999896,4.634700000000066,30.63969999999972,-0.35059999999975844,0.012447853282899324,114.38427565424705,111.35817717053462,2461.125620000007,2465.281880000007,2465.9996250000054,2466.504504999997,2496.215908333331,2689.2983400000044,0.01927097348091311,-0.0077661968433777595,-0.018923236919553,0.049664158831902894,-0.06512104735317037,-0.1203253330825711
4334,2018-11-20,2492.0842,2475.2281,2446.7911,2484.0128,2441.849,8.784700000000157,33.37909999999965,-8.071399999999812,50.23519999999962,-0.01817478719218235,115.52025033138003,107.34671033927702,2457.8893200000066,2459.9930600000066,2465.098595000006,2467.1322083333303,2494.428408333331,2687.636131600005,-0.006569906624215083,-0.0211579941474892,-0.007311146729788831,0.01563311950639079,-0.08059997645503714,-0.14517899181342053
4335,2018-11-21,2446.7911,2425.7163,2451.2723,2454.4595,2425.2317,28.743199999999888,0.48460000000022774,7.66840000000002,21.559400000000096,0.0018314599885540517,114.14724334467789,99.19468372546018,2462.146640000007,2456.886860000007,2463.7877950000056,2467.113691666664,2492.579023333331,2685.947162800004,0.008759969245909494,-0.012513221929858487,-0.010581684684444315,-0.0004530286925374938,-0.08301897520891166,-0.14694277686783908
4336,2018-11-22,2451.2723,2455.7711,2437.6387,2456.9128,2426.123,1.141700000000128,29.648099999999886,5.6404999999999745,25.14930000000004,-0.005561846392993619,119.6107046664543,95.74526974803385,2457.846160000007,2452.0509500000067,2461.4147950000056,2466.905108333331,2490.697650833331,2684.2520240000044,-0.008743865896918224,-0.01945259163141666,-0.01909783301564638,-0.0051078428263500175,-0.08476549215188367,-0.14810275892760227
4337,2018-11-23,2437.6387,2433.5345,2399.2026,2441.3181,2398.7265,7.783599999999751,34.80799999999999,3.679399999999987,38.91219999999976,-0.0157677591843286,123.64342125180603,101.43590845151347,2445.397780000007,2448.5500100000068,2457.9294450000057,2465.8740299999977,2488.975168333331,2682.4486328000044,-0.025286737117168334,-0.014382231292919379,-0.028233921566022446,-0.025137345898667673,-0.0793191835221645,-0.15818941307143197
4338,2018-11-26,2399.2026,2409.4683,2401.8978,2423.4624,2393.9788,13.99409999999989,15.489500000000135,24.259799999999814,5.22380000000021,0.0011233732407593955,108.55098631455617,95.40436794710446,2427.360500000007,2444.2430600000066,2458.5455050000055,2464.705678333331,2486.8385524999976,2680.538633200005,-0.03618914641808635,-0.01761557301809291,0.005156227258000579,-0.028358062780691307,-0.0964506265433549,-0.16583325742046673
4339,2018-11-27,2401.8978,2407.2269,2394.2943,2416.4379,2387.9268,9.210999999999785,19.30009999999993,14.540099999999711,13.971000000000004,-0.003165621784573913,90.309622492812,75.55842733596423,2416.8611400000073,2437.3752300000065,2457.4777950000052,2462.5715916666645,2484.731115833331,2678.3606172000045,-0.021455366581969337,-0.027884313451152498,-0.008839945049952336,-0.05076445894773485,-0.09553251381929362,-0.18528117428133806
4340,2018-11-28,2394.2943,2396.295,2421.1336,2426.6596,2394.2508,30.364599999999882,2.0442000000002736,32.365299999999934,0.04350000000022192,0.011209691306536484,109.31060569561555,91.55319578607266,2410.833400000007,2436.4900200000066,2455.9784400000053,2461.071398333331,2482.452420833331,2676.2805388000043,-0.01229512527025245,-0.0036428609435850134,-0.01223403645524268,-0.03584484083198369,-0.10147915609759905,-0.17680806290539375
4341,2018-11-29,2421.1336,2437.9202,2401.8524,2441.4157,2401.8524,3.4954999999999927,36.06779999999981,20.2820999999999,19.2811999999999,-0.007963707578962143,90.80900691932445,81.9782076644618,2403.676140000007,2430.7611500000066,2453.0629650000055,2459.3776033333315,2479.909384166664,2673.939256000004,-0.014680723603543,-0.023296223222001977,-0.023701488914205093,-0.04059457073375583,-0.11273088515741747,-0.19594468763795436
4342,2018-11-30,2401.8524,2403.2314,2428.0445,2430.6502,2402.544,27.41879999999992,0.6874000000002525,28.797799999999825,-0.6915999999996529,0.010904958189770442,84.29807398592945,94.98672434247175,2409.444520000007,2427.4211500000065,2447.3267900000055,2458.524853333331,2477.7082491666642,2671.602013200004,0.012021452460913462,-0.013569267964400611,-0.045117564795529974,-0.020637626630585215,-0.09811235924839667,-0.19397138159537097
4343,2018-12-03,2428.0445,2492.4334,2488.0567,2500.5679,2467.9351,8.134500000000116,24.498299999999745,72.52340000000004,-39.89060000000018,0.024716268585686985,85.9809143304978,123.53656199864366,2426.6763000000064,2427.0184000000063,2446.150140000006,2458.7511899999977,2475.981743333331,2669.7913376000038,0.035871176533822435,-0.0016161171440354227,-0.009369762903550627,0.0054881103134338804,-0.0768691841394008,-0.15393102301010342
4344,2018-12-04,2488.0567,2488.5753,2496.1425,2496.8141,2476.9076,8.238800000000083,11.667699999999968,8.757399999999961,11.14910000000009,0.003249845552153241,99.69984877658297,152.23369281148152,2447.0459400000063,2431.953540000007,2445.973300000006,2459.255569999998,2474.6822449999977,2668.028572000004,0.04253787848887236,0.020169846130305036,-0.001414901503564825,0.012272618165436011,-0.058799004842346014,-0.1500566307137765
4345,2018-12-05,2496.1425,2467.5552,2481.7917,2492.3155,2465.2516,24.76030000000037,2.303599999999733,-3.826999999999771,30.890899999999874,-0.005749191001715559,90.5478994445112,129.0588063341711,2459.1775600000065,2435.0054800000066,2445.9461700000056,2458.944804999998,2473.1937724999975,2666.2865148000037,0.025053594729345097,0.012450432373425135,-0.00021858457984480495,-0.0074570547171423085,-0.06713882725674736,-0.14928646497830522
4346,2018-12-06,2481.7917,2453.5629,2434.4908,2460.2306,2431.8647,6.667699999999968,21.698199999999815,-21.56110000000035,49.927000000000135,-0.019059174063641326,82.56772258643693,100.82198967755396,2465.705240000006,2434.6906900000067,2443.370820000006,2458.8324866666644,2471.0836808333315,2664.436050000004,0.013588845009793182,-0.001291372671429869,-0.020718843757625227,-0.002760534761596878,-0.09421097236307974,-0.15968212427086748
4347,2018-12-07,2434.4908,2441.375,2430.7223,2444.9849,2427.8872,3.609899999999925,13.48779999999988,10.49409999999989,6.603599999999915,-0.0015479623089971195,78.91058997488759,90.11411649722884,2466.240800000006,2437.8426600000066,2443.196335000006,2459.0773116666646,2469.0761458333313,2662.5858092000044,0.0011028628182061517,0.013137573292059557,-0.0014336056185739743,0.006080008516440749,-0.09017136190257136,-0.15987384570984686
4348,2018-12-10,2430.7223,2410.1674,2408.6063,2425.7352,2399.3225,15.567800000000261,10.844899999999598,-4.987099999999828,31.399799999999686,-0.009098530095354773,81.34924435907682,62.836272910702895,2450.350720000006,2438.513510000007,2441.378285000006,2458.592799999998,2466.887052499998,2660.7664468000044,-0.0319327127874538,0.0027929997687661245,-0.014871773540693134,-0.011925575045422465,-0.09833842917159175,-0.15884373480087932
4349,2018-12-11,2408.6063,2408.9163,2415.5777,2420.5205,2405.8651,11.604200000000219,3.0511999999998807,11.914200000000164,2.7411999999999352,0.0028943709065278878,88.2909703338797,75.82731959522346,2434.237760000006,2440.6418500000063,2439.008540000006,2458.628664999998,2464.7837408333316,2659.0600212000045,-0.03227572143817914,0.008889216334015293,-0.01924296681172999,0.0008916371077163365,-0.09460260704831924,-0.15009808829765814
4350,2018-12-12,2415.5777,2437.6058,2423.3178,2437.6058,2414.3308,0.0,23.274999999999636,22.028099999999995,1.2468999999996413,0.0032042438543791185,88.92081800336322,86.70815549238007,2422.5429800000056,2440.8602700000065,2438.675145000006,2459.0378316666643,2463.3132216666654,2657.3078488000046,-0.02356116349329418,0.0009021393945380929,-0.002744007917413027,0.010234421189078802,-0.06787585611567692,-0.1530890772988477
4351,2018-12-13,2423.3178,2429.3884,2457.9046,2469.6995,2423.5699,40.31110000000035,5.818499999999858,46.381700000000365,-0.252100000000155,0.014272498638024267,98.31504764802861,96.84966679441149,2427.2257400000058,2446.465490000007,2438.6133200000063,2460.3131033333316,2462.1430266666657,2655.497565200005,0.009617534804403416,0.02333707100402993,-0.0005028178334297584,0.0321309632704585,-0.05404375429122121,-0.1554972374788931
4352,2018-12-14,2457.9046,2446.8102,2423.3814,2448.7983,2423.0881,1.9881000000000313,23.722099999999955,-9.10629999999992,34.816499999999905,-0.014045785178155246,98.81058317620429,81.57228210528817,2425.757560000006,2445.999180000007,2436.7101650000063,2460.447601666665,2460.8457741666657,2653.6881648000044,-0.0030200488142967385,-0.0019205166956370867,-0.015463724654364519,0.0033411425399996197,-0.06035951121103922,-0.15729914284417712
