,日期,前收盘价,开盘价,收盘价,最高价,最低价,HO,OL,HCY,CYL,涨跌幅,AR,BR,MA5,MA10,MA20,MA60,MA120,MA250,5日涨跌幅,10日涨跌幅,20日涨跌幅,60日涨跌幅,120日涨跌幅,250日涨跌幅
3708,2016-04-27,6046.7734,6051.4431,6016.699,6086.3639,6005.1631,34.92079999999987,46.280000000000655,39.59050000000025,41.61030000000028,-0.004973627753274257,81.91811862816144,78.63586949985873,6004.710340000008,6142.13997999999,6187.413800000013,5901.702320000001,6550.342445833333,7345.097802800009,-0.0009155438982676456,-0.05162592344802375,0.01601383428524028,0.07646602837285599,-0.13259447599244656,-0.2583592834285361
3709,2016-04-28,6016.699,6014.1258,5990.3285,6027.1966,5888.0639,13.070800000000418,126.0618999999997,10.497600000000602,128.6350999999995,-0.004382885033803463,73.92585673185661,75.71378922363971,6008.639640000008,6100.98737999999,6180.055055000013,5909.637985000002,6542.594325833332,7335.76540880001,0.0032904951226677692,-0.06428231069606483,-0.023979603823926166,0.08634813470108704,-0.13435846452514455,-0.2803050354138986
3710,2016-04-29,5990.3285,5963.9077,5985.594,6018.2657,5953.131,54.358000000000175,10.776699999999437,27.937200000000303,37.19749999999931,-0.0007903573234755434,73.83188210290447,75.13455007678743,6003.494420000008,6061.111819999989,6171.544065000013,5921.544010000001,6531.907705833332,7326.06497280001,-0.004279609066234813,-0.06245829645669776,-0.027651876020031607,0.1355207724189742,-0.1764442001586024,-0.28833606417917734
3711,2016-05-03,5985.594,5991.8294,6167.4537,6167.7976,5960.9405,175.96820000000025,30.88889999999992,182.20359999999982,24.65350000000035,0.030382899341318437,80.91492066776429,88.84066486333664,6041.369720000008,6049.7369499999895,6173.690360000013,5933.182815000002,6522.666065833331,7317.05840760001,0.03167849689194391,-0.01810938300603082,0.007008850543547274,0.12768555279423666,-0.15240903514701298,-0.2674445768814818
3712,2016-05-04,6167.4537,6144.5691,6169.7826,6213.1931,6136.3005,68.6240000000007,8.268599999999424,45.73940000000039,31.153199999999742,0.000377611266056066,80.67792624194277,87.39996191152008,6065.971560000008,6035.892309999989,6167.850360000013,5946.021240000001,6512.023861666665,7307.68547400001,0.020342948521933968,-0.021946952147742338,-0.018579251627108162,0.14266298119867926,-0.1714906299069845,-0.27525302431006826
3713,2016-05-05,6169.7826,6159.7265,6203.8166,6206.5295,6133.3802,46.802999999999884,26.346300000000156,36.746900000000096,36.40239999999994,0.005516239745627427,83.64015919296013,85.51446373605602,6103.3950800000075,6054.052709999989,6161.869480000014,5956.307740000001,6500.8573216666655,7299.434808400009,0.0310997109877027,0.030155693938802575,-0.018916556449658284,0.1104763293111446,-0.17762726362335046,-0.2495216405816113
3714,2016-05-06,6203.8166,6208.4401,5961.489,6226.8759,5961.4591,18.4358000000002,246.98099999999977,23.059299999999894,242.35750000000007,-0.039061051546881775,79.8181742482599,82.81518289041492,6097.627180000008,6053.133409999989,6148.495245000014,5962.163000000001,6487.4113266666645,7289.56774840001,-0.004814343654108488,-0.0015396901057534995,-0.042942017880088335,0.06262116604096413,-0.21300562518188104,-0.2926780564515499
3715,2016-05-09,5961.489,5910.124,5743.6473,5910.124,5714.1191,0.0,196.0048999999999,-51.36499999999978,247.3698999999997,-0.03654149156360098,64.39790544945745,58.09507890548663,6049.237840000007,6026.366129999989,6127.240515000014,5962.532366666668,6471.236170833331,7278.663645600011,-0.04042150202636541,-0.04452812286605734,-0.06891106920845569,0.003873469708993049,-0.2525833523538955,-0.3218572547015689
3716,2016-05-10,5743.6473,5728.1084,5738.8961,5766.1568,5697.0927,38.048399999999674,31.015699999999924,22.509500000000116,46.55459999999948,-0.0008272095676904456,63.9532490452681,54.56829271420626,5963.526320000007,6002.448019999989,6098.970300000014,5963.777350000002,6455.039874166664,7267.577306000011,-0.06948695861308207,-0.04000970412359339,-0.08968549468232834,0.013187923845376037,-0.2529863741284569,-0.32566724489485377
3717,2016-05-11,5738.8961,5770.3526,5723.4104,5806.4691,5700.0955,36.11650000000009,70.25709999999981,67.57300000000032,38.80059999999958,-0.0026983760866484685,65.53128872118012,60.251439267587244,5874.251880000008,5970.111719999989,6072.502175000013,5964.700193333335,6439.675727499998,7257.67357160001,-0.07234812455142259,-0.05347695020289667,-0.08466043921089794,0.009768915172402304,-0.24364626486102758,-0.30196727933356615
3718,2016-05-12,5723.4104,5647.0653,5726.4555,5727.5784,5559.693,80.51310000000012,87.3723,4.168000000000575,163.71739999999954,0.0005320429232194002,59.670877207935014,48.55619984559708,5778.779660000008,5941.087369999989,6041.613675000013,5961.765550000001,6423.072399999999,7248.24739760001,-0.07694635911706349,-0.04823965765945737,-0.09737516423399506,-0.029831017833509832,-0.25812110107317987,-0.29154321310691733
3719,2016-05-13,5726.4555,5708.6277,5714.3107,5779.8921,5677.9415,71.26440000000002,30.6862000000001,53.4366,48.514000000000124,-0.0021208232562009988,59.81470336458282,49.15837799755371,5729.344000000009,5913.485589999989,6007.236485000013,5957.480523333334,6406.938482499999,7239.490728400011,-0.041462510456699575,-0.04607723933670749,-0.10739759861771314,-0.043055409186868565,-0.25306846163788344,-0.2769878400370065
3720,2016-05-16,5714.3107,5692.6051,5812.5423,5813.0362,5665.2063,120.43109999999979,27.398799999999937,98.72549999999956,49.10440000000017,0.017190454834736357,67.98732170357913,53.257834395771894,5743.123000000009,5896.18041999999,5978.646120000013,5955.07072,6392.651820833332,7229.93572560001,0.011994991405548161,-0.02891136619022272,-0.08956390796644331,-0.024271450826870433,-0.227768390978769,-0.2912651334368861
3721,2016-05-17,5812.5423,5814.1028,5790.3416,5853.6109,5763.5055,39.50810000000001,50.59729999999945,41.068599999999606,49.03679999999986,-0.00381944747309626,70.24262930870209,59.03957249374206,5753.412100000009,5858.46920999999,5954.1030800000135,5951.9178066666655,6376.5828175,7218.86422000001,0.008964354660472074,-0.06114550969389532,-0.07814758524578036,-0.03163714042159005,-0.24982184643839278,-0.3234173749722198
3722,2016-05-18,5790.3416,5743.0332,5631.1927,5743.0332,5563.0572,0.0,179.97599999999966,-47.30839999999989,227.28439999999955,-0.027485235067996716,59.2003243942122,42.924552382758904,5734.968560000008,5804.61021999999,5920.251265000013,5944.04231,6358.457210833333,7206.40627880001,-0.016112368947018063,-0.08729479382304328,-0.1073258913080043,-0.07741665844081214,-0.2786316709315102,-0.35611707863015307
3723,2016-05-19,5631.1927,5628.7267,5666.7331,5729.4001,5628.6462,100.67339999999967,0.0805000000000291,98.20740000000023,2.546499999999469,0.006311345019324399,66.81624994595953,49.03464581371656,5723.024080000008,5750.90186999999,5902.4772900000125,5937.312865,6341.145134999999,7193.77349520001,-0.010429208783688249,-0.08657307825637528,-0.059028055568811966,-0.06651292534430187,-0.2682593263366143,-0.35787210299368977
3724,2016-05-20,5666.7331,5619.9362,5732.9018,5733.2495,5600.492,113.3132999999998,19.44419999999991,66.51639999999952,66.24110000000019,0.01167669251971648,65.39377125037203,42.47236727715891,5726.742300000008,5728.0431499999895,5890.588280000013,5931.010516666666,6323.931837499998,7181.451530400011,0.0032534282743847953,-0.038343977486161585,-0.03982462974916434,-0.06187829451756255,-0.26487098316053836,-0.34952386668789204
3725,2016-05-23,5732.9018,5752.1453,5809.4761,5811.6842,5752.0785,59.53889999999956,0.06680000000051223,78.78240000000005,-19.176699999999983,0.013356987904450168,68.7259043225703,44.07265388566245,5726.129060000008,5734.62602999999,5880.496080000013,5934.067581666666,6306.324270833331,7169.717894800011,-0.0005275144406261534,0.011461149433740436,-0.03357731690248866,0.032602594764406856,-0.2667010300598781,-0.3355195567595822
3726,2016-05-24,5809.4761,5800.0034,5743.1782,5800.1706,5701.6635,0.16720000000077562,98.33989999999994,-9.305499999999483,107.8126000000002,-0.01141202732549318,66.77708818592542,42.17285800552561,5716.6963800000085,5735.05423999999,5868.751130000012,5935.638258333333,6288.566758333331,7157.076227600011,-0.008145184387739701,0.0007461539511057769,-0.039293403571302066,0.016682889186101058,-0.27062229253280223,-0.354959631474702
3727,2016-05-25,5743.1782,5780.266,5715.1834,5803.9847,5691.6085,23.718700000000354,88.65749999999935,60.80649999999969,51.56970000000001,-0.004874443909819948,68.39602853794675,48.31524782450865,5733.494520000009,5734.231539999991,5852.171630000012,5941.71742,6274.725584166664,7143.437629200011,0.014915259426302452,-0.001437429683532665,-0.054837510530822975,0.06817198762784415,-0.22517799761047963,-0.37366706875621725
3728,2016-05-26,5715.1834,5705.0725,5744.3876,5744.8548,5598.6616,39.78229999999985,106.41089999999986,29.671400000000176,116.52179999999953,0.0051099322551924065,67.53240885213029,45.308744151511604,5749.025420000008,5736.024749999991,5838.556060000012,5946.229965,6260.858824166664,7129.305855600011,0.013703574639857274,0.003131448415167215,-0.04525926924381618,0.049464881188915344,-0.22461145045269426,-0.3808146330016683
3729,2016-05-27,5744.3876,5728.9033,5739.5897,5780.0682,5712.4793,51.16489999999976,16.423999999999978,35.680599999999686,31.908300000000054,-0.00083523263646057,85.7163630977544,53.18025316292808,5750.3630000000085,5738.5526499999905,5826.019120000012,5946.00399,6246.655861666664,7113.78732240001,0.001166581991688842,0.004423805656909918,-0.041857270431830074,-0.00235670967071544,-0.22895863070029043,-0.4033208607389599
3730,2016-05-30,5739.5897,5705.9957,5711.3152,5764.7614,5655.6352,58.765699999999924,50.360500000000684,25.171699999999873,83.95450000000073,-0.004926223210694025,83.5744328407573,50.71350603214639,5730.730820000009,5728.42993999999,5812.305180000012,5944.909626666667,6232.534658333331,7097.5198992000105,-0.016896687121236265,-0.017415288315407174,-0.045823154727834825,-0.011366117607876869,-0.22881130503743274,-0.4159117078234774
