,日期,收盘价,基差,指数,贴水率
1420,2015-11-12,7519.0,-163.45169999999962,7682.4517,-0.02127598146825962
1421,2015-11-13,7468.0,-99.10800000000017,7567.108,-0.013097209660546694
1422,2015-11-16,7638.0,-80.85480000000007,7718.8548,-0.010474973567322457
1423,2015-11-17,7547.6,-102.78079999999954,7650.3808,-0.01343472994180885
1424,2015-11-18,7499.0,-27.94170000000031,7526.9417,-0.0037122248469123004
1425,2015-11-19,7697.0,-21.6220000000003,7718.622,-0.0028012772227996524
1426,2015-11-20,7804.0,-2.2655000000004293,7806.2655,-0.0002902155966896628
1427,2015-11-23,7356.6,-387.58219999999983,7744.1822,-0.05004817681071603
1428,2015-11-24,7471.0,-327.4975000000004,7798.4975,-0.04199494838589105
1429,2015-11-25,7631.0,-291.3841000000002,7922.3841,-0.036779850146372
1430,2015-11-26,7531.8,-342.27970000000005,7874.0797,-0.04346916884775754
1431,2015-11-27,7092.6,-283.52430000000004,7376.1243,-0.038438113088739574
1432,2015-11-30,7118.2,-290.1988000000001,7408.3988,-0.03917159535202129
1433,2015-12-01,7137.6,-306.34519999999975,7443.9452,-0.041153607632683775
1434,2015-12-02,7280.2,-125.65959999999995,7405.8596,-0.016967591446103023
1435,2015-12-03,7377.8,-192.70769999999993,7570.5077,-0.025455056336578314
1436,2015-12-04,7315.8,-195.8748999999998,7511.6749,-0.02607606194458706
1437,2015-12-07,7339.4,-262.82760000000053,7602.2276,-0.03457244558160828
1438,2015-12-08,7230.0,-174.14199999999983,7404.142,-0.023519538117988528
1439,2015-12-09,7212.0,-162.27419999999984,7374.2742,-0.02200544699029497
1440,2015-12-10,7170.0,-180.20979999999963,7350.2098,-0.0245176402991925
1441,2015-12-11,7227.4,-63.30169999999998,7290.7017,-0.008682525030478203
1442,2015-12-14,7422.0,-19.030099999999948,7441.0301,-0.00255745504913358
1443,2015-12-15,7446.0,-52.18130000000019,7498.1813,-0.0069591942248715954
1444,2015-12-16,7492.6,-36.80279999999948,7529.4028,-0.004887877694629311
1445,2015-12-17,7693.6,-22.64599999999973,7716.246,-0.0029348468154073537
1446,2015-12-18,7700.8,1.430000000000291,7699.37,0.00018572948176283138
1447,2015-12-21,7585.0,-203.5640000000003,7788.564,-0.02613626850854667
1448,2015-12-22,7650.0,-206.60810000000038,7856.6081,-0.026297366162377423
1449,2015-12-23,7516.4,-256.8825000000006,7773.2825,-0.03304684989899706
1450,2015-12-24,7533.4,-219.63670000000002,7753.0367,-0.028329119092135865
1451,2015-12-25,7595.8,-196.3243999999995,7792.1244,-0.02519523430606415
1452,2015-12-28,7305.0,-298.3608999999997,7603.3609,-0.03924066000865482
1453,2015-12-29,7418.2,-256.1881000000003,7674.3881,-0.03338221844683621
1454,2015-12-30,7511.4,-229.64720000000034,7741.0472,-0.029666167130462703
1455,2015-12-31,7349.0,-268.6890000000003,7617.689,-0.035271720859173995
1456,2016-01-04,6881.2,-102.20440000000053,6983.4044,-0.014635326002314935
1457,2016-01-05,6699.0,-190.74139999999989,6889.7414,-0.027684841698122353
1458,2016-01-06,6814.4,-251.20679999999993,7065.6068,-0.035553464424315256
1459,2016-01-07,6360.0,-102.24279999999999,6462.2428,-0.015821565850172015
1460,2016-01-08,6399.8,-170.6315999999997,6570.4316,-0.0259696181906832
1461,2016-01-11,5940.4,-188.25580000000082,6128.6558,-0.03071730672164699
1462,2016-01-12,6074.8,-61.86319999999978,6136.6632,-0.010080918242343783
1463,2016-01-13,5904.4,-19.644000000000233,5924.044,-0.003315978071736171
1464,2016-01-14,6078.0,-46.82020000000011,6124.8202,-0.007644338686056468
1465,2016-01-15,5942.8,49.118500000000495,5893.6815,0.008334094741970787
1466,2016-01-18,5695.2,-283.70759999999973,5978.9076,-0.047451410689136546
1467,2016-01-19,5928.8,-268.29469999999947,6197.0947,-0.04329362596314681
1468,2016-01-20,5835.0,-303.5030999999999,6138.5031,-0.049442526142896286
1469,2016-01-21,5679.0,-207.8834999999999,5886.8835,-0.03531299710619378
1470,2016-01-22,5779.8,-200.8110999999999,5980.6111,-0.033577020247980996
1471,2016-01-25,5800.0,-241.32610000000022,6041.3261,-0.03994588208042606
1472,2016-01-26,5401.2,-188.10689999999977,5589.3069,-0.0336547810605998
1473,2016-01-27,5280.4,-233.78860000000077,5514.1886,-0.04239764305486409
1474,2016-01-28,5155.0,-116.23250000000007,5271.2325,-0.022050345910562676
1475,2016-01-29,5329.8,-139.32539999999972,5469.1254,-0.025474895858120152
1476,2016-02-01,5323.0,-76.47710000000006,5399.4771,-0.014163797453646033
1477,2016-02-02,5523.6,-63.026599999999235,5586.6266,-0.01128169188898346
1478,2016-02-03,5556.8,-53.37339999999949,5610.1734,-0.009513680985332734
1479,2016-02-04,5695.0,-26.48530000000028,5721.4853,-0.004629095175688082
1480,2016-02-05,5617.0,-47.19710000000032,5664.1971,-0.00833253136618433
1481,2016-02-15,5651.4,-16.639799999999923,5668.0398,-0.0029357239164057958
1482,2016-02-16,5881.0,-21.534099999999853,5902.5341,-0.003648280490238905
1483,2016-02-17,5947.0,-24.41229999999996,5971.4123,-0.00408819535036962
1484,2016-02-18,5950.2,-6.930500000000393,5957.1305,-0.0011633956986506159
1485,2016-02-19,5969.2,-10.316400000000613,5979.5164,-0.001725290025126549
1486,2016-02-22,5869.2,-234.52250000000004,6103.7225,-0.03842286408007573
1487,2016-02-23,5845.0,-225.4997999999996,6070.4998,-0.03714682603234739
1488,2016-02-24,5881.8,-229.2426999999998,6111.0427,-0.03751286175761786
1489,2016-02-25,5361.0,-265.0522000000001,5626.0522,-0.047111578523924835
1490,2016-02-26,5417.8,-231.13760000000002,5648.9376,-0.04091700357957574
1491,2016-02-29,5075.2,-275.23369999999977,5350.4337,-0.05144138128466105
1492,2016-03-01,5227.4,-246.23490000000038,5473.6349,-0.04498562737532976
1493,2016-03-02,5587.8,-165.34819999999945,5753.1482,-0.028740472911857103
1494,2016-03-03,5603.8,-173.17699999999968,5776.977,-0.029977097018042426
1495,2016-03-04,5452.0,-169.5613999999996,5621.5614,-0.030162687540867133
1496,2016-03-07,5595.0,-157.54820000000018,5752.5482,-0.027387549747084287
1497,2016-03-08,5661.0,-103.32530000000042,5764.3253,-0.01792495992549213
1498,2016-03-09,5500.0,-117.03759999999966,5617.0376,-0.02083617884274082
1499,2016-03-10,5396.0,-125.94800000000032,5521.948,-0.022808617538593322
1500,2016-03-11,5413.2,-95.78179999999975,5508.9818,-0.017386479657638322
1501,2016-03-14,5629.6,-60.99039999999968,5690.5904,-0.010717763134032575
1502,2016-03-15,5608.0,-31.80119999999988,5639.8012,-0.005638709392806236
1503,2016-03-16,5565.4,2.596299999999246,5562.8037,0.0004667250796570884
1504,2016-03-17,5760.0,14.024999999999636,5745.975,0.0024408390220980137
1505,2016-03-18,5944.6,-4.662999999999556,5949.263,-0.0007837945641333315
1506,2016-03-21,5929.8,-169.68049999999948,6099.4805,-0.027818844572090932
1507,2016-03-22,5921.6,-153.89219999999932,6075.4922,-0.02532999713175491
1508,2016-03-23,5949.2,-169.76640000000043,6118.9664,-0.02774429354604732
1509,2016-03-24,5843.4,-175.02420000000075,6018.4242,-0.029081399745800693
1510,2016-03-25,5910.4,-167.03120000000035,6077.4312,-0.02748384876820989
1511,2016-03-28,5857.0,-180.77819999999974,6037.7782,-0.02994117935634001
1512,2016-03-29,5788.8,-133.0671999999995,5921.8672,-0.022470480256632487
1513,2016-03-30,6020.8,-116.70339999999942,6137.5034,-0.019014800056974212
1514,2016-03-31,6020.0,-135.8137999999999,6155.8138,-0.022062688120943474
1515,2016-04-01,6028.0,-96.52779999999984,6124.5278,-0.015760855881819958
1516,2016-04-05,6190.4,-96.1826000000001,6286.5826,-0.015299663763266245
1517,2016-04-06,6223.4,-100.03420000000006,6323.4342,-0.015819600052136236
1518,2016-04-07,6156.0,-72.97369999999955,6228.9737,-0.011715204384311265
1519,2016-04-08,6114.2,-54.54190000000017,6168.7419,-0.0088416569997847
1520,2016-04-11,6237.0,-67.30040000000008,6304.3004,-0.010675316169895723
1521,2016-04-12,6239.8,-12.972899999999754,6252.7729,-0.0020747435109948987
1522,2016-04-13,6306.0,-38.225499999999556,6344.2255,-0.006025242955188077
1523,2016-04-14,6381.2,-20.654500000000553,6401.8545,-0.0032263307452552307
1524,2016-04-15,6376.6,-7.749599999999191,6384.3496,-0.00121384330206466
1525,2016-04-18,6093.2,-188.0024000000003,6281.2024,-0.029930957168328203
1526,2016-04-19,6102.6,-205.6289999999999,6308.229,-0.032596945989119906
1527,2016-04-20,5791.2,-231.01260000000002,6022.2126,-0.03836008712146762
1528,2016-04-21,5788.4,-182.28200000000015,5970.682,-0.03052951069911279
1529,2016-04-22,5850.0,-161.3200999999999,6011.3201,-0.026836052200913393
1530,2016-04-25,5815.4,-162.67720000000008,5978.0772,-0.027212294949954828
1531,2016-04-26,5885.0,-161.77340000000004,6046.7734,-0.026753673289625843
1532,2016-04-27,5865.8,-150.89899999999943,6016.699,-0.025080031425869807
1533,2016-04-28,5833.0,-157.32849999999962,5990.3285,-0.02626375164567346
1534,2016-04-29,5844.8,-140.79399999999987,5985.594,-0.023522143332808717
1535,2016-05-03,6085.0,-82.45370000000003,6167.4537,-0.013369164003614657
1536,2016-05-04,6062.8,-106.98259999999937,6169.7826,-0.017339768179189877
1537,2016-05-05,6132.8,-71.01659999999993,6203.8166,-0.011447243620967119
1538,2016-05-06,5887.8,-73.6889999999994,5961.489,-0.01236083803895292
1539,2016-05-09,5652.8,-90.84729999999945,5743.6473,-0.01581700533735758
1540,2016-05-10,5650.0,-88.89609999999993,5738.8961,-0.015490104447090432
1541,2016-05-11,5640.4,-83.01040000000012,5723.4104,-0.01450366026521532
1542,2016-05-12,5670.0,-56.45550000000003,5726.4555,-0.009858716268728541
1543,2016-05-13,5659.2,-55.11070000000018,5714.3107,-0.009644330330165663
1544,2016-05-16,5772.2,-40.34230000000025,5812.5423,-0.0069405602433207664
1545,2016-05-17,5779.2,-11.141599999999926,5790.3416,-0.0019241697242870655
1546,2016-05-18,5632.8,1.6073000000005777,5631.1927,0.0002854279875736765
1547,2016-05-19,5641.2,-25.53310000000056,5666.7331,-0.00450578835272841
1548,2016-05-20,5691.0,-41.90179999999964,5732.9018,-0.007309003618376934
1549,2016-05-23,5635.2,-174.27610000000004,5809.4761,-0.029998591439252164
1550,2016-05-24,5598.6,-144.57819999999992,5743.1782,-0.025173901098872385
1551,2016-05-25,5556.0,-159.1833999999999,5715.1834,-0.027852719477033737
1552,2016-05-26,5627.8,-116.58759999999984,5744.3876,-0.02029591457233837
1553,2016-05-27,5630.6,-108.98970000000008,5739.5897,-0.01898910997070053
1554,2016-05-30,5611.0,-100.3152,5711.3152,-0.017564290620836337
1555,2016-05-31,5923.2,-24.122400000000198,5947.3224,-0.004056010146683858
1556,2016-06-01,5899.8,-73.97990000000027,5973.7799,-0.01238410206576246
1557,2016-06-02,5937.8,-76.09419999999955,6013.8942,-0.012653065961818808
1558,2016-06-03,6003.6,-29.0029999999997,6032.603,-0.004807709043674795
1559,2016-06-06,5974.0,-77.85949999999957,6051.8595,-0.0128653845979074
1560,2016-06-07,6016.6,-28.75709999999981,6045.3571,-0.004756890209182152
1561,2016-06-08,5995.8,-28.07759999999962,6023.8776,-0.004661050881910287
1562,2016-06-13,5732.0,-14.44380000000001,5746.4438,-0.0025135197528600227
1563,2016-06-14,5723.4,-39.36120000000028,5762.7612,-0.006830267407228375
1564,2016-06-15,5920.0,-32.84599999999955,5952.846,-0.005517696913375477
1565,2016-06-16,5912.8,-17.74539999999979,5930.5454,-0.002992203718733827
1566,2016-06-17,5962.4,-1.872400000000198,5964.2724,-0.0003139360301518418
1567,2016-06-20,5848.2,-137.3690999999999,5985.5691,-0.022950048308689627
1568,2016-06-21,5777.6,-139.20319999999992,5916.8032,-0.02352675850364601
1569,2016-06-22,5922.0,-86.88569999999982,6008.8857,-0.014459536149938718
1570,2016-06-23,5888.0,-90.17370000000028,5978.1737,-0.015083820665833159
1571,2016-06-24,5787.0,-116.6202000000003,5903.6202,-0.019754014663748234
1572,2016-06-27,5965.2,-79.01910000000044,6044.2191,-0.01307350026407885
1573,2016-06-28,6037.0,-70.51050000000032,6107.5105,-0.011544883958856937
1574,2016-06-29,6050.4,-69.80210000000079,6120.2021,-0.011405195263078123
1575,2016-06-30,6051.6,-71.89390000000003,6123.4939,-0.011740666549859717
1576,2016-07-01,6039.8,-71.73849999999948,6111.5385,-0.011738206345259787
1577,2016-07-04,6159.6,-72.28109999999924,6231.8811,-0.011598600621568221
1578,2016-07-05,6202.4,-67.10460000000057,6269.5046,-0.010703333721136526
1579,2016-07-06,6226.6,-70.79689999999937,6297.3969,-0.011242248364558277
1580,2016-07-07,6279.4,-40.39260000000013,6319.7926,-0.006391443921751503
1581,2016-07-08,6265.0,-34.85329999999976,6299.8533,-0.0055323986671244815
1582,2016-07-11,6248.0,-64.4988000000003,6312.4988,-0.0102176336255304
1583,2016-07-12,6368.6,-26.544799999999668,6395.1448,-0.004150773880835297
1584,2016-07-13,6416.4,-30.163400000000365,6446.5634,-0.004678989118450361
1585,2016-07-14,6442.2,-13.382700000000114,6455.5827,-0.0020730429183410683
1586,2016-07-15,6439.8,-1.215900000000147,6441.0159,-0.00018877456893098913
1587,2016-07-18,6266.0,-146.0730999999996,6412.0731,-0.02278094739749608
1588,2016-07-19,6272.8,-159.13829999999962,6431.9383,-0.024741888459968532
1589,2016-07-20,6265.4,-152.52230000000054,6417.9223,-0.02376505867015569
1590,2016-07-21,6310.0,-132.70930000000044,6442.7093,-0.02059836845347041
1591,2016-07-22,6272.6,-118.32539999999972,6390.9254,-0.01851459571097477
1592,2016-07-25,6290.4,-118.38310000000001,6408.7831,-0.018472009140081527
1593,2016-07-26,6393.4,-101.07430000000022,6494.4743,-0.015563122637963202
1594,2016-07-27,6104.2,-125.08849999999984,6229.2885,-0.020080704240941778
1595,2016-07-28,6125.6,-117.6882999999998,6243.2883,-0.018850370885483504
1596,2016-07-29,6103.0,-99.89230000000043,6202.8923,-0.01610414870495179
1597,2016-08-01,6028.2,-81.07819999999992,6109.2782,-0.013271322297943467
1598,2016-08-02,6083.0,-85.50879999999961,6168.5088,-0.013862150930221518
1599,2016-08-03,6102.6,-95.78849999999966,6198.3885,-0.015453774799691832
1600,2016-08-04,6164.8,-73.43089999999938,6238.2309,-0.011771109658669317
1601,2016-08-05,6147.2,-56.08719999999994,6203.2872,-0.009041528820397021
1602,2016-08-08,6248.2,-42.55619999999999,6290.7562,-0.006764878282836647
1603,2016-08-09,6297.2,-44.34969999999976,6341.5497,-0.006993511380979914
1604,2016-08-10,6286.2,-32.06810000000041,6318.2681,-0.005075457307675882
1605,2016-08-11,6196.0,-30.3128999999999,6226.3129,-0.004868515361635599
1606,2016-08-12,6260.4,-38.691500000000815,6299.0915,-0.006142393708680183
1607,2016-08-15,6405.2,-37.32720000000063,6442.5272,-0.00579387542205497
1608,2016-08-16,6458.2,-10.69459999999981,6468.8946,-0.001653234541802522
1609,2016-08-17,6470.8,-17.564800000000105,6488.3648,-0.0027071227561064545
1610,2016-08-18,6484.6,-5.807999999999993,6490.408,-0.0008948589980783939
1611,2016-08-19,6490.4,-9.15480000000025,6499.5548,-0.001408527242512095
1612,2016-08-22,6320.6,-99.7543999999998,6420.3544,-0.015537210843064956
1613,2016-08-23,6308.6,-120.09779999999955,6428.6978,-0.018681512762973484
1614,2016-08-24,6314.2,-120.85860000000048,6435.0586,-0.018781274190727722
1615,2016-08-25,6280.0,-102.57039999999961,6382.5704,-0.016070390700273298
1616,2016-08-26,6279.2,-131.53350000000046,6410.7335,-0.02051769894973804
1617,2016-08-29,6327.2,-100.32909999999993,6427.5291,-0.015609279777512003
1618,2016-08-30,6330.0,-95.7542999999996,6425.7543,-0.014901643531561674
1619,2016-08-31,6343.0,-91.21029999999973,6434.2103,-0.014175834445448532
1620,2016-09-01,6279.0,-102.47549999999956,6381.4755,-0.01605827680447877
1621,2016-09-02,6271.0,-85.95380000000023,6356.9538,-0.013521224584013844
1622,2016-09-05,6309.2,-82.59230000000025,6391.7923,-0.01292161824469801
1623,2016-09-06,6445.8,-47.172199999999975,6492.9722,-0.007265116582510545
1624,2016-09-07,6429.0,-65.3158999999996,6494.3159,-0.010057394959798554
1625,2016-09-08,6477.2,-40.78350000000046,6517.9835,-0.0062570732190408975
1626,2016-09-09,6445.0,-26.052999999999884,6471.053,-0.004026083544671924
1627,2016-09-12,6256.0,-35.63640000000032,6291.6364,-0.005664090823811802
1628,2016-09-13,6292.2,-27.831500000000233,6320.0315,-0.004403696405627129
1629,2016-09-14,6270.0,-8.158000000000357,6278.158,-0.0012994257232774894
1630,2016-09-19,6330.8,-13.380999999999403,6344.181,-0.0021091768976956057
1631,2016-09-20,6217.6,-124.43279999999959,6342.0328,-0.019620333720128284
1632,2016-09-21,6248.2,-95.55410000000029,6343.7541,-0.015062705535827798
1633,2016-09-22,6293.2,-92.4353000000001,6385.6353,-0.01447550567129947
1634,2016-09-23,6298.6,-71.98340000000007,6370.5834,-0.011299341909565153
1635,2016-09-26,6201.2,-40.315700000000106,6241.5157,-0.006459280395625714
1636,2016-09-27,6245.6,-41.309299999999894,6286.9093,-0.006570684899176117
1637,2016-09-28,6240.2,-41.08380000000034,6281.2838,-0.006540669281652317
1638,2016-09-29,6299.8,1.0088999999998123,6298.7911,0.0001601735926755552
1639,2016-09-30,6318.6,-9.485599999999977,6328.0856,-0.0014989683451816732
1640,2016-10-10,6444.6,-3.093399999999747,6447.6934,-0.00047976847038039164
1641,2016-10-11,6454.8,-31.6253999999999,6486.4254,-0.004875628416230594
1642,2016-10-12,6448.2,-34.53790000000026,6482.7379,-0.005327671815946818
1643,2016-10-13,6462.0,-22.83100000000013,6484.831,-0.0035206777169675095
1644,2016-10-14,6467.0,-2.4915000000000873,6469.4915,-0.0003851152752886509
1645,2016-10-17,6418.0,4.851300000000265,6413.1487,0.0007564614866953365
1646,2016-10-18,6505.4,-3.882100000000719,6509.2821,-0.0005963944933344828
1647,2016-10-19,6491.2,-4.057400000000598,6495.2574,-0.0006246711639173218
1648,2016-10-20,6499.0,0.7624999999998181,6498.2375,0.00011733950936693497
1649,2016-10-21,6451.8,-23.48070000000007,6475.2807,-0.0036262057334441222
1650,2016-10-24,6471.4,-68.0661,6539.4661,-0.010408510260493591
1651,2016-10-25,6487.0,-76.35390000000007,6563.3539,-0.011633366288537339
1652,2016-10-26,6471.0,-59.38979999999992,6530.3898,-0.009094372896392788
1653,2016-10-27,6458.2,-59.15940000000046,6517.3594,-0.00907720387493138
1654,2016-10-28,6411.0,-44.834899999999834,6455.8349,-0.0069448647145545555
1655,2016-10-31,6407.6,-44.60579999999936,6452.2058,-0.006913263677981158
1656,2016-11-01,6465.0,-42.94999999999982,6507.95,-0.006599620464201449
1657,2016-11-02,6400.0,-55.12950000000001,6455.1295,-0.00854041735336216
1658,2016-11-03,6435.0,-48.732200000000375,6483.7322,-0.007516072301690741
1659,2016-11-04,6419.6,-42.99279999999999,6462.5928,-0.006652562110984308
1660,2016-11-07,6409.0,-59.81710000000021,6468.8171,-0.009246992004148673
1661,2016-11-08,6469.0,-34.178100000000086,6503.1781,-0.00525559956600298
1662,2016-11-09,6405.0,-48.57179999999971,6453.5718,-0.007526343783763235
1663,2016-11-10,6499.0,-37.96510000000035,6536.9651,-0.00580775626291784
1664,2016-11-11,6563.0,-20.88640000000032,6583.8864,-0.0031723512118921617
1665,2016-11-14,6586.6,-28.407099999999446,6615.0071,-0.004294341573722491
1666,2016-11-15,6601.8,-38.66159999999945,6640.4616,-0.005822125377548973
1667,2016-11-16,6627.4,-16.78780000000006,6644.1878,-0.0025266895676850165
