日期,收盘价,基差,指数,贴水率
2012-12-25,2453.0,4.605000000000018,2448.395,0.0018808239683547868
2012-12-26,2461.8,4.18100000000004,2457.619,0.001701240102717321
2012-12-27,2466.6,22.005999999999858,2444.594,0.009001903792613357
2012-12-28,2499.0,18.951000000000022,2480.049,0.007641381279160219
2012-12-31,2538.0,15.047999999999774,2522.952,0.005964441654062294
2013-01-04,2533.2,8.790999999999713,2524.409,0.0034823992467146615
2013-01-07,2533.2,-2.7850000000003092,2535.985,-0.0010981926154927215
2013-01-08,2531.2,5.869999999999891,2525.33,0.002324448685914273
2013-01-09,2525.4,-0.7260000000001128,2526.126,-0.0002873965906689186
2013-01-10,2537.8,7.231000000000222,2530.569,0.0028574601206290844
2013-01-11,2498.6,15.36999999999989,2483.23,0.006189519295433725
2013-01-14,2586.6,8.875,2577.725,0.003442958422640119
2013-01-15,2596.4,0.543999999999869,2595.856,0.00020956478325449062
2013-01-16,2570.0,-7.092000000000098,2577.092,-0.002751939007222132
2013-01-17,2561.0,8.24200000000019,2552.758,0.003228664840145517
2013-01-18,2592.6,-2.838999999999942,2595.439,-0.0010938419280899848
2013-01-21,2608.2,-2.69800000000032,2610.898,-0.0010333609355862696
2013-01-22,2602.6,5.701999999999771,2596.898,0.0021956965579702286
2013-01-23,2615.6,8.143999999999778,2607.456,0.003123350883006186
2013-01-24,2590.6,7.8449999999998,2582.755,0.0030374541913576005
2013-01-25,2592.8,21.126000000000204,2571.674,0.008214882601760645
2013-01-28,2654.4,2.537000000000262,2651.863,0.0009566859223120735
2013-01-29,2671.0,-4.8659999999999854,2675.866,-0.0018184767099697764
2013-01-30,2699.0,10.289000000000215,2688.711,0.003826740769089804
2013-01-31,2699.8,12.91800000000012,2686.882,0.004807803245546369
2013-02-01,2746.4,3.076000000000022,2743.324,0.0011212674842636238
2013-02-04,2749.4,1.3720000000002983,2748.028,0.0004992671108155734
2013-02-05,2773.4,1.724999999999909,2771.675,0.0006223673410482503
2013-02-06,2785.6,9.755999999999858,2775.844,0.003514606728620145
2013-02-07,2779.8,19.93000000000029,2759.87,0.007221354629022487
2013-02-08,2765.2,-6.525000000000091,2771.725,-0.002354129648504123
2013-02-18,2745.6,8.128999999999905,2737.471,0.0029695291749209053
2013-02-19,2709.2,23.593999999999596,2685.606,0.008785354218005022
2013-02-20,2710.4,7.764999999999873,2702.635,0.002873121971705344
2013-02-21,2615.2,4.65099999999984,2610.549,0.0017816175831213434
2013-02-22,2593.2,-3.4039999999999964,2596.604,-0.0013109430625540116
2013-02-25,2605.0,0.03999999999996362,2604.96,1.535532215464484e-05
2013-02-26,2564.6,-2.994999999999891,2567.595,-0.0011664612214932228
2013-02-27,2587.6,-7.0770000000002256,2594.677,-0.0027275071232373913
2013-02-28,2678.4,5.072999999999865,2673.327,0.0018976354183382223
2013-03-01,2666.6,-2.2359999999998763,2668.836,-0.0008378184347033225
2013-03-04,2548.0,2.2849999999998545,2545.715,0.0008975867290721288
2013-03-05,2616.0,-6.806999999999789,2622.807,-0.0025953110541491577
2013-03-06,2648.0,-2.2020000000002256,2650.202,-0.0008308800612180601
2013-03-07,2615.6,-3.8789999999999054,2619.479,-0.0014808288213037423
2013-03-08,2611.6,4.6729999999997744,2606.927,0.0017925319734690593
2013-03-11,2592.6,0.22800000000006548,2592.372,8.795034046042215e-05
2013-03-12,2552.8,-2.8149999999996,2555.615,-0.0011014961173727656
2013-03-13,2529.0,1.5140000000001237,2527.486,0.0005990141982982789
2013-03-14,2524.0,-10.273000000000138,2534.273,-0.00405362800298158
2013-03-15,2568.6,28.72699999999986,2539.873,0.011310408040086989
2013-03-18,2510.8,8.307000000000244,2502.493,0.003319489804766784
2013-03-19,2529.8,4.7029999999999745,2525.097,0.0018625027078167588
2013-03-20,2610.0,-0.17399999999997817,2610.174,-6.66622225184904e-05
2013-03-21,2617.0,2.012000000000171,2614.988,0.0007694107965314453
2013-03-22,2625.8,7.492000000000189,2618.308,0.0028613898746825007
2013-03-25,2622.6,9.502999999999702,2613.097,0.003636680919230974
2013-03-26,2572.4,-2.650000000000091,2575.05,-0.001029106230947007
2013-03-27,2573.6,-9.930000000000291,2583.53,-0.003843578359841105
2013-03-28,2506.8,7.498000000000047,2499.302,0.0030000376105008704
2013-03-29,2483.8,-11.282999999999902,2495.083,-0.004522094054586521
2013-04-01,2483.2,-9.98700000000008,2493.187,-0.004005716378274105
2013-04-02,2505.8,19.409000000000106,2486.391,0.007806093249211449
2013-04-03,2478.6,-4.947000000000116,2483.547,-0.0019919091525145757
2013-04-08,2463.8,-8.498999999999796,2472.299,-0.00343769099125947
2013-04-09,2480.6,-8.829999999999927,2489.43,-0.003546996702056265
2013-04-10,2481.0,-4.3090000000001965,2485.309,-0.0017337884343557265
2013-04-11,2472.4,-5.476000000000113,2477.876,-0.0022099572375696413
2013-04-12,2461.8,-0.31199999999989814,2462.112,-0.00012672047412948644
2013-04-15,2441.2,4.381999999999607,2436.818,0.0017982467299566922
2013-04-16,2450.0,-9.592000000000098,2459.592,-0.003899833793572307
2013-04-17,2454.0,-4.472999999999956,2458.473,-0.0018194220558858918
2013-04-18,2459.8,-5.050999999999931,2464.851,-0.0020492110882158517
2013-04-19,2528.2,-5.6270000000004075,2533.827,-0.0022207514561966572
2013-04-22,2531.8,1.1300000000001091,2530.67,0.00044652206727866894
2013-04-23,2448.4,-1.0709999999999127,2449.471,-0.0004372372646991586
2013-04-24,2492.6,-2.979000000000269,2495.579,-0.0011937109584590467
2013-04-25,2460.8,-7.074999999999818,2467.875,-0.0028668388796028233
2013-04-26,2439.8,-7.505999999999858,2447.306,-0.003067045968097107
2013-05-02,2439.4,-10.239000000000033,2449.639,-0.004179799554138398
2013-05-03,2486.6,-6.311999999999898,2492.912,-0.0025319786659135576
2013-05-06,2509.2,-16.783000000000357,2525.983,-0.0066441460611573215
2013-05-07,2525.0,-4.938000000000102,2529.938,-0.0019518264874475587
2013-05-08,2542.8,0.0020000000004074536,2542.798,7.865351476631073e-07
2013-05-09,2520.8,-6.993999999999687,2527.794,-0.0027668393864372204
2013-05-10,2541.4,0.5640000000003056,2540.836,0.00022197418487470487
2013-05-13,2514.6,-16.16800000000012,2530.768,-0.006388574535477025
2013-05-14,2484.6,-8.738000000000284,2493.338,-0.0035045388952481705
2013-05-15,2488.0,-18.925000000000182,2506.925,-0.00754908902340524
2013-05-16,2549.0,-3.7089999999998327,2552.709,-0.001452966240961987
2013-05-17,2576.6,-15.447999999999865,2592.048,-0.005959766177169507
2013-05-20,2593.8,-15.806999999999789,2609.607,-0.00605723390533509
2013-05-21,2599.6,-15.253000000000156,2614.853,-0.005833215098516114
2013-05-22,2602.0,-16.034000000000106,2618.034,-0.006124442998066528
2013-05-23,2570.8,-12.048999999999978,2582.849,-0.004665003645199536
2013-05-24,2588.0,-9.228000000000065,2597.228,-0.0035530188339260417
2013-05-27,2573.6,-25.98700000000008,2599.587,-0.009996587919542634
2013-05-28,2633.2,-11.159000000000106,2644.359,-0.004219926265684843
2013-05-29,2627.2,-15.361000000000331,2642.561,-0.005812921631705126
2013-05-30,2625.0,-9.322999999999865,2634.323,-0.003539049691324817
2013-05-31,2600.0,-6.425999999999931,2606.426,-0.0024654450193483074
2013-06-03,2597.0,-5.623000000000047,2602.623,-0.0021605126827819654
2013-06-04,2562.6,-3.0660000000002583,2565.666,-0.0011950113537772485
2013-06-05,2553.8,-6.739000000000033,2560.539,-0.0026318677434712112
2013-06-06,2534.8,6.955000000000382,2527.845,0.002751355403515794
2013-06-07,2476.4,-7.7599999999997635,2484.16,-0.003123792348318854
2013-06-13,2383.6,-16.33699999999999,2399.937,-0.006807262023961458
2013-06-14,2395.6,-21.171000000000276,2416.771,-0.008760035601221744
2013-06-17,2396.2,-7.639000000000124,2403.839,-0.0031778334572324205
2013-06-18,2405.2,-13.545000000000073,2418.745,-0.005600011576251351
2013-06-19,2395.0,-5.764999999999873,2400.765,-0.0024013179132484326
2013-06-20,2329.8,8.334000000000287,2321.466,0.003589972887821871
2013-06-21,2315.6,-1.793999999999869,2317.394,-0.0007741454409564663
2013-06-24,2133.0,-38.210000000000036,2171.21,-0.017598481952459704
2013-06-25,2112.8,-52.62099999999964,2165.421,-0.02430058635249203
2013-06-26,2122.4,-45.896999999999935,2168.297,-0.021167303187709034
2013-06-27,2119.0,-41.73500000000013,2160.735,-0.01931518673044132
2013-06-28,2168.6,-32.039000000000215,2200.639,-0.014558953104075777
2013-07-01,2163.4,-49.916999999999916,2213.317,-0.02255302787625989
2013-07-02,2161.4,-60.58399999999983,2221.984,-0.02726572288549325
2013-07-03,2146.0,-57.827999999999975,2203.828,-0.026239797298155742
2013-07-04,2171.0,-50.978999999999814,2221.979,-0.022943061118039287
2013-07-05,2173.6,-53.24900000000025,2226.849,-0.02391226347183857
2013-07-08,2128.8,-34.81899999999996,2163.619,-0.01609294427530908
2013-07-09,2127.2,-35.46900000000005,2162.669,-0.01640056800185329
2013-07-10,2204.0,-20.065000000000055,2224.065,-0.009021768698306953
2013-07-11,2321.0,-5.688000000000102,2326.688,-0.002444676725027207
2013-07-12,2277.0,1.6269999999999527,2275.373,0.0007150475987892766
2013-07-15,2291.4,-15.896999999999935,2307.297,-0.0068898802364844814
2013-07-16,2305.0,-12.847999999999956,2317.848,-0.005543072712274471
2013-07-17,2282.4,-0.4359999999996944,2282.836,-0.00019099050479302694
2013-07-18,2243.4,-1.9279999999998836,2245.328,-0.0008586718733298135
2013-07-19,2217.0,26.521999999999935,2190.478,0.012107859563072504
2013-07-22,2168.0,-34.18899999999985,2202.189,-0.015525007163326969
2013-07-23,2243.0,-22.8449999999998,2265.845,-0.010082331315690085
2013-07-24,2232.4,-16.75099999999975,2249.151,-0.007447699154036235
2013-07-25,2209.8,-27.88299999999981,2237.683,-0.012460656849071031
2013-07-26,2192.0,-32.00799999999981,2224.008,-0.014392034561026674
2013-07-29,2163.6,-12.36999999999989,2175.97,-0.005684821022348604
2013-07-30,2168.2,-21.188000000000102,2189.388,-0.009677590267234543
2013-07-31,2165.0,-28.021000000000186,2193.021,-0.012777351425271434
2013-08-01,2244.2,-1.1640000000002146,2245.364,-0.0005184014707638559
2013-08-02,2240.0,-7.26299999999992,2247.263,-0.0032319314650754807
2013-08-05,2265.8,-12.528999999999996,2278.329,-0.0054992057775676804
2013-08-06,2278.8,-14.840999999999894,2293.641,-0.006470498216590955
2013-08-07,2258.4,-22.222999999999956,2280.623,-0.009744267246274354
2013-08-08,2265.4,-11.382000000000062,2276.782,-0.004999161096670679
2013-08-09,2288.2,2.1899999999996,2286.01,0.0009580010586128668
2013-08-12,2348.4,-4.393999999999778,2352.794,-0.0018675668163042657
2013-08-13,2354.6,-4.468000000000302,2359.068,-0.0018939682959542928
2013-08-14,2349.0,-0.07999999999992724,2349.08,-3.405588570841659e-05
2013-08-15,2324.2,2.6239999999997963,2321.576,0.001130266680909777
2013-08-16,2330.0,25.856000000000222,2304.144,0.011221520877167497
2013-08-19,2329.4,-2.0299999999997453,2331.43,-0.0008707102507901784
2013-08-20,2308.6,-3.8650000000002365,2312.465,-0.0016713766478628806
2013-08-21,2314.0,5.411000000000058,2308.589,0.0023438559223837845
2013-08-22,2309.0,5.068000000000211,2303.932,0.002199717700001654
2013-08-23,2279.2,-7.729000000000269,2286.929,-0.003379641431806702
2013-08-26,2340.0,4.3840000000000146,2335.616,0.0018770208801446875
2013-08-27,2338.4,-2.480999999999767,2340.881,-0.0010598573784826172
2013-08-28,2322.8,-5.255999999999858,2328.056,-0.002257677650365738
2013-08-29,2314.8,-3.5109999999999673,2318.311,-0.0015144646253241981
2013-08-30,2302.2,-11.710000000000036,2313.91,-0.005060698125683383
2013-09-02,2329.2,8.855999999999767,2320.344,0.0038166754584664027
2013-09-03,2349.0,-5.501999999999953,2354.502,-0.002336799883797063
2013-09-04,2342.6,-8.09900000000016,2350.699,-0.003445358167932245
2013-09-05,2341.8,0.06500000000005457,2341.735,2.775719712096141e-05
2013-09-06,2355.2,-2.5820000000003347,2357.782,-0.0010950970021827017
2013-09-09,2434.8,-5.808999999999742,2440.609,-0.002380143644475515
2013-09-10,2472.6,-2.293999999999869,2474.894,-0.0009269083847630925
2013-09-11,2480.8,-2.088999999999942,2482.889,-0.000841358594765993
2013-09-12,2503.4,-4.054999999999836,2507.455,-0.0016171775764669103
2013-09-13,2497.2,8.297999999999774,2488.902,0.0033340002941055027
2013-09-16,2479.4,1.0100000000002183,2478.39,0.0004075226255755625
2013-09-17,2440.4,13.077999999999975,2427.322,0.00538783070396098
2013-09-18,2432.2,-0.3100000000004002,2432.51,-0.00012744038051247484
2013-09-23,2463.6,-8.688000000000102,2472.288,-0.0035141536908321774
2013-09-24,2448.4,4.514999999999873,2443.885,0.0018474682728523938
2013-09-25,2434.8,5.769999999999982,2429.03,0.002375433815144309
2013-09-26,2391.0,6.556999999999789,2384.443,0.002749908469189571
2013-09-27,2398.4,3.4290000000000873,2394.971,0.0014317501130494221
2013-09-30,2409.6,0.5630000000001019,2409.037,0.00023370334287107334
2013-10-08,2440.0,-1.8110000000001492,2441.811,-0.0007416626430137914
2013-10-09,2457.0,3.4169999999999163,2453.583,0.0013926571874682521
2013-10-10,2429.0,-0.3170000000000073,2429.317,-0.00013048935153378802
2013-10-11,2466.0,-2.507999999999811,2468.508,-0.0010159983277347334
2013-10-14,2468.8,-3.7419999999997344,2472.542,-0.0015134222189146776
2013-10-15,2461.4,-6.116999999999734,2467.517,-0.0024790102763222036
2013-10-16,2426.4,5.028999999999996,2421.371,0.002076922536860314
2013-10-17,2411.0,-2.3299999999999272,2413.33,-0.0009654709467830456
2013-10-18,2428.4,2.3460000000000036,2426.054,0.0009670023832940254
2013-10-21,2466.4,-4.9220000000000255,2471.322,-0.0019916465762049728
2013-10-22,2446.0,0.1089999999999236,2445.891,4.4564537013269846e-05
2013-10-23,2418.8,0.30900000000019645,2418.491,0.00012776561914028064
2013-10-24,2405.4,4.889000000000124,2400.511,0.0020366496966688027
2013-10-25,2360.6,-7.959000000000287,2368.559,-0.003360270949552148
2013-10-28,2363.6,-2.354000000000269,2365.954,-0.0009949474926394465
2013-10-29,2368.2,-3.8530000000000655,2372.053,-0.001624331328178614
2013-10-30,2391.8,-15.670999999999822,2407.471,-0.0065093203614913
2013-10-31,2381.0,7.282000000000153,2373.718,0.003067761208366012
2013-11-01,2391.4,6.440000000000055,2384.96,0.0027002549309003312
2013-11-04,2384.0,3.5459999999998217,2380.454,0.0014896318097303378
2013-11-05,2381.4,-2.368999999999687,2383.769,-0.0009938043493306974
2013-11-06,2350.8,-2.768000000000029,2353.568,-0.0011760866905056616
2013-11-07,2349.4,8.847999999999956,2340.552,0.003780304816983325
2013-11-08,2311.2,3.2549999999996544,2307.945,0.001410345567160246
2013-11-11,2319.2,3.3109999999996944,2315.889,0.0014296885558848867
2013-11-12,2332.6,-7.400000000000091,2340.0,-0.003162393162393201
2013-11-13,2294.4,6.2840000000001055,2288.116,0.002746364257756209
2013-11-14,2301.4,-3.1010000000001128,2304.501,-0.001345627534984846
2013-11-15,2359.8,9.066000000000258,2350.734,0.0038566677471803526
2013-11-18,2415.6,-13.302999999999884,2428.903,-0.0054769581164829904
2013-11-19,2415.2,3.036999999999807,2412.163,0.0012590359772535302
2013-11-20,2430.2,5.349999999999909,2424.85,0.0022063220405385527
2013-11-21,2414.6,4.610999999999876,2409.989,0.0019132867411427506
2013-11-22,2407.2,9.237999999999829,2397.962,0.0038524380286259034
2013-11-25,2390.2,1.5709999999999127,2388.629,0.0006576994585596645
2013-11-26,2391.0,3.5839999999998327,2387.416,0.00150120464971326
2013-11-27,2422.4,7.918999999999869,2414.481,0.003279793877027762
2013-11-28,2448.6,9.069999999999709,2439.53,0.0037179292732615332
2013-11-29,2457.0,18.05600000000004,2438.944,0.007403204009604173
2013-12-02,2433.4,14.61200000000008,2418.788,0.006041042042543654
2013-12-03,2451.6,8.815999999999804,2442.784,0.0036089969477447878
2013-12-04,2482.2,7.0649999999996,2475.135,0.002854389760558353
2013-12-05,2483.8,15.603000000000065,2468.197,0.006321618574206218
2013-12-06,2467.0,14.713000000000193,2452.287,0.005999705580953695
2013-12-09,2461.4,10.528000000000247,2450.872,0.004295613969232276
2013-12-10,2462.0,8.677999999999884,2453.322,0.0035372446014016435
2013-12-11,2421.0,8.23700000000008,2412.763,0.0034139283468786947
2013-12-12,2412.6,2.5850000000000364,2410.015,0.0010726074319039659
2013-12-13,2414.2,7.560999999999694,2406.639,0.003141725867485607
2013-12-16,2365.6,-2.3229999999998654,2367.923,-0.0009810285216199453
2013-12-17,2357.8,1.4239999999999782,2356.376,0.0006043178168509516
2013-12-18,2368.2,10.973999999999705,2357.226,0.0046554721524366795
2013-12-19,2341.0,8.590000000000146,2332.41,0.003682885942008543
2013-12-20,2289.2,11.06399999999985,2278.136,0.0048566020641436025
2013-12-23,2306.0,21.39800000000014,2284.602,0.009366182818714219
2013-12-24,2305.4,17.152000000000044,2288.248,0.007495691026497147
2013-12-25,2319.0,13.889999999999873,2305.11,0.006025742806200082
2013-12-26,2294.0,28.666000000000167,2265.334,0.012654204633842148
2013-12-27,2326.8,23.322000000000116,2303.478,0.01012468970834543
2013-12-30,2324.2,24.741999999999734,2299.458,0.010759926904513904
2013-12-31,2345.0,14.97400000000016,2330.026,0.00642653772962197
2014-01-02,2331.8,9.822000000000116,2321.978,0.004230014237861046
2014-01-03,2302.4,11.621000000000095,2290.779,0.005072946801066403
2014-01-06,2240.8,2.163000000000011,2238.637,0.0009662129233100368
2014-01-07,2238.4,0.3989999999998872,2238.001,0.00017828410264333536
2014-01-08,2241.2,-0.7110000000002401,2241.911,-0.00031714015409186187
2014-01-09,2223.6,1.3789999999999054,2222.221,0.0006205503413026452
2014-01-10,2218.0,13.148999999999887,2204.851,0.005963668293231555
2014-01-13,2204.4,10.721000000000004,2193.679,0.004887223700459367
2014-01-14,2217.6,4.753999999999905,2212.846,0.002148364594734521
2014-01-15,2211.6,2.6590000000001055,2208.941,0.0012037442376234158
2014-01-16,2211.2,-0.6440000000002328,2211.844,-0.0002911597743784068
2014-01-17,2182.8,4.312000000000353,2178.488,0.001979354488067115
2014-01-20,2184.6,18.60699999999997,2165.993,0.008590517143868872
2014-01-21,2206.4,18.990000000000236,2187.41,0.00868150003885885
2014-01-22,2254.6,10.804000000000087,2243.796,0.0048150544880194495
2014-01-23,2244.2,12.310999999999694,2231.889,0.0055159553185663325
2014-01-24,2251.8,6.122000000000298,2245.678,0.0027261254730198622
2014-01-27,2227.0,11.081000000000131,2215.919,0.005000634048446776
2014-01-28,2230.8,10.945000000000164,2219.855,0.004930502217487252
2014-01-29,2240.0,12.219000000000051,2227.781,0.005484829972066398
2014-01-30,2199.2,-3.25,2202.45,-0.001475629412699494
2014-02-07,2214.6,2.1169999999997344,2212.483,0.0009568435102099019
2014-02-10,2260.4,-7.1340000000000146,2267.534,-0.003146149076485739
2014-02-11,2277.4,-8.161999999999807,2285.562,-0.0035711129253985707
2014-02-12,2284.0,-7.246000000000095,2291.246,-0.0031624714238454076
2014-02-13,2273.4,-6.153999999999996,2279.554,-0.0026996508966227587
2014-02-14,2288.4,-7.174999999999727,2295.575,-0.0031255785587487785
2014-02-17,2305.4,-6.246999999999844,2311.647,-0.002702402226637477
2014-02-18,2280.4,-2.0419999999999163,2282.442,-0.0008946558116262828
2014-02-19,2304.2,-4.456000000000131,2308.656,-0.001930127312167829
2014-02-20,2284.0,-3.436000000000149,2287.436,-0.0015021185292179318
2014-02-21,2261.2,-3.094000000000051,2264.294,-0.0013664303310436062
2014-02-24,2206.2,-8.309000000000196,2214.509,-0.0037520732586772943
2014-02-25,2145.6,-12.309000000000196,2157.909,-0.005704133028779339
2014-02-26,2149.0,-14.4050000000002,2163.405,-0.0066584851195223265
2014-02-27,2148.2,-5.9080000000003565,2154.108,-0.0027426665701071424
2014-02-28,2174.0,-4.971000000000004,2178.971,-0.0022813520693942247
2014-03-03,2163.8,-26.56999999999971,2190.37,-0.012130370667969206
2014-03-04,2169.8,-14.472999999999956,2184.273,-0.006626003251425054
2014-03-05,2149.6,-14.376000000000204,2163.976,-0.006643326913052734
2014-03-06,2167.4,-6.233999999999924,2173.634,-0.0028680081375244974
2014-03-07,2141.2,-27.158000000000357,2168.358,-0.012524684576993446
2014-03-10,2062.8,-34.986999999999625,2097.787,-0.01667805168017517
2014-03-11,2088.6,-20.06100000000015,2108.661,-0.009513620254749411
2014-03-12,2085.8,-28.333999999999833,2114.134,-0.013402177913036653
2014-03-13,2105.4,-34.93299999999999,2140.333,-0.016321292060627945
2014-03-14,2100.0,-22.835999999999785,2122.836,-0.010757307677088475
2014-03-17,2137.4,-5.63799999999992,2143.038,-0.002630844623380416
2014-03-18,2114.4,-23.73299999999972,2138.133,-0.01109987077511068
2014-03-19,2123.2,2.3299999999999272,2120.87,0.0010986057608433932
2014-03-20,2081.6,-5.367000000000189,2086.967,-0.0025716745880505964
2014-03-21,2143.6,-15.197999999999865,2158.798,-0.007040028756743274
2014-03-24,2150.8,-25.753999999999905,2176.554,-0.011832465447675501
2014-03-25,2152.6,-21.840000000000146,2174.44,-0.010043965342800972
2014-03-26,2153.0,-18.047000000000025,2171.047,-0.00831257913808408
2014-03-27,2134.8,-20.906999999999698,2155.707,-0.009698442320779075
2014-03-28,2145.0,-6.9650000000001455,2151.965,-0.0032365768030614556
2014-03-31,2143.4,-2.9049999999997453,2146.305,-0.0013534889030215862
2014-04-01,2158.4,-4.714999999999691,2163.115,-0.002179726921592098
2014-04-02,2175.0,-5.726999999999862,2180.727,-0.002626188422484732
2014-04-03,2159.6,-5.407999999999902,2165.008,-0.00249791224789927
2014-04-04,2188.0,2.5279999999997926,2185.472,0.0011567295302798628
2014-04-08,2247.2,9.884000000000015,2237.316,0.004417793463238995
2014-04-09,2236.2,-2.4200000000000728,2238.62,-0.0010810231303213912
2014-04-10,2285.0,11.239000000000033,2273.761,0.0049429117660123615
2014-04-11,2272.0,1.3339999999998327,2270.666,0.0005874928324992899
2014-04-14,2272.4,3.787000000000262,2268.613,0.001669301903850618
2014-04-15,2236.8,7.336999999999989,2229.463,0.0032909270079835317
2014-04-16,2233.0,0.47400000000016007,2232.526,0.00021231555645943658
2014-04-17,2229.0,4.197000000000116,2224.803,0.001886459160653827
2014-04-18,2221.4,-3.0789999999997235,2224.479,-0.0013841443322232863
2014-04-21,2179.8,-7.447999999999865,2187.248,-0.0034051922781503812
2014-04-22,2188.6,-8.195000000000164,2196.795,-0.003730434564900304
2014-04-23,2185.0,-9.66800000000012,2194.668,-0.004405222111043729
2014-04-24,2183.2,-7.274000000000342,2190.474,-0.0033207424511773895
2014-04-25,2172.4,4.574000000000069,2167.826,0.0021099479386261022
2014-04-28,2143.6,8.630999999999858,2134.969,0.004042681650178461
2014-04-29,2160.8,2.330000000000382,2158.47,0.0010794683271022447
2014-04-30,2147.0,-11.659000000000106,2158.659,-0.005401038329814994
2014-05-05,2156.6,0.13000000000010914,2156.47,6.028370438731313e-05
2014-05-06,2144.8,-12.527999999999793,2157.328,-0.005807183701319314
2014-05-07,2136.0,-1.3159999999998035,2137.316,-0.000615725517424566
2014-05-08,2137.4,1.9039999999999964,2135.496,0.000891596144408604
2014-05-09,2138.0,4.088999999999942,2133.911,0.0019161998790014868
2014-05-12,2178.8,-1.2539999999999054,2180.054,-0.0005752151093504589
2014-05-13,2166.6,-8.251999999999953,2174.852,-0.003794281174075272
2014-05-14,2165.6,-6.7719999999999345,2172.372,-0.003117329812757638
2014-05-15,2147.4,3.3160000000002583,2144.084,0.0015465811973785816
2014-05-16,2142.2,-3.7520000000004075,2145.952,-0.0017484081657000749
2014-05-19,2099.6,-15.54300000000012,2115.143,-0.007348439325379002
2014-05-20,2099.4,-16.371000000000095,2115.771,-0.0077376048731172195
2014-05-21,2119.2,-16.705000000000382,2135.905,-0.007821040729807919
2014-05-22,2114.2,-16.66800000000012,2130.868,-0.00782216448883747
2014-05-23,2143.2,-5.2140000000003965,2148.414,-0.0024269065459452395
2014-05-26,2148.2,-7.776000000000295,2155.976,-0.003606719184258217
2014-05-27,2142.2,-5.080000000000382,2147.28,-0.0023657836891324753
2014-05-28,2173.8,4.44800000000032,2169.352,0.0020503818651838525
2014-05-29,2153.4,-1.7640000000001237,2155.164,-0.0008184991954209162
2014-05-30,2147.8,-8.66399999999976,2156.464,-0.004017688215523079
2014-06-03,2139.2,-10.718000000000302,2149.918,-0.004985306416337879
2014-06-04,2125.2,-3.074000000000069,2128.274,-0.0014443628968826708
2014-06-05,2149.6,-1.0019999999999527,2150.602,-0.0004659160551324479
2014-06-06,2125.6,-9.115999999999985,2134.716,-0.004270357274691334
2014-06-09,2128.2,-6.081000000000131,2134.281,-0.002849203080569115
2014-06-10,2157.6,-3.66800000000012,2161.268,-0.0016971518571505802
2014-06-11,2151.2,-9.566000000000258,2160.766,-0.0044271337109156005
2014-06-12,2150.4,-3.0099999999997635,2153.41,-0.0013977830510677315
2014-06-13,2177.2,0.9579999999996289,2176.242,0.0004402083959410897
2014-06-16,2186.6,-5.255000000000109,2191.855,-0.0023975126091826827
2014-06-17,2173.0,3.326000000000022,2169.674,0.001532949189601766
2014-06-18,2164.2,3.9609999999997854,2160.239,0.0018335934125806382
2014-06-19,2135.6,8.692999999999756,2126.907,0.0040871556678311535
2014-06-20,2130.0,-6.7289999999998145,2136.729,-0.00314920609960356
2014-06-23,2123.2,-10.91000000000031,2134.11,-0.005112201339200092
2014-06-24,2132.2,-12.621000000000095,2144.821,-0.005884407137005883
2014-06-25,2126.0,-7.371000000000095,2133.371,-0.0034550952459746075
2014-06-26,2135.6,-13.476000000000113,2149.076,-0.006270601877271959
2014-06-27,2142.4,-7.85799999999972,2150.258,-0.0036544451875076015
2014-06-30,2154.2,-10.91800000000012,2165.118,-0.005042681276493993
2014-07-01,2156.2,-8.359000000000378,2164.559,-0.0038617565979954245
2014-07-02,2163.2,-7.667000000000371,2170.867,-0.0035317686435881934
2014-07-03,2167.4,-12.791999999999916,2180.192,-0.005867373148786857
2014-07-04,2166.6,-12.095000000000255,2178.695,-0.005551488390986464
2014-07-07,2163.2,-13.089000000000397,2176.289,-0.006014366658104873
2014-07-08,2167.0,-13.472999999999956,2180.473,-0.006178934570618373
2014-07-09,2132.2,-16.51000000000022,2148.71,-0.007683679975427218
2014-07-10,2133.2,-9.64700000000039,2142.847,-0.00450195464258549
2014-07-11,2138.0,-10.009000000000015,2148.009,-0.004659663902711774
2014-07-14,2162.4,-9.35799999999972,2171.758,-0.004308951549850269
2014-07-15,2163.0,-11.976000000000113,2174.976,-0.0055062676553672835
2014-07-16,2163.4,-7.467999999999847,2170.868,-0.003440098614931837
2014-07-17,2155.8,-1.268000000000029,2157.068,-0.000587834968577731
2014-07-18,2167.4,3.256000000000313,2164.144,0.001504520956091791
2014-07-21,2157.4,-8.894999999999982,2166.295,-0.004106088967569044
2014-07-22,2186.4,-6.2979999999997744,2192.698,-0.00287226056666252
2014-07-23,2190.6,-7.233000000000175,2197.833,-0.003290968877071267
2014-07-24,2240.4,3.3850000000002183,2237.015,0.0015131771579538888
2014-07-25,2274.6,14.14599999999973,2260.454,0.00625803489033607
2014-07-28,2336.4,12.503000000000156,2323.897,0.005380186815508672
2014-07-29,2335.4,4.030999999999949,2331.369,0.00172902702232034
2014-07-30,2328.8,6.789000000000215,2322.011,0.0029237587591101916
2014-07-31,2370.8,20.548999999999978,2350.251,0.008743321458005965
2014-08-01,2342.6,13.197999999999865,2329.402,0.005665831831517216
2014-08-04,2386.4,10.7800000000002,2375.62,0.004537762773507632
2014-08-05,2368.0,-1.3530000000000655,2369.353,-0.0005710419679971981
2014-08-06,2362.0,-1.2210000000000036,2363.221,-0.0005166677174923563
