日期,收盘价,基差,指数,贴水率
2013-01-30,2737.0,48.289000000000215,2688.711,0.01795990718228929
2013-01-31,2740.0,53.11799999999994,2686.882,0.019769383247943133
2013-02-01,2786.0,42.67599999999993,2743.324,0.015556310519646942
2013-02-04,2790.8,42.77200000000039,2748.028,0.015564615789941148
2013-02-05,2815.8,44.125,2771.675,0.015919976187684343
2013-02-06,2833.6,57.75599999999986,2775.844,0.020806644753811762
2013-02-07,2831.8,71.93000000000029,2759.87,0.026062821799577623
2013-02-08,2819.6,47.875,2771.725,0.017272637076189017
2013-02-18,2786.0,48.528999999999996,2737.471,0.017727676384516947
2013-02-19,2745.2,59.593999999999596,2685.606,0.022190150007111838
2013-02-20,2746.0,43.36499999999978,2702.635,0.01604545193857098
2013-02-21,2644.8,34.251000000000204,2610.549,0.013120228733496365
2013-02-22,2624.4,27.796000000000276,2596.604,0.010704751282829526
2013-02-25,2632.6,27.639999999999873,2604.96,0.010610527608869186
2013-02-26,2591.8,24.205000000000382,2567.595,0.009427109805090126
2013-02-27,2616.4,21.722999999999956,2594.677,0.00837214034733416
2013-02-28,2708.4,35.072999999999865,2673.327,0.013119607141213874
2013-03-01,2694.2,25.364000000000033,2668.836,0.009503768684175436
2013-03-04,2577.8,32.085000000000036,2545.715,0.012603531817190861
2013-03-05,2645.8,22.993000000000393,2622.807,0.00876656193154906
2013-03-06,2679.0,28.797999999999774,2650.202,0.010866341509062242
2013-03-07,2645.0,25.521000000000186,2619.479,0.00974277709422377
2013-03-08,2641.0,34.072999999999865,2606.927,0.013070178029534339
2013-03-11,2621.0,28.628000000000156,2592.372,0.011043168187281825
2013-03-12,2579.0,23.38500000000022,2555.615,0.009150439326737486
2013-03-13,2546.8,19.314000000000306,2527.486,0.007641585353984278
2013-03-14,2538.2,3.92699999999968,2534.273,0.0015495568157020494
2013-03-15,2544.0,4.126999999999953,2539.873,0.0016248843938259719
2013-03-18,2514.4,11.907000000000153,2502.493,0.004758055267287522
2013-03-19,2530.0,4.902999999999793,2525.097,0.0019417075858867174
2013-03-20,2613.6,3.425999999999931,2610.174,0.001312556174415932
2013-03-21,2617.6,2.61200000000008,2614.988,0.0009988573561332138
2013-03-22,2628.0,9.692000000000007,2618.308,0.003701627157691153
2013-03-25,2622.8,9.702999999999975,2613.097,0.003713218453046318
2013-03-26,2573.2,-1.8500000000003638,2575.05,-0.0007184326517933103
2013-03-27,2574.4,-9.13000000000011,2583.53,-0.003533924514133805
2013-03-28,2505.6,6.2979999999997744,2499.302,0.0025199035570730444
2013-03-29,2481.0,-14.083000000000084,2495.083,-0.005644301211623053
2013-04-01,2481.6,-11.586999999999989,2493.187,-0.0046474652723602315
2013-04-02,2503.2,16.80899999999974,2486.391,0.006760400918439513
2013-04-03,2476.4,-7.1469999999999345,2483.547,-0.002877738975747161
2013-04-08,2463.2,-9.09900000000016,2472.299,-0.003680380083477023
2013-04-09,2478.2,-11.230000000000018,2489.43,-0.004511072815865487
2013-04-10,2477.6,-7.709000000000287,2485.309,-0.0031018275795888102
2013-04-11,2469.8,-8.076000000000022,2477.876,-0.0032592429968247086
2013-04-12,2460.0,-2.11200000000008,2462.112,-0.0008578001325691438
2013-04-15,2434.0,-2.818000000000211,2436.818,-0.0011564261262023716
2013-04-16,2443.6,-15.99200000000019,2459.592,-0.0065018913706013795
2013-04-17,2445.8,-12.672999999999774,2458.473,-0.005154825780067454
2013-04-18,2450.4,-14.451000000000022,2464.851,-0.005862829031044887
2013-04-19,2527.4,-6.427000000000135,2533.827,-0.0025364794044739967
2013-04-22,2531.2,0.5299999999997453,2530.67,0.00020943070412173271
2013-04-23,2446.0,-3.4710000000000036,2449.471,-0.0014170406589831045
2013-04-24,2490.8,-4.778999999999996,2495.579,-0.0019149864620595044
2013-04-25,2461.0,-6.875,2467.875,-0.0027857974978473385
2013-04-26,2439.8,-7.505999999999858,2447.306,-0.003067045968097107
2013-05-02,2438.4,-11.239000000000033,2449.639,-0.004588022969915172
2013-05-03,2486.0,-6.911999999999807,2492.912,-0.002772661048604928
2013-05-06,2509.4,-16.583000000000084,2525.983,-0.006564968964557593
2013-05-07,2523.4,-6.538000000000011,2529.938,-0.0025842530528416155
2013-05-08,2543.2,0.40200000000004366,2542.798,0.00015809356464809382
2013-05-09,2519.4,-8.393999999999778,2527.794,-0.0033206819859528816
2013-05-10,2545.2,4.364000000000033,2540.836,0.0017175449340296
2013-05-13,2516.0,-14.768000000000029,2530.768,-0.00583538277708586
2013-05-14,2480.4,-12.938000000000102,2493.338,-0.00518902772107115
2013-05-15,2480.4,-26.52500000000009,2506.925,-0.010580691484587727
2013-05-16,2536.0,-16.708999999999833,2552.709,-0.0065455952872026674
2013-05-17,2581.4,-10.647999999999683,2592.048,-0.004107948618235343
2013-05-20,2596.6,-13.007000000000062,2609.607,-0.004984275410052189
2013-05-21,2606.0,-8.853000000000065,2614.853,-0.0033856587731700655
2013-05-22,2609.4,-8.634000000000015,2618.034,-0.00329789452696184
2013-05-23,2573.2,-9.649000000000342,2582.849,-0.0037357971759093703
2013-05-24,2593.0,-4.2280000000000655,2597.228,-0.0016278894267272898
2013-05-27,2580.0,-19.58699999999999,2599.587,-0.007534658389967325
2013-05-28,2639.8,-4.558999999999742,2644.359,-0.0017240473022005491
2013-05-29,2635.4,-7.161000000000058,2642.561,-0.002709871219623713
2013-05-30,2633.6,-0.7229999999999563,2634.323,-0.00027445381602785854
2013-05-31,2607.2,0.7739999999998872,2606.426,0.0002969583636749661
2013-06-03,2604.0,1.3769999999999527,2602.623,0.0005290816226552799
2013-06-04,2569.2,3.5339999999996508,2565.666,0.0013774201318486703
2013-06-05,2560.0,-0.5390000000002146,2560.539,-0.00021050255434508695
2013-06-06,2540.8,12.955000000000382,2527.845,0.005124918656009519
2013-06-07,2483.2,-0.9600000000000364,2484.16,-0.0003864485379363795
2013-06-13,2389.8,-10.136999999999716,2399.937,-0.004223860876347886
2013-06-14,2402.0,-14.771000000000186,2416.771,-0.006111874066678301
2013-06-17,2398.8,-5.03899999999976,2403.839,-0.0020962302383810897
2013-06-18,2402.8,-15.944999999999709,2418.745,-0.006592261689429729
2013-06-19,2383.0,-17.764999999999873,2400.765,-0.007399724671094369
2013-06-20,2322.0,0.5340000000001055,2321.466,0.00023002706048682407
2013-06-21,2300.8,-16.593999999999596,2317.394,-0.007160629569248733
2013-06-24,2140.0,-31.210000000000036,2171.21,-0.014374473220001767
2013-06-25,2121.0,-44.42099999999982,2165.421,-0.020513793853481527
2013-06-26,2129.2,-39.09700000000021,2168.297,-0.01803120144518957
2013-06-27,2127.0,-33.73500000000013,2160.735,-0.015612742886101314
2013-06-28,2171.0,-29.639000000000124,2200.639,-0.013468360780664218
2013-07-01,2163.4,-49.916999999999916,2213.317,-0.02255302787625989
2013-07-02,2157.2,-64.7840000000001,2221.984,-0.02915592551521528
2013-07-03,2131.4,-72.42799999999988,2203.828,-0.032864633719146816
2013-07-04,2155.6,-66.3789999999999,2221.979,-0.029873819689564984
2013-07-05,2153.6,-73.24900000000025,2226.849,-0.03289356395516725
2013-07-08,2101.0,-62.61900000000014,2163.619,-0.028941786885768768
2013-07-09,2095.4,-67.26899999999978,2162.669,-0.03110462118798567
2013-07-10,2160.6,-63.465000000000146,2224.065,-0.0285355868645926
2013-07-11,2308.8,-17.88799999999992,2326.688,-0.007688181655640945
2013-07-12,2263.2,-12.17300000000023,2275.373,-0.005349892083627708
2013-07-15,2283.0,-24.297000000000025,2307.297,-0.010530503875313853
2013-07-16,2287.4,-30.447999999999865,2317.848,-0.013136323003061402
2013-07-17,2265.0,-17.835999999999785,2282.836,-0.007813088631859576
2013-07-18,2229.2,-16.128000000000156,2245.328,-0.007182914923788487
2013-07-19,2151.4,-39.077999999999975,2190.478,-0.017839941784395904
2013-07-22,2173.2,-28.989000000000033,2202.189,-0.013163720280139459
2013-07-23,2244.2,-21.644999999999982,2265.845,-0.009552727569626336
2013-07-24,2228.0,-21.15099999999984,2249.151,-0.009403992884426098
2013-07-25,2204.2,-33.483000000000175,2237.683,-0.014963245464169935
2013-07-26,2183.8,-40.20799999999963,2224.008,-0.018079071658015453
2013-07-29,2156.0,-19.9699999999998,2175.97,-0.009177516234139167
2013-07-30,2160.0,-29.38799999999992,2189.388,-0.013422929147323326
2013-07-31,2159.6,-33.42100000000028,2193.021,-0.015239708146889736
2013-08-01,2235.8,-9.56399999999985,2245.364,-0.00425944301235784
2013-08-02,2233.0,-14.26299999999992,2247.263,-0.00634683167924712
2013-08-05,2256.8,-21.528999999999996,2278.329,-0.009449469325984085
2013-08-06,2270.0,-23.641000000000076,2293.641,-0.010307192799570672
2013-08-07,2249.4,-31.222999999999956,2280.623,-0.013690557360861465
2013-08-08,2259.6,-17.182000000000244,2276.782,-0.007546616232911294
2013-08-09,2279.4,-6.610000000000127,2286.01,-0.0028915009120695566
2013-08-12,2344.2,-8.594000000000051,2352.794,-0.0036526784750386355
2013-08-13,2355.0,-4.068000000000211,2359.068,-0.0017244098092976594
2013-08-14,2360.0,10.920000000000073,2349.08,0.004648628399203124
2013-08-15,2338.8,17.22400000000016,2321.576,0.007419098060972443
2013-08-16,2298.8,-5.343999999999596,2304.144,-0.0023192994882262554
2013-08-19,2340.2,8.769999999999982,2331.43,0.0037616398519363576
2013-08-20,2320.6,8.134999999999764,2312.465,0.003517891081594646
2013-08-21,2325.0,16.411000000000058,2308.589,0.007108671140683794
2013-08-22,2320.4,16.468000000000302,2303.932,0.007147780403241199
2013-08-23,2290.2,3.270999999999731,2286.929,0.0014303023836768568
2013-08-26,2350.2,14.583999999999833,2335.616,0.006244177125006778
2013-08-27,2349.2,8.31899999999996,2340.881,0.0035537902182981368
2013-08-28,2333.8,5.744000000000142,2328.056,0.0024672946011608577
2013-08-29,2326.0,7.688999999999851,2318.311,0.0033166387080938884
2013-08-30,2312.8,-1.1099999999996726,2313.91,-0.0004797075080706132
2013-09-02,2332.0,11.655999999999949,2320.344,0.005023393083094554
2013-09-03,2359.4,4.898000000000138,2354.502,0.0020802700528604937
2013-09-04,2351.8,1.1010000000001128,2350.699,0.0004683713227427726
2013-09-05,2348.4,6.664999999999964,2341.735,0.0028461802894007918
2013-09-06,2362.6,4.817999999999756,2357.782,0.0020434459165434957
2013-09-09,2442.4,1.7910000000001673,2440.609,0.0007338332358850464
2013-09-10,2481.4,6.506000000000313,2474.894,0.002628799455653581
2013-09-11,2491.0,8.110999999999876,2482.889,0.0032667590053360725
2013-09-12,2514.8,7.345000000000255,2507.455,0.0029292649319729584
2013-09-13,2507.4,18.498000000000047,2488.902,0.007432192991126226
2013-09-16,2498.6,20.210000000000036,2478.39,0.008154487388990448
2013-09-17,2459.0,31.677999999999884,2427.322,0.01305059650099982
2013-09-18,2451.2,18.6899999999996,2432.51,0.00768342165088719
2013-09-23,2483.0,10.711999999999989,2472.288,0.00433282853777553
2013-09-24,2461.2,17.3149999999996,2443.885,0.007085030596775052
2013-09-25,2447.0,17.9699999999998,2429.03,0.007398014845432044
2013-09-26,2401.2,16.756999999999607,2384.443,0.00702763706240812
2013-09-27,2408.6,13.628999999999905,2394.971,0.005690674333843669
2013-09-30,2417.0,7.963000000000193,2409.037,0.003305470194106688
2013-10-08,2446.2,4.388999999999669,2441.811,0.001797436410926017
2013-10-09,2461.8,8.217000000000098,2453.583,0.0033489798388724157
2013-10-10,2436.8,7.483000000000175,2429.317,0.0030802896451966435
2013-10-11,2475.4,6.89200000000028,2468.508,0.002791969886263395
2013-10-14,2480.8,8.258000000000266,2472.542,0.003339882598556573
2013-10-15,2468.2,0.6829999999999927,2467.517,0.0002767964719189342
2013-10-16,2427.6,6.2289999999998145,2421.371,0.0025725095410822274
2013-10-17,2409.0,-4.329999999999927,2413.33,-0.0017942013732062864
2013-10-18,2417.0,-9.054000000000087,2426.054,-0.003731986180027356
2013-10-21,2476.4,5.0779999999999745,2471.322,0.0020547706854873522
2013-10-22,2454.0,8.108999999999924,2445.891,0.0033153562444115142
2013-10-23,2426.8,8.309000000000196,2418.491,0.0034356133638703623
2013-10-24,2413.2,12.68899999999985,2400.511,0.005285957864804557
2013-10-25,2369.0,0.44099999999980355,2368.559,0.00018618915551599243
2013-10-28,2374.6,8.64599999999973,2365.954,0.003654339856142482
2013-10-29,2379.6,7.5470000000000255,2372.053,0.003181632113616359
2013-10-30,2401.0,-6.471000000000004,2407.471,-0.002687882844694704
2013-10-31,2390.4,16.682000000000244,2373.718,0.007027793528970267
2013-11-01,2401.0,16.039999999999964,2384.96,0.006725479672615039
2013-11-04,2396.0,15.545999999999822,2380.454,0.0065306870034034775
2013-11-05,2394.0,10.231000000000222,2383.769,0.004291942717604022
2013-11-06,2364.0,10.431999999999789,2353.568,0.004432419203524091
2013-11-07,2360.6,20.047999999999774,2340.552,0.00856550078784824
2013-11-08,2324.4,16.454999999999927,2307.945,0.007129719295737085
2013-11-11,2326.6,10.710999999999785,2315.889,0.004625005775319881
2013-11-12,2339.6,-0.40000000000009095,2340.0,-0.0001709401709402098
2013-11-13,2297.6,9.483999999999924,2288.116,0.004144894751839471
2013-11-14,2306.8,2.298999999999978,2304.501,0.0009976129322573424
2013-11-15,2354.2,3.4659999999998945,2350.734,0.00147443309196187
2013-11-18,2427.0,-1.9029999999997926,2428.903,-0.0007834812670575123
2013-11-19,2428.0,15.836999999999989,2412.163,0.006565476711150942
2013-11-20,2442.8,17.950000000000273,2424.85,0.007402519743489401
2013-11-21,2424.0,14.010999999999967,2409.989,0.005813719481707164
2013-11-22,2415.4,17.438000000000102,2397.962,0.007272008480534763
2013-11-25,2400.4,11.771000000000186,2388.629,0.004927931461939123
2013-11-26,2399.6,12.183999999999742,2387.416,0.005103425628378021
2013-11-27,2431.6,17.118999999999687,2414.481,0.007090136555226438
2013-11-28,2459.4,19.86999999999989,2439.53,0.008145011539107898
2013-11-29,2467.2,28.255999999999858,2438.944,0.011585341852867413
2013-12-02,2442.6,23.811999999999898,2418.788,0.009844599857449225
2013-12-03,2462.0,19.215999999999894,2442.784,0.007866434363414814
2013-12-04,2493.6,18.46499999999969,2475.135,0.007460199140652809
2013-12-05,2493.2,25.0029999999997,2468.197,0.010130066603273442
2013-12-06,2477.6,25.313000000000102,2452.287,0.010322201275788725
2013-12-09,2474.0,23.128000000000156,2450.872,0.009436641326026066
2013-12-10,2473.2,19.8779999999997,2453.322,0.008102483082122811
2013-12-11,2431.4,18.63700000000017,2412.763,0.0077243392741020035
2013-12-12,2425.2,15.184999999999945,2410.015,0.006300790658979279
2013-12-13,2421.6,14.960999999999785,2406.639,0.006216553458993968
2013-12-16,2374.6,6.677000000000135,2367.923,0.0028197707442345612
2013-12-17,2368.8,12.423999999999978,2356.376,0.0052725031998288804
2013-12-18,2382.0,24.773999999999887,2357.226,0.010509811108480852
2013-12-19,2360.6,28.190000000000055,2332.41,0.0120862112578835
2013-12-20,2316.0,37.86400000000003,2278.136,0.01662060561792625
2013-12-23,2323.6,38.99800000000005,2284.602,0.017069931655491876
2013-12-24,2322.2,33.95199999999977,2288.248,0.01483755257297276
2013-12-25,2336.8,31.690000000000055,2305.11,0.01374771702868846
2013-12-26,2310.6,45.266000000000076,2265.334,0.019982042383154132
2013-12-27,2343.8,40.322000000000116,2303.478,0.017504833994507488
2013-12-30,2342.6,43.141999999999825,2299.458,0.01876181256626554
2013-12-31,2362.0,31.97400000000016,2330.026,0.013722593653461448
2014-01-02,2349.0,27.021999999999935,2321.978,0.011637491828087921
2014-01-03,2318.6,27.820999999999913,2290.779,0.01214477695142129
2014-01-06,2254.0,15.362999999999829,2238.637,0.00686265794767076
2014-01-07,2250.6,12.598999999999705,2238.001,0.005629577466676603
2014-01-08,2248.2,6.28899999999976,2241.911,0.0028051961027889868
2014-01-09,2232.0,9.778999999999996,2222.221,0.004400552420303829
2014-01-10,2229.6,24.748999999999796,2204.851,0.01122479478205094
2014-01-13,2216.2,22.52099999999973,2193.679,0.010266315171909714
2014-01-14,2231.6,18.753999999999905,2212.846,0.008475058815660875
2014-01-15,2224.0,15.059000000000196,2208.941,0.006817293897845256
2014-01-16,2229.0,17.15599999999995,2211.844,0.007756424051605786
2014-01-17,2208.0,29.51200000000017,2178.488,0.013547010587159614
2014-01-20,2203.4,37.40700000000015,2165.993,0.0172701389154998
2014-01-21,2223.8,36.39000000000033,2187.41,0.016636113028650472
2014-01-22,2270.6,26.804000000000087,2243.796,0.011945827517296621
2014-01-23,2259.0,27.110999999999876,2231.889,0.012147109466465347
2014-01-24,2268.2,22.521999999999935,2245.678,0.01002904245399382
2014-01-27,2245.0,29.08100000000013,2215.919,0.013123674646952408
2014-01-28,2247.6,27.74499999999989,2219.855,0.012498564095402578
2014-01-29,2259.0,31.21900000000005,2227.781,0.01401349594057946
2014-01-30,2213.4,10.950000000000273,2202.45,0.004971736021249188
2014-02-07,2230.6,18.116999999999734,2212.483,0.00818853749384729
2014-02-10,2273.6,6.0659999999998035,2267.534,0.002675152831225377
2014-02-11,2284.0,-1.5619999999998981,2285.562,-0.0006834205328929595
2014-02-12,2290.6,-0.6460000000001855,2291.246,-0.00028194266351155026
2014-02-13,2275.8,-3.7539999999999054,2279.554,-0.001646813367878061
2014-02-14,2290.2,-5.375,2295.575,-0.0023414612896550976
2014-02-17,2312.0,0.3530000000000655,2311.647,0.00015270497614906838
2014-02-18,2286.2,3.757999999999811,2282.442,0.001646482145000754
2014-02-19,2310.0,1.344000000000051,2308.656,0.0005821568912822226
2014-02-20,2285.0,-2.436000000000149,2287.436,-0.0010649478280485875
2014-02-21,2268.6,4.30600000000004,2264.294,0.0019016965111421221
2014-02-24,2206.4,-8.108999999999924,2214.509,-0.003661759785126149
2014-02-25,2147.0,-10.909000000000106,2157.909,-0.00505535682922686
2014-02-26,2149.6,-13.805000000000291,2163.405,-0.006381144538355181
2014-02-27,2147.4,-6.708000000000084,2154.108,-0.0031140499919224494
2014-02-28,2169.2,-9.771000000000186,2178.971,-0.0044842267290387
2014-03-03,2161.8,-28.56999999999971,2190.37,-0.013043458411135887
2014-03-04,2164.4,-19.873000000000047,2184.273,-0.009098221696646914
2014-03-05,2143.6,-20.376000000000204,2163.976,-0.009416000916830964
2014-03-06,2161.6,-12.034000000000106,2173.634,-0.005536350645968965
2014-03-07,2131.6,-36.758000000000266,2168.358,-0.016951997778964664
2014-03-10,2054.2,-43.58699999999999,2097.787,-0.020777609928939397
2014-03-11,2073.2,-35.46100000000024,2108.661,-0.016816833051875212
2014-03-12,2067.4,-46.733999999999924,2114.134,-0.022105505138274074
2014-03-13,2083.4,-56.93299999999999,2140.333,-0.026600066438259837
2014-03-14,2072.4,-50.435999999999694,2122.836,-0.02375878306190384
2014-03-17,2099.8,-43.23799999999983,2143.038,-0.02017603047636105
2014-03-18,2077.2,-60.93299999999999,2138.133,-0.028498227191666746
2014-03-19,2080.0,-40.86999999999989,2120.87,-0.019270393753506764
2014-03-20,2028.6,-58.36700000000019,2086.967,-0.027967380413777596
2014-03-21,2132.0,-26.797999999999774,2158.798,-0.01241338930275078
2014-03-24,2122.8,-53.753999999999905,2176.554,-0.02469683729418149
2014-03-25,2123.6,-50.840000000000146,2174.44,-0.023380732510439536
2014-03-26,2125.6,-45.447000000000116,2171.047,-0.020933217935862336
2014-03-27,2107.2,-48.50700000000006,2155.707,-0.022501666506626394
2014-03-28,2117.6,-34.36500000000024,2151.965,-0.015969125891917495
2014-03-31,2121.8,-24.504999999999654,2146.305,-0.01141729623702114
2014-04-01,2135.2,-27.914999999999964,2163.115,-0.012905000427624037
2014-04-02,2149.4,-31.32699999999977,2180.727,-0.014365392825420042
2014-04-03,2136.2,-28.807999999999993,2165.008,-0.013306186397463657
2014-04-04,2163.8,-21.672000000000025,2185.472,-0.00991639334660889
2014-04-08,2225.0,-12.315999999999804,2237.316,-0.005504810227969498
2014-04-09,2218.6,-20.019999999999982,2238.62,-0.008943009532658506
2014-04-10,2270.2,-3.561000000000149,2273.761,-0.0015661276624940568
2014-04-11,2254.4,-16.266000000000076,2270.666,-0.007163537041555242
2014-04-14,2256.0,-12.612999999999829,2268.613,-0.005559784767168234
2014-04-15,2217.0,-12.463000000000193,2229.463,-0.005590135382376919
2014-04-16,2215.0,-17.52599999999984,2232.526,-0.007850300511617711
2014-04-17,2212.6,-12.202999999999975,2224.803,-0.005484980018455555
2014-04-18,2209.2,-15.278999999999996,2224.479,-0.006868574619045627
2014-04-21,2148.2,-39.04800000000023,2187.248,-0.017852570901882286
2014-04-22,2156.4,-40.39499999999998,2196.795,-0.018388151830280013
2014-04-23,2152.0,-42.66800000000012,2194.668,-0.01944166498076252
2014-04-24,2151.2,-39.27400000000034,2190.474,-0.01792945271206156
2014-04-25,2140.8,-27.02599999999984,2167.826,-0.012466867728313914
2014-04-28,2111.0,-23.96900000000005,2134.969,-0.011226860905240334
2014-04-29,2128.8,-29.669999999999618,2158.47,-0.013745847753269501
2014-04-30,2117.4,-41.259000000000015,2158.659,-0.019113255034722953
2014-05-05,2130.4,-26.06999999999971,2156.47,-0.012089201333660895
2014-05-06,2121.0,-36.327999999999975,2157.328,-0.01683934941742747
2014-05-07,2111.6,-25.715999999999894,2137.316,-0.012031912922562643
2014-05-08,2113.4,-22.096000000000004,2135.496,-0.010347010717884745
2014-05-09,2116.6,-17.31100000000015,2133.911,-0.008112334581901564
2014-05-12,2157.8,-22.253999999999905,2180.054,-0.01020800402191868
2014-05-13,2145.0,-29.85199999999986,2174.852,-0.013725991469764316
2014-05-14,2144.0,-28.371999999999844,2172.372,-0.013060378240927357
2014-05-15,2124.8,-19.28399999999965,2144.084,-0.008994050606226087
2014-05-16,2119.8,-26.152000000000044,2145.952,-0.01218666587137086
2014-05-19,2089.2,-25.94300000000021,2115.143,-0.012265364564003574
2014-05-20,2089.0,-26.771000000000186,2115.771,-0.012653070677308738
2014-05-21,2109.8,-26.105000000000018,2135.905,-0.01222198552838259
2014-05-22,2106.8,-24.067999999999756,2130.868,-0.01129492770082415
2014-05-23,2136.8,-11.614000000000033,2148.414,-0.005405848221059829
2014-05-26,2141.2,-14.776000000000295,2155.976,-0.006853508573379432
2014-05-27,2136.0,-11.2800000000002,2147.28,-0.0052531574829552735
2014-05-28,2167.4,-1.9519999999997708,2169.352,-0.0008998078688934626
2014-05-29,2150.8,-4.364000000000033,2155.164,-0.002024903905224861
2014-05-30,2147.0,-9.463999999999942,2156.464,-0.004388665890086707
2014-06-03,2142.4,-7.518000000000029,2149.918,-0.0034968775553300305
2014-06-04,2127.4,-0.8739999999997963,2128.274,-0.00041066140919815604
2014-06-05,2151.6,0.9980000000000473,2150.602,0.00046405611080062574
2014-06-06,2127.4,-7.3159999999998035,2134.716,-0.003427153775958865
2014-06-09,2129.0,-5.280999999999949,2134.281,-0.002474369588634275
2014-06-10,2157.8,-3.467999999999847,2161.268,-0.0016046135879492257
2014-06-11,2151.6,-9.166000000000167,2160.766,-0.004242014174602972
2014-06-12,2148.8,-4.609999999999673,2153.41,-0.002140790652964216
2014-06-13,2177.0,0.7579999999998108,2176.242,0.0003483068519033319
2014-06-16,2189.4,-2.4549999999999272,2191.855,-0.0011200558431100265
2014-06-17,2172.2,2.52599999999984,2169.674,0.0011642302023252525
2014-06-18,2164.0,3.7609999999999673,2160.239,0.0017410110640535457
2014-06-19,2134.4,7.492999999999938,2126.907,0.003522956104803801
2014-06-20,2139.4,2.6710000000002765,2136.729,0.0012500415354498753
2014-06-23,2130.0,-4.110000000000127,2134.11,-0.001925861366096465
2014-06-24,2138.6,-6.221000000000004,2144.821,-0.0029004751445458636
2014-06-25,2133.2,-0.1710000000002765,2133.371,-8.015483476632825e-05
2014-06-26,2143.0,-6.076000000000022,2149.076,-0.0028272615766031643
2014-06-27,2151.0,0.7420000000001892,2150.258,0.0003450748700854452
2014-06-30,2161.2,-3.91800000000012,2165.118,-0.0018096011395222432
2014-07-01,2163.8,-0.7590000000000146,2164.559,-0.00035064879266400893
2014-07-02,2171.4,0.5329999999999018,2170.867,0.0002455240233509937
2014-07-03,2175.6,-4.592000000000098,2180.192,-0.002106236514949187
2014-07-04,2173.6,-5.095000000000255,2178.695,-0.002338555878633886
2014-07-07,2167.2,-9.089000000000397,2176.289,-0.004176375472191605
2014-07-08,2170.8,-9.672999999999774,2180.473,-0.004436193431425097
2014-07-09,2133.8,-14.909999999999854,2148.71,-0.006939047149219697
2014-07-10,2134.2,-8.64700000000039,2142.847,-0.004035285767019479
2014-07-11,2140.2,-7.8090000000001965,2148.009,-0.003635459627962544
2014-07-14,2165.2,-6.557999999999993,2171.758,-0.003019673462697038
2014-07-15,2163.8,-11.17599999999993,2174.976,-0.005138447504708066
2014-07-16,2162.6,-8.268000000000029,2170.868,-0.003808614802926769
2014-07-17,2152.8,-4.268000000000029,2157.068,-0.0019786117081149173
2014-07-18,2159.8,-4.343999999999596,2164.144,-0.002007260145350585
2014-07-21,2171.6,5.304999999999836,2166.295,0.002448881615846335
2014-07-22,2199.4,6.7020000000002256,2192.698,0.003056508465826222
2014-07-23,2203.8,5.967000000000098,2197.833,0.00271494695001854
2014-07-24,2255.6,18.585000000000036,2237.015,0.008307946079932427
2014-07-25,2297.0,36.54599999999982,2260.454,0.016167548642883164
2014-07-28,2356.6,32.702999999999975,2323.897,0.014072482558392206
2014-07-29,2355.2,23.830999999999676,2331.369,0.010221891086310093
2014-07-30,2349.2,27.18899999999985,2322.011,0.011709246855419657
2014-07-31,2392.0,41.748999999999796,2350.251,0.017763634607537576
2014-08-01,2365.0,35.597999999999956,2329.402,0.015282033758020279
2014-08-04,2409.2,33.57999999999993,2375.62,0.014135257322298991
2014-08-05,2394.0,24.646999999999935,2369.353,0.01040241787525959
2014-08-06,2387.0,23.778999999999996,2363.221,0.0100621143769457
2014-08-07,2361.0,33.54300000000012,2327.457,0.014411866685399611
2014-08-08,2364.4,33.266000000000076,2331.134,0.014270307927386447
2014-08-11,2384.0,18.65099999999984,2365.349,0.007885094334916258
2014-08-12,2388.2,31.147999999999683,2357.052,0.013214812401253634
2014-08-13,2381.6,22.69900000000007,2358.901,0.009622701419008289
2014-08-14,2360.4,24.454999999999927,2335.945,0.010468996487502885
2014-08-15,2393.4,32.76499999999987,2360.635,0.013879739985215788
2014-08-18,2392.2,17.63799999999992,2374.562,0.007427896176221097
2014-08-19,2390.6,15.83199999999988,2374.768,0.0066667565000033185
2014-08-20,2379.6,13.460000000000036,2366.14,0.0056885898552072305
2014-08-21,2371.4,17.15599999999995,2354.244,0.007287265041346584
2014-08-22,2391.4,26.036000000000058,2365.364,0.011007185363436688
2014-08-25,2370.0,27.13700000000017,2342.863,0.011582836896566369
2014-08-26,2358.8,34.708000000000084,2324.092,0.014934004333735533
2014-08-27,2358.2,30.605000000000018,2327.595,0.013148765141702067
2014-08-28,2352.4,41.1220000000003,2311.278,0.017791888297297123
2014-08-29,2371.4,33.113000000000284,2338.287,0.01416122144116624
2014-09-01,2368.8,13.483000000000175,2355.317,0.0057244948344533555
2014-09-02,2411.0,24.539999999999964,2386.46,0.0102830133335568
2014-09-03,2434.6,25.761999999999716,2408.838,0.01069478312779843
2014-09-04,2470.0,43.77599999999984,2426.224,0.018042851772960715
2014-09-05,2495.6,46.340999999999894,2449.259,0.018920416338165907
2014-09-09,2483.4,38.17599999999993,2445.224,0.015612475585058844
2014-09-10,2465.4,32.9670000000001,2432.433,0.013553096837610778
2014-09-11,2442.6,19.14599999999973,2423.454,0.007900294373237424
2014-09-12,2461.4,23.041999999999916,2438.358,0.009449801874868217
2014-09-15,2456.0,18.81100000000015,2437.189,0.0077183181115621936
2014-09-16,2415.0,26.235000000000127,2388.765,0.010982662589245962
2014-09-17,2424.0,22.673999999999978,2401.326,0.009442283138565934
2014-09-18,2426.8,18.135999999999967,2408.664,0.0075294852250043865
