日期,前收盘价,开盘价,收盘价,最高价,最低价,成交量,成交额,vwap,HO,OL,HCY,CYL,涨跌幅,AR,BR,MA5,MA10,MA20,MA60,MA120,MA250,5日涨跌幅,10日涨跌幅,20日涨跌幅,60日涨跌幅,120日涨跌幅,250日涨跌幅
2012-02-29,2662.463,2655.858,2634.143,2666.647,2631.784,5912020600.0,64875221164.0,10.973443016081507,10.78899999999976,24.07400000000007,4.183999999999742,30.679000000000087,-0.010636767534422109,143.74262577561913,146.41787522526363,2641.4904000000033,2598.124700000002,2556.5318500000044,2465.543366666664,2572.4153666666657,2845.2385120000035,0.014116396070646964,0.03315648254809478,0.08445842188165131,0.02363560550743582,-0.09205553809161393,-0.19146182151245517
2012-03-01,2634.143,2622.737,2633.345,2647.785,2621.858,4214844100.0,46524079738.0,11.03814960510639,25.047999999999774,0.8789999999999054,13.641999999999825,12.284999999999854,-0.00030294482873560735,161.67925789975303,155.25789267945137,2646.9082000000035,2607.851800000002,2563.8872000000047,2465.9562999999976,2570.5864999999985,2843.1175800000033,0.010393836983013216,0.03835495336492545,0.05916851081835284,0.009497927791060956,-0.0769290898899998,-0.16760547708954865
2012-03-02,2633.345,2637.961,2679.934,2679.934,2637.961,6412203400.0,66981591368.0,10.445955499165857,41.97300000000041,0.0,46.5890000000004,-4.6159999999999854,0.01769194693441256,161.67155141092317,156.90433781755974,2653.291600000003,2622.1366000000025,2572.579400000005,2468.596533333331,2569.2381166666655,2841.1383480000036,0.012053170353513831,0.05630396446947428,0.06936861804643879,0.0628248040864241,-0.05693905846418024,-0.15585770434258905
2012-03-05,2679.934,2687.74,2662.698,2694.612,2660.955,7139545800.0,74973261138.0,10.501124754742802,6.872000000000298,26.784999999999854,14.677999999999884,18.97900000000027,-0.006431501671309903,150.5815524830838,145.82393817408774,2654.5166000000036,2634.3358000000026,2580.4982000000045,2469.914616666664,2567.704133333332,2839.025400000003,0.0023056019917389037,0.04801500055496377,0.06324106884018899,0.030610234582346463,-0.06466191930801723,-0.16554301482167455
2012-03-06,2662.698,2654.799,2621.052,2657.963,2615.6,6244714800.0,68852557821.0,11.025732963977795,3.1640000000002146,39.19900000000007,-4.734999999999673,47.097999999999956,-0.015640527014328942,154.69983205875698,142.50792648612978,2646.2344000000035,2640.1957000000025,2588.653100000005,2470.9769666666643,2565.925108333332,2836.7191400000033,-0.015553643374574655,0.02286832187751342,0.0663551880954647,0.02492500912090856,-0.07531499875640968,-0.18031083772696976
2012-03-07,2621.052,2596.479,2603.005,2628.585,2594.128,5694873300.0,63243293004.0,11.105302905334172,32.10600000000022,2.350999999999658,7.532999999999902,26.923999999999978,-0.006885403265558976,164.72655805226702,137.07754580881925,2640.0068000000038,2640.7486000000026,2592.391550000005,2472.337299999998,2564.2513666666655,2834.172924000003,-0.01182092240246635,0.0021286048456270468,0.02957358411160982,0.03237109763086554,-0.07163318774800675,-0.19649402897122725
2012-03-08,2603.005,2612.403,2635.791,2645.953,2612.403,5754941300.0,64458851045.0,11.20060964739988,33.55000000000018,0.0,42.947999999999865,-9.397999999999683,0.012595442575023874,182.98579418495953,160.61620429726585,2640.4960000000037,2643.7021000000027,2597.719550000005,2474.328133333331,2563.3511499999995,2831.696516000003,0.0009288566443061974,0.011332348011860782,0.042131383017209645,0.047469718929191274,-0.03937070147170885,-0.19020655978552903
2012-03-09,2635.791,2644.1,2664.302,2664.414,2631.406,5525892100.0,65963441747.0,11.937157033341277,20.314000000000306,12.69399999999996,28.623000000000047,4.385000000000218,0.010816866739434161,172.96818371339648,151.5492381885975,2637.369600000003,2645.3306000000025,2604.2534500000047,2476.596033333331,2562.8594749999993,2829.3805320000033,-0.005832979468897381,0.006149884989409271,0.05157750321278942,0.05382188631721507,-0.02166523519417407,-0.17852075264129286
2012-03-12,2664.302,2663.243,2654.402,2666.432,2636.423,6232721600.0,74367701978.0,11.931818353317755,3.188999999999851,26.820000000000164,2.1299999999996544,27.87900000000036,-0.0037157949811995605,156.27850511055848,140.9389678101668,2635.710400000003,2645.113500000002,2610.374500000005,2478.7527166666646,2561.8204083333326,2827.1112680000033,-0.003115636846536818,-0.000817218273316711,0.048349888881472625,0.051247900495881016,-0.044866485072451834,-0.1760911414344768
2012-03-13,2654.402,2653.681,2681.073,2681.334,2649.169,5840446900.0,66429764308.0,11.374089251286575,27.652999999999793,4.512000000000171,26.93199999999979,5.233000000000175,0.010047837516698577,168.57859884094543,148.18065991586457,2647.7146000000034,2646.9745000000025,2618.322800000005,2481.7129166666646,2561.1951416666657,2824.7528960000036,0.022899583831224923,0.0069897684963131645,0.0630290467454393,0.07094658155249878,-0.02722392651949046,-0.18026695480370059
2012-03-14,2681.073,2694.475,2605.106,2705.754,2595.342,10842654000.0,117080408732.0,10.798131964000696,11.278999999999996,99.13299999999981,24.68100000000004,85.73099999999977,-0.028334551129342467,150.75991189427273,149.51688793758638,2648.1348000000035,2644.0708000000022,2621.0977500000054,2483.836483333331,2559.978566666666,2821.8352800000034,0.0008071440508181649,-0.011023319538840504,0.021767668507342686,0.05142447083818347,-0.05306577926243894,-0.21874398337386902
2012-03-15,2605.106,2602.661,2585.546,2618.252,2575.437,7256596000.0,77042766482.0,10.616929271245086,15.590999999999894,27.22400000000016,13.14599999999973,29.669000000000324,-0.00750833171471732,129.5774710685946,128.03255093002593,2638.0858000000035,2639.2909000000022,2623.571350000005,2486.5634499999983,2558.8557583333327,2818.827636000003,-0.019062588801616043,-0.018151438569575906,0.019507317215506914,0.06755692159304494,-0.04953050840666218,-0.22529458806510472
2012-03-16,2585.546,2591.8,2623.52,2624.316,2577.245,5809125900.0,67451822278.0,11.611354864593311,32.51599999999962,14.555000000000291,38.76999999999998,8.30099999999993,0.014687033222383183,131.65504662071857,134.70804593566422,2629.9294000000036,2633.6495000000023,2627.893050000005,2490.330783333331,2557.9425249999995,2815.9662840000033,-0.015306823325583974,-0.0210505184082892,0.034068218420660656,0.09428232977960183,-0.040096476246090584,-0.21424630816884105
2012-03-19,2623.52,2617.662,2630.013,2631.045,2598.63,5764662500.0,68803937996.0,11.935466819783466,13.383000000000266,19.031999999999698,7.525000000000091,24.889999999999873,0.0024749191925352854,121.1388646734968,124.76007885444369,2625.0516000000034,2630.381000000002,2632.358400000005,2495.151199999998,2557.1172083333327,2813.3653000000036,-0.009188133523106212,-0.012275143482287532,0.035150466051562024,0.1235588186542309,-0.03629027086705228,-0.19823007878341314
2012-03-20,2630.013,2622.66,2584.445,2622.66,2584.024,5811406500.0,64263817216.0,11.058220968710415,0.0,38.63599999999997,-7.3530000000000655,45.98900000000003,-0.017326150098877724,103.92435461276732,116.68155141617704,2605.7260000000033,2626.7203000000018,2633.458000000005,2498.389799999998,2555.8710249999995,2810.7135760000033,-0.03604079411489347,-0.013966529469846445,0.008582401316238775,0.08129937756497663,-0.05469740712007776,-0.2041435916259774
2012-03-21,2584.445,2597.375,2587.793,2613.269,2569.075,5800254400.0,66674920148.0,11.495171685572965,15.893999999999778,28.300000000000182,28.823999999999614,15.370000000000346,0.0012954425418223448,105.01157109796826,125.22022746335273,2602.263400000003,2625.199100000002,2632.973850000005,2501.7795499999984,2555.108716666666,2808.013068000003,-0.006645794835219765,-0.0058440148981657725,-0.0037278496509688397,0.0852979020368998,-0.03414250896699467,-0.20690884238657392
2012-03-22,2587.793,2586.938,2583.747,2599.244,2570.446,4492677700.0,50115505934.0,11.15493015089865,12.30600000000004,16.49200000000019,11.451000000000022,17.347000000000207,-0.001563494452608949,96.02896108764425,117.35952949746573,2601.903600000003,2619.994700000002,2631.848400000005,2505.224116666665,2554.224566666666,2805.532212000003,-0.0006957911404399386,-0.01974511636165399,-0.0086365268799381,0.08694474254682127,-0.039443908477997836,-0.19357726264458275
2012-03-23,2583.747,2575.327,2552.94,2578.825,2544.525,4332925600.0,47812442986.0,11.034678967485618,3.4979999999995925,30.802000000000135,-4.9220000000000255,39.22199999999975,-0.011923381043112857,92.92918278409684,112.13837814187357,2587.787600000003,2608.8585000000016,2627.094550000005,2508.7879833333313,2552.407308333333,2802.7511920000024,-0.02690278709520033,-0.04179781421175233,-0.035904980972554124,0.09141604406466053,-0.0786972696968723,-0.21404349184701044
2012-03-26,2552.94,2551.425,2555.442,2562.929,2540.696,3181621100.0,36356133943.0,11.426921308448703,11.503999999999905,10.72900000000027,9.989000000000033,12.244000000000142,0.0009800465345837228,97.27312010402416,109.77975165412789,2572.8734000000027,2598.962500000002,2622.038000000005,2512.356433333332,2551.321924999999,2800.184560000003,-0.02835385224331588,-0.0372814667861161,-0.03806821796351911,0.09144654652153572,-0.048496325708719756,-0.20070000938350374
2012-03-27,2555.442,2565.551,2547.143,2571.899,2544.373,3594460400.0,47394454857.0,13.185415773950382,6.347999999999956,21.177999999999884,16.45699999999988,11.06899999999996,-0.0032475790880794886,100.11687946020689,102.31555622908515,2565.4130000000027,2585.569500000002,2616.2720000000054,2515.4894999999983,2550.3024666666656,2797.510392000003,-0.014433272907723005,-0.0499538804053451,-0.04331327796855777,0.07968263266697995,-0.04582731155679132,-0.20790033849708534
2012-03-28,2547.143,2538.458,2474.9,2540.417,2471.034,5000579000.0,54993640999.0,10.997454694546372,1.9589999999998327,67.42399999999998,-6.726000000000113,76.10899999999992,-0.028362365206821893,89.03017618602463,86.44413630979108,2542.8344000000025,2572.548900000002,2608.3098500000056,2517.8094666666652,2549.168974999999,2794.581552000003,-0.04362520495263722,-0.04998107562609744,-0.06045343779741641,0.05959578747631333,-0.05209621593009961,-0.2283083523795567
2012-03-29,2474.9,2463.688,2443.122,2476.478,2429.732,4613130400.0,48651595893.0,10.546330078378015,12.789999999999964,33.95600000000013,1.5779999999999745,45.16800000000012,-0.012840114752111331,80.48515951536925,74.18088240550166,2514.7094000000025,2558.306500000002,2598.7987000000057,2520.110916666665,2547.545999999999,2791.4621960000027,-0.054426768565188466,-0.05508469004225802,-0.07223626224440771,0.059906682544950574,-0.07383090733123088,-0.24196352360453632
2012-03-30,2443.122,2447.939,2454.899,2461.977,2438.488,3702708600.0,39139734882.0,10.570568497342729,14.038000000000011,9.451000000000022,18.855000000000018,4.6340000000000146,0.004820471511451263,79.06848499702363,74.78200841038255,2495.1012000000023,2541.444400000002,2587.5469500000054,2522.5604333333317,2546.2485749999983,2788.2220880000027,-0.03840317437934304,-0.06427280905043609,-0.08397035150865662,0.06368092938774517,-0.059638242696095634,-0.24809965065058137
2012-04-05,2454.899,2449.208,2512.832,2517.386,2441.269,5433168700.0,58049690964.0,10.684315943291066,68.17799999999988,7.939000000000306,62.48700000000008,13.63000000000011,0.023598934212772038,83.38989481305093,76.98827133640884,2486.579200000003,2529.726300000002,2580.0536500000057,2525.9182833333316,2545.6206333333316,2785.267972000003,-0.016674219176173843,-0.0445552930726959,-0.05628351393962061,0.08716552715045389,-0.02911422483323256,-0.22714457115035824
2012-04-06,2512.832,2509.445,2519.83,2525.534,2502.703,4236857600.0,47207795088.0,11.142171756728382,16.088999999999942,6.742000000000189,12.702000000000226,10.128999999999905,0.0027849056363498104,79.25662739957544,69.25141353344245,2481.1166000000026,2523.264800000002,2574.9925500000054,2528.819749999998,2545.1079583333317,2782.1693560000026,-0.010722994350925719,-0.0250014993547939,-0.038618844647111183,0.0742144703040657,-0.02383286891244163,-0.23513667087167522
2012-04-09,2519.83,2510.533,2495.146,2518.378,2491.592,3537098600.0,38180751755.0,10.794370209244379,7.845000000000255,18.940999999999804,-1.4519999999997708,28.23799999999983,-0.009795898929689573,76.18908289217605,65.13772584934631,2485.165800000003,2514.000100000002,2569.599600000006,2532.092966666665,2544.591824999998,2778.987656000002,0.008180532546769648,-0.03580154981484218,-0.04143633992251261,0.08543458127080195,-0.024221358564175732,-0.24172856321896707
2012-04-10,2495.146,2490.283,2519.788,2519.812,2459.348,4133590500.0,44064833898.0,10.660183658250618,29.528999999999996,30.934999999999945,24.665999999999713,35.79800000000023,0.009875975193435416,78.46123061867223,67.8496363317183,2500.499000000003,2507.6042000000025,2563.799450000006,2536.1496833333313,2544.323441666665,2776.034892000002,0.0313803404005204,-0.024754358689143996,-0.044010697358022766,0.10692523452755132,-0.012619935626807965,-0.2265794223965225
2012-04-11,2519.788,2494.517,2520.036,2541.126,2489.325,4251031000.0,43627983913.0,10.262918316286097,46.60900000000038,5.192000000000007,21.338000000000193,30.463000000000193,9.842097827283958e-05,81.49567127751567,67.1366749425426,2513.5264000000034,2504.3138000000026,2556.5861500000055,2539.973599999998,2543.2840916666655,2773.090716000002,0.026533474493248166,-0.012888669533949071,-0.05414776553108469,0.10016366883625727,-0.04715818989865983,-0.22605218544998895
2012-04-12,2520.036,2522.828,2570.436,2570.842,2516.568,5648840900.0,59536950778.0,10.539675631154703,48.014000000000124,6.2599999999997635,50.80600000000004,3.467999999999847,0.019999714289795856,81.65086686866614,66.95289331869523,2525.047200000003,2505.813200000003,2552.3878500000055,2543.338033333331,2542.5160499999984,2770.479308000002,0.022923936021190583,0.005867478111418745,-0.031632736865026434,0.08522695128284163,-0.03461464935978009,-0.20254224878447102
2012-04-13,2570.436,2575.052,2580.454,2593.788,2570.035,5309264300.0,61892977442.0,11.657543106678641,18.735999999999876,5.01700000000028,23.35199999999986,0.4010000000002947,0.0038973932826960045,86.73005274937687,70.25176916550355,2537.172000000003,2509.1443000000027,2547.3569000000057,2545.5564499999978,2541.904983333332,2767.710208000002,0.024058765869126253,0.013077789507695448,-0.03752937723068328,0.05438742083781278,-0.027631508541394845,-0.211528360582254
2012-04-16,2580.454,2564.231,2574.044,2586.198,2559.781,4083970000.0,42650756402.0,10.443454874056371,21.966999999999643,4.450000000000273,5.743999999999687,20.67300000000023,-0.0024840590066710355,95.64841052180772,74.98525016053642,2552.951600000003,2519.058700000003,2545.803800000006,2547.8637166666645,2541.130758333332,2764.7621160000017,0.031620594546371006,0.040059800395975564,-0.0119235071432795,0.0568383746481369,-0.03483641056772324,-0.22259380435370235
2012-04-17,2574.044,2572.364,2541.883,2578.76,2541.535,3781546700.0,38328417080.0,10.135645575922677,6.3960000000001855,30.82900000000018,4.716000000000349,32.509000000000015,-0.012494347415972662,86.4757130012833,73.85387409533335,2557.370600000003,2528.9348000000027,2543.6206500000058,2549.6414499999973,2540.7113749999985,2761.631972000002,0.008768594818294062,0.040424096709046786,-0.01688734217066723,0.0438005780999573,-0.019414329631599947,-0.2353903042907648
2012-04-18,2541.883,2550.905,2599.908,2602.106,2545.996,5868840800.0,59361005883.0,10.114604894888272,51.20100000000002,4.9090000000001055,60.22300000000041,-4.113000000000284,0.022827565234119884,88.778532067226,75.99529815705665,2573.3450000000025,2543.4357000000027,2542.440050000006,2553.0676833333305,2540.8515999999986,2758.6181720000022,0.03169478531259062,0.05906923258349939,-0.009000121973531727,0.08585853101530527,0.006514313720707765,-0.22468522597348695
2012-04-19,2599.908,2598.329,2596.056,2606.86,2585.301,4644810900.0,55512931549.0,11.951602066081959,8.530999999999949,13.028000000000247,6.9520000000002256,14.606999999999971,-0.001481590887062123,86.70474483506845,71.3566991986233,2578.469000000003,2551.7581000000027,2540.742200000006,2557.2411333333307,2541.4809666666647,2755.668688000002,0.009967180665070074,0.03311960369813827,-0.01291134302377972,0.10675382378181908,0.029963515638761873,-0.2212050841371358
2012-04-20,2596.056,2591.51,2626.839,2627.375,2589.351,6144637900.0,63829908072.0,10.3879039108228,35.86499999999978,2.1590000000001055,31.31899999999996,6.704999999999927,0.011857602455416894,96.39564379509643,78.57743641235946,2587.746000000003,2562.4590000000026,2542.8619000000062,2560.0117666666642,2542.472316666665,2752.8689600000025,0.017975519036572463,0.042466753709575755,0.016403521839311708,0.06755991727224364,0.04743534072843292,-0.21039380227854587
2012-04-23,2626.839,2624.751,2606.038,2632.092,2599.112,5866493800.0,62073949557.0,10.581098637997368,7.3409999999998945,25.639000000000124,5.253000000000156,27.72699999999986,-0.007918642901220796,89.36958504331913,72.38945372324199,2594.1448000000028,2573.5482000000025,2543.774150000006,2563.075916666664,2542.7170583333314,2749.804988000002,0.012429468960126533,0.04444309070491248,0.007050409364272925,0.07590200434400463,0.01139804918676024,-0.22716072301826407
2012-04-24,2606.038,2594.801,2604.866,2640.295,2559.464,7113955800.0,73150514001.0,10.28267760688083,45.49400000000014,35.33699999999999,34.25700000000006,46.57400000000007,-0.00044972483133398633,107.0786324919047,78.74337531688725,2606.741400000003,2582.0560000000028,2544.830100000006,2565.351183333331,2542.5457333333316,2746.810212000002,0.024778087740466415,0.03376395157052903,0.00817378791344514,0.055306581319505055,-0.007830732167173005,-0.2232534977754983
2012-04-25,2604.866,2598.228,2625.99,2631.438,2593.327,6246805300.0,63529458933.0,10.169911800036413,33.210000000000036,4.90099999999984,26.572000000000116,11.53899999999976,0.008109438259012114,115.50383192683869,83.53041605969342,2611.957800000003,2592.6514000000025,2548.4826000000057,2567.3829166666637,2542.3318833333315,2743.878396000002,0.010031893436229344,0.04204463745756004,0.02861406848574566,0.04868203408349392,-0.009677740517986644,-0.2182096516047901
2012-04-26,2625.99,2632.718,2631.487,2643.768,2617.089,5896566700.0,64377486667.0,10.917791647637939,11.050000000000182,15.628999999999905,17.778000000000247,8.90099999999984,0.0020933057627789964,110.90650669053039,79.82015947080153,2619.044000000003,2598.7565000000022,2552.284850000006,2570.2290333333303,2542.1152916666647,2740.966592000002,0.013648010674654154,0.023751223527837206,0.029758061423424964,0.06939716830846265,-0.009780325556787317,-0.216688327035653
2012-04-27,2631.487,2630.549,2626.157,2637.918,2623.598,4823358600.0,53345515969.0,11.059827890258875,7.369000000000142,6.951000000000022,6.43100000000004,7.889000000000124,-0.002025470769948634,112.43913778002795,82.0389834427076,2618.907600000003,2603.326800000002,2556.235550000006,2572.9273166666635,2541.424791666665,2738.287972000002,-0.0002596276361055416,0.01771122445895168,0.03102063763204499,0.06569801887787818,-0.030586740504027765,-0.20318361605577007
2012-05-02,2626.157,2660.673,2683.487,2697.949,2643.527,8014865400.0,92366091966.0,11.524347241813942,37.276000000000295,17.14599999999973,71.79199999999992,-17.36999999999989,0.02183037800101051,125.7857304229949,108.31998813463193,2634.397400000003,2614.2711000000027,2566.664900000006,2577.1688666666637,2541.3262916666654,2735.8388880000016,0.029719060121149443,0.04251792121657605,0.08428098104973936,0.10477300479128404,-0.0043854002531065195,-0.1857754725923444
2012-05-03,2683.487,2679.517,2691.518,2693.88,2675.811,5936109000.0,72337336415.0,12.185985199227305,14.363000000000284,3.705999999999676,10.393000000000029,7.675999999999931,0.00299274786872461,132.5339306286745,106.26459326150133,2651.7278000000033,2629.2346000000025,2579.084700000006,2580.590199999997,2541.276158333332,2733.335492000002,0.03326543476708599,0.05886777636893603,0.10167154976296722,0.08256651213600641,-0.0022301850504943266,-0.18865835465295222
2012-05-04,2691.518,2689.624,2715.879,2716.033,2677.14,6321808600.0,73699551125.0,11.657985204582118,26.409000000000106,12.483999999999924,24.514999999999873,14.378000000000156,0.009051026223863223,137.03090328767234,109.58633373475246,2669.7056000000034,2640.8317000000025,2592.1337000000062,2584.08668333333,2541.055233333332,2730.9992400000015,0.0342305187757761,0.04460580912863077,0.10630987262612424,0.08371167835153548,-0.009667115180554187,-0.17699189864549136
2012-05-07,2715.879,2699.447,2717.778,2717.778,2694.321,6854731400.0,82715668565.0,12.066945258423985,18.330999999999676,5.126000000000204,1.8989999999998872,21.557999999999993,0.0006992211361405154,149.3486152224557,115.14904250707619,2686.963800000003,2653.0039000000024,2602.3810000000058,2587.6442833333294,2540.8342083333323,2728.8720560000015,0.03279172574289735,0.04688727824053096,0.08155977001247994,0.08523504565307483,-0.009664756161951726,-0.16365098932967836
2012-05-08,2717.778,2717.408,2709.116,2717.825,2683.562,6311084000.0,73744497984.0,11.684917834083654,0.4169999999999163,33.846000000000004,0.047000000000025466,34.215999999999894,-0.0031871624540340537,138.72080153783412,107.99429935685075,2703.555600000003,2661.231600000002,2611.845300000006,2591.8303166666633,2540.3789583333323,2726.784680000002,0.03158950512098091,0.03132167597633506,0.07511855958536895,0.10218336063246092,-0.019766650046711964,-0.1615136058632729
2012-05-09,2709.116,2685.187,2657.514,2685.187,2655.322,5840028300.0,69482578578.0,11.897644156621638,0.0,29.86499999999978,-23.929000000000087,53.79399999999987,-0.019047541707331805,134.5188666748884,91.83020394133416,2698.361000000003,2666.379200000002,2619.963700000006,2593.9849499999964,2539.7228416666653,2724.576724000002,-0.009678824603957414,0.01975258994688489,0.06507354679846378,0.051133675811910084,-0.028774438574281302,-0.17198581836502413
2012-05-10,2657.514,2657.87,2657.214,2667.675,2649.38,4696257600.0,54056953614.0,11.510644904572526,9.805000000000291,8.489999999999782,10.161000000000058,8.134000000000015,-0.00011288745797766175,157.51092555841754,108.80092269636212,2691.500200000003,2671.6140000000023,2626.835000000006,2596.1179999999963,2539.1353749999985,2722.558476000002,-0.012745224070580319,0.020096235276593877,0.05453871516175157,0.050601546477961,-0.025844389616198282,-0.1595818299588585
2012-05-11,2657.214,2652.313,2636.917,2666.566,2636.523,4100614300.0,49392898299.0,12.045243635569431,14.252999999999702,15.789999999999964,9.351999999999862,20.690999999999804,-0.007638451400602264,165.84784428515212,116.56998209321947,2675.707800000003,2672.7067000000025,2632.679050000006,2597.839549999996,2538.179233333332,2720.335252000002,-0.029074196604487845,0.004161097338527542,0.046380686625111744,0.04076887493961223,-0.04169746632389104,-0.17408525575190836
2012-05-14,2636.917,2653.806,2615.534,2656.284,2613.349,5208248400.0,60331294491.0,11.583797441573639,2.4780000000000655,40.45699999999988,19.36700000000019,23.567999999999756,-0.008109091033202676,149.77129321435154,111.90126098189019,2655.2590000000027,2671.1114000000025,2634.933950000006,2599.232099999996,2537.478783333332,2717.952860000002,-0.03762043846112506,-0.006062351818572509,0.017544883436117376,0.03299906278917564,-0.03113586221304887,-0.18547913944366035
2012-05-15,2615.534,2597.644,2617.374,2618.175,2591.598,4576727100.0,51374761939.0,11.225218549517624,20.531000000000404,6.045999999999822,2.6410000000000764,23.93600000000015,0.0007034892301149842,138.27739660147535,96.78153907420038,2636.9106000000024,2670.233100000002,2636.779950000006,2600.81988333333,2536.8318833333324,2715.9062440000016,-0.033864183002868864,-0.003344430664274922,0.014307559832494432,0.03777278283593821,-0.028804431313965706,-0.16351851117982963
2012-05-16,2617.374,2610.161,2574.647,2612.625,2574.082,4328027400.0,47863536278.0,11.058972565192171,2.463999999999942,36.07900000000018,-4.748999999999796,43.291999999999916,-0.016324377028273274,125.35041935822493,86.9752123692735,2620.3372000000027,2659.349100000002,2636.8101000000056,2601.2372166666632,2535.3689833333324,2713.700364000002,-0.03118214993411139,-0.040559167978082344,0.00023426172979168491,0.009821121451266679,-0.06383111015764342,-0.1764073449586181
2012-05-17,2574.647,2577.961,2613.942,2619.589,2571.201,4372838900.0,49203910040.0,11.252166193453869,41.628000000000156,6.7599999999997635,44.94200000000001,3.4459999999999127,0.015262286441597661,137.40157383589994,101.1193439620367,2611.6828000000023,2651.5915000000023,2640.4130500000056,2602.5350166666635,2534.2794999999987,2711.6705480000023,-0.016284725279936074,-0.028822396877895673,0.02834866907721567,0.030704151377286326,-0.04763323957619825,-0.1625727719264073
2012-05-18,2613.942,2595.547,2573.976,2603.191,2567.302,4342212400.0,46907511775.0,10.802675561195487,7.643999999999778,28.24499999999989,-10.751000000000204,46.63999999999987,-0.015289551183614636,132.90316836531585,91.6790487317377,2599.0946000000026,2637.401200000002,2639.116450000006,2603.1498499999966,2533.4783333333326,2709.4474160000027,-0.023869162358921336,-0.0522493822442015,-0.009974199087044555,0.014540303324365178,-0.036005926334286564,-0.17758012677653456
2012-05-21,2573.976,2572.369,2587.231,2604.219,2563.973,3860209000.0,44300405781.0,11.476167684444029,31.84999999999991,8.396000000000186,30.242999999999938,10.003000000000156,0.005149620664683718,128.23688181673214,97.55416891441327,2593.4340000000025,2624.3465000000024,2638.675200000006,2603.9252666666634,2532.855116666666,2707.1834560000025,-0.010821117217363563,-0.04803446050413229,-0.0033993873783924045,0.01831183930765712,-0.028093734938582138,-0.17949582347700965
2012-05-22,2587.231,2598.167,2627.525,2627.602,2597.603,4277352900.0,49392413014.0,11.547425281182669,29.434999999999945,0.5639999999998508,40.37099999999964,-10.371999999999844,0.015574179499240559,125.43119430432841,98.22517188108608,2595.4642000000026,2616.1874000000025,2638.709500000006,2605.0097999999966,2533.0303666666664,2705.113216000003,0.003878314677230099,-0.03011720428361131,0.0002611503788394476,0.025394416990282442,0.008068306288713467,-0.1645615301335258
2012-05-23,2627.525,2621.786,2616.869,2635.78,2598.29,4371953100.0,52563403310.0,12.022865320764764,13.994000000000142,23.496000000000095,8.25500000000011,29.235000000000127,-0.004055527540175574,118.78866028434965,89.28815485060831,2603.908600000003,2612.1229000000026,2639.2510500000058,2605.3330166666633,2533.0902166666665,2703.1742800000025,0.016399141319179078,-0.015294369098337812,0.004156117447251306,0.007466094008183433,0.0027520541735466253,-0.1562849919864019
2012-05-24,2616.869,2613.095,2595.26,2630.414,2588.209,4284406600.0,50064439874.0,11.685268124178503,17.319000000000415,24.885999999999967,13.545000000000073,28.66000000000031,-0.008257578044602143,112.22649762684844,89.42374089501737,2600.1722000000027,2605.9275000000025,2638.770750000006,2605.149749999997,2532.9717583333336,2701.0429480000025,-0.007147059881206119,-0.023315397254417447,-0.00368771368661569,-0.004219079016029026,-0.00544745590588136,-0.17033796629448028
2012-05-25,2595.26,2595.261,2573.103,2602.17,2565.647,3927300400.0,41420081778.0,10.546705767147326,6.9090000000001055,29.614000000000033,6.9099999999998545,29.613000000000284,-0.00853748757349948,112.65342430536806,90.39816510397696,2599.9976000000024,2599.5461000000023,2636.126400000006,2603.90118333333,2532.8808583333334,2698.933508000003,-0.0003391640015292241,-0.02420023079983169,-0.02013983297727706,-0.02829060387452187,-0.0042213442589833505,-0.1700907251594359
2012-05-28,2573.103,2562.596,2614.689,2614.849,2545.336,5633927500.0,58412343035.0,10.367961432766041,52.253000000000156,17.26000000000022,41.746000000000095,27.76700000000028,0.016161809301842966,109.80725824297461,81.35162689099423,2605.4892000000027,2599.461600000002,2635.286500000006,2603.203116666664,2533.0956416666672,2696.9281520000027,0.01061289077009353,-0.0003230697823084494,-0.006383463038198589,-0.015766176950529842,0.009955521907826226,-0.16089040278200328
2012-05-29,2614.689,2615.145,2650.854,2658.255,2612.564,7213563700.0,78681504585.0,10.90743879963242,43.11000000000013,2.581000000000131,43.56600000000026,2.125,0.013831472882625873,120.23884762364345,90.5160436976437,2610.1550000000025,2602.809600000002,2636.521350000006,2603.0096333333304,2533.7696500000006,2694.9740520000028,0.008878697633704524,0.012791446694282227,0.009404235923442306,-0.004360248386550469,0.03147153686050386,-0.15561198568251877
2012-05-30,2650.854,2646.37,2642.258,2655.163,2636.518,5185543600.0,56976275428.0,10.987522200758278,8.79300000000012,9.851999999999862,4.3090000000001965,14.335999999999785,-0.0032427285697363972,112.15195059067726,83.96775015638404,2615.2328000000025,2609.5707000000016,2634.459900000006,2603.14488333333,2534.3441250000005,2693.060528000003,0.009702052338118383,0.0262602989846763,-0.01536396487108016,0.0030806983523672393,0.026789118030746906,-0.153295847420993
2012-05-31,2642.258,2623.158,2632.042,2645.591,2617.228,4410746900.0,49875041384.0,11.30761807801758,22.432999999999993,5.929999999999836,3.3330000000000837,25.029999999999745,-0.0038663900345839997,120.8135302733588,84.03463112725844,2622.589200000002,2611.380700000002,2631.4861000000064,2603.1231666666636,2534.5397333333335,2691.102312000003,0.014172761110640142,0.006924407657094012,-0.022097567246438632,-0.0004948079343951584,0.008998420206634439,-0.15682810972335948
