日期,沪市港股通_当日资金净流入_人民币,深市港股通_当日资金净流入_人民币,沪股通_当日资金净流入_人民币,深股通_当日资金净流入_人民币,融资买入额,融券卖出额,融资融券交易金额,融资融券余额,北上资金净流入,融资融券余额变化率
2013-09-27,,,,,170.84,23.49,336.66,2894.73,,-0.0023057675207311945
2013-09-30,,,,,153.51,17.24,312.43,2861.45,,-0.011496754446874258
2013-10-08,,,,,243.45,29.47,423.22,2922.88,,0.021468136783798553
2013-10-09,,,,,220.71,26.42,390.18,2965.89,,0.014714938690606472
2013-10-10,,,,,246.55,27.1,442.37,3004.95,,0.013169739943153624
2013-10-11,,,,,243.46,33.09,454.69,3029.57,,0.008193147972512138
2013-10-14,,,,,259.5,28.87,464.27,3068.82,,0.012955633967856928
2013-10-15,,,,,239.52,26.37,429.75,3101.28,,0.010577355465618776
2013-10-16,,,,,228.17,26.77,433.82,3102.52,,0.00039983490687700574
2013-10-17,,,,,191.42,26.13,322.52,3109.36,,0.0022046594381341933
2013-10-18,,,,,154.65,26.22,271.42,3104.31,,-0.0016241284380066334
2013-10-21,,,,,230.28,31.9,379.15,3135.14,,0.009931353505287843
2013-10-22,,,,,252.15,26.96,414.79,3150.2,,0.004803613235772497
2013-10-23,,,,,219.44,33.08,382.01,3150.35,,4.761602437941548e-05
2013-10-24,,,,,151.48,27.06,264.12,3158.97,,0.0027362039138507654
2013-10-25,,,,,176.06,27.81,312.23,3154.35,,-0.0014625020180628612
2013-10-28,,,,,137.11,25.18,241.69,3161.22,,0.0021779447429739474
2013-10-29,,,,,202.09,40.86,380.05,3140.06,,-0.0066936182866108584
2013-10-30,,,,,166.75,33.97,295.77,3148.1,,0.0025604606281408593
2013-10-31,,,,,148.92,26.33,267.06,3145.91,,-0.0006956576982942719
2013-11-01,,,,,118.57,27.1,227.4,3124.05,,-0.006948704826266416
2013-11-04,,,,,117.87,21.33,200.89,3133.55,,0.0030409244410301017
2013-11-05,,,,,137.63,26.23,241.99,3141.04,,0.0023902602479615176
2013-11-06,,,,,151.93,26.27,264.94,3143.11,,0.0006590173955123291
2013-11-07,,,,,124.57,22.88,222.26,3142.47,,-0.0002036199814834383
2013-11-08,,,,,120.02,22.46,223.33,3132.01,,-0.0033285918401765313
2013-11-11,,,,,103.87,22.63,193.12,3130.42,,-0.0005076612143639636
2013-11-12,,,,,115.44,24.91,210.35,3126.04,,-0.0013991732738738438
2013-11-13,,,,,123.97,21.54,227.6,3112.31,,-0.00439213829637497
2013-11-14,,,,,130.41,25.74,233.27,3116.05,,0.0012016797812557378
2013-11-15,,,,,200.93,33.72,358.83,3122.13,,0.001951188203013432
2013-11-18,,,,,255.3,42.39,450.95,3154.6,,0.010399951315287925
2013-11-19,,,,,215.63,26.31,365.33,3175.02,,0.006473086920687265
2013-11-20,,,,,193.31,25.83,326.85,3197.73,,0.007152710849065436
2013-11-21,,,,,219.66,29.94,380.84,3210.91,,0.004121673812360616
2013-11-22,,,,,190.06,25.19,330.35,3207.83,,-0.0009592296264921973
2013-11-25,,,,,176.99,26.16,296.46,3221.27,,0.004189748209848965
2013-11-26,,,,,159.69,23.01,264.37,3237.06,,0.004901793392047216
2013-11-27,,,,,213.81,30.89,356.86,3256.07,,0.005872612802975574
2013-11-28,,,,,239.26,31.38,402.98,3267.47,,0.003501153230735188
2013-11-29,,,,,197.04,20.38,323.26,3273.33,,0.0017934365120415574
2013-12-02,,,,,289.66,40.08,502.3,3276.53,,0.0009775977368613464
2013-12-03,,,,,188.08,29.74,320.84,3288.36,,0.003610526990444063
2013-12-04,,,,,252.86,37.19,420.3,3313.84,,0.007748543346835612
2013-12-05,,,,,204.9,28.65,336.72,3333.39,,0.005899500277623426
2013-12-06,,,,,176.27,23.2,298.7,3329.21,,-0.0012539786823623222
2013-12-09,,,,,168.4,24.53,275.77,3345.94,,0.005025216192430015
2013-12-10,,,,,175.5,23.74,291.31,3357.83,,0.0035535604344369975
2013-12-11,,,,,174.4,20.82,293.13,3363.78,,0.0017719777356210997
2013-12-12,,,,,149.05,21.74,246.91,3374.54,,0.0031987823222683343
2013-12-13,,,,,135.26,18.72,227.7,3375.64,,0.00032597035447801126
2013-12-16,,,,,162.18,23.26,275.23,3380.31,,0.0013834413622306752
2013-12-17,,,,,128.82,23.47,221.2,3389.38,,0.002683185861651838
2013-12-18,,,,,109.25,19.62,189.71,3393.44,,0.0011978591954870943
2013-12-19,,,,,125.59,22.32,219.49,3399.14,,0.001679711443255183
2013-12-20,,,,,131.06,23.76,237.39,3401.53,,0.0007031190242239305
2013-12-23,,,,,106.44,22.34,193.78,3403.84,,0.0006791061669306764
2013-12-24,,,,,118.5,21.7,207.16,3405.22,,0.00040542446178415403
2013-12-25,,,,,122.44,20.88,209.87,3419.65,,0.004237611666793928
2013-12-26,,,,,133.52,21.25,231.82,3429.84,,0.0029798371178337835
2013-12-27,,,,,125.38,23.32,224.18,3432.36,,0.0007347281505842851
2013-12-30,,,,,137.26,17.6,216.68,3459.66,,0.007953711149180087
2013-12-31,,,,,138.98,27.54,245.38,3465.47,,0.001679355774844904
2014-01-02,,,,,135.06,17.97,219.72,3474.82,,0.002698046729592285
2014-01-03,,,,,149.54,19.82,258.42,3471.79,,-0.0008719876137469607
2014-01-06,,,,,141.44,23.93,248.89,3477.95,,0.0017743008649715453
2014-01-07,,,,,109.82,20.99,190.43,3483.47,,0.0015871418508028867
2014-01-08,,,,,146.52,24.39,246.1,3495.48,,0.0034477116208837533
2014-01-09,,,,,165.18,25.19,274.03,3508.27,,0.0036590110657190866
2014-01-10,,,,,125.36,21.14,220.79,3506.32,,-0.0005558295114115319
2014-01-13,,,,,113.85,24.38,215.54,3504.32,,-0.0005703985945378909
2014-01-14,,,,,123.71,22.54,223.41,3505.81,,0.0004251894804125911
2014-01-15,,,,,130.9,20.4,227.79,3513.45,,0.0021792396051125706
2014-01-16,,,,,134.99,23.42,234.44,3518.59,,0.0014629495225491063
2014-01-17,,,,,125.08,19.14,216.79,3523.26,,0.001327236194043735
2014-01-20,,,,,112.94,18.73,197.32,3532.12,,0.002514716484165236
2014-01-21,,,,,131.11,18.09,224.59,3534.54,,0.0006851409351891213
2014-01-22,,,,,194.89,27.78,333.67,3545.07,,0.0029791712641531465
2014-01-23,,,,,190.32,19.62,314.75,3556.65,,0.0032665081366516358
2014-01-24,,,,,193.61,23.15,329.81,3554.42,,-0.00062699450325443
2014-01-27,,,,,203.2,19.36,329.1,3566.78,,0.00347736058203596
2014-01-28,,,,,149.79,17.18,251.9,3562.1,,-0.0013121078395640362
2014-01-29,,,,,153.39,14.63,272.62,3543.58,,-0.005199180258836034
2014-01-30,,,,,132.81,10.25,251.46,3492.05,,-0.014541791070047716
2014-02-07,,,,,183.54,19.64,286.63,3541.06,,0.01403473604329819
2014-02-10,,,,,279.6,28.74,441.07,3601.3,,0.017011855207197835
2014-02-11,,,,,305.52,33.86,483.45,3658.73,,0.015947019131980156
2014-02-12,,,,,252.57,27.6,393.94,3702.33,,0.011916703336950274
2014-02-13,,,,,286.88,33.06,459.64,3739.54,,0.01005042770363529
2014-02-14,,,,,198.55,21.96,331.64,3741.43,,0.0005054097562802173
2014-02-17,,,,,280.3,28.31,447.67,3780.01,,0.010311565364045316
2014-02-18,,,,,288.73,28.44,454.25,3820.45,,0.010698384395808391
2014-02-19,,,,,276.54,35.09,449.81,3851.28,,0.008069730005627607
2014-02-20,,,,,275.75,32.19,451.07,3870.29,,0.004936021270850244
2014-02-21,,,,,199.86,24.31,334.8,3865.31,,-0.0012867252841518573
2014-02-24,,,,,225.31,32.08,374.47,3876.63,,0.002928613746374875
2014-02-25,,,,,266.29,31.46,448.88,3866.16,,-0.002700799405669474
2014-02-26,,,,,196.18,29.41,328.95,3873.49,,0.0018959380884391308
2014-02-27,,,,,231.42,37.25,400.72,3871.19,,-0.0005937797696650149
2014-02-28,,,,,190.4,31.96,334.81,3862.76,,-0.0021776249680330872
2014-03-03,,,,,203.13,28.49,334.08,3880.11,,0.004491607037454992
2014-03-04,,,,,200.33,29.97,333.19,3890.77,,0.002747344791771411
2014-03-05,,,,,186.7,25.69,307.64,3905.84,,0.003873269301449378
2014-03-06,,,,,193.13,33.22,334.52,3912.22,,0.0016334514470637274
2014-03-07,,,,,184.46,27.22,318.29,3898.62,,-0.0034762871208674495
2014-03-10,,,,,189.19,27.99,338.42,3885.83,,-0.0032806480241726055
2014-03-11,,,,,148.33,31.74,277.19,3877.99,,-0.0020175869762701915
2014-03-12,,,,,168.47,33.64,306.05,3870.2,,-0.0020087725857983463
2014-03-13,,,,,160.76,33.41,280.15,3878.7,,0.002196268926670353
2014-03-14,,,,,143.25,21.76,249.7,3869.4,,-0.0023977105731300963
2014-03-17,,,,,157.34,21.4,262.14,3879.62,,0.0026412363673953276
2014-03-18,,,,,181.12,21.03,291.1,3896.34,,0.004309700434578678
2014-03-19,,,,,170.42,21.34,277.98,3915.75,,0.0049815981151541955
2014-03-20,,,,,182.16,25.83,315.57,3916.48,,0.00018642661048340337
2014-03-21,,,,,222.53,40.12,395.64,3916.29,,-4.8512950404422384e-05
2014-03-24,,,,,228.81,31.92,387.19,3936.41,,0.005137515352540367
2014-03-25,,,,,198.69,26.8,334.02,3953.88,,0.004438053962874777
2014-03-26,,,,,166.31,21.08,268.82,3968.74,,0.0037583335862494405
2014-03-27,,,,,194.48,31.13,328.2,3976.07,,0.0018469337875497427
2014-03-28,,,,,175.68,25.04,316.09,3958.79,,-0.004345999944668999
2014-03-31,,,,,129.32,21.15,225.7,3954.68,,-0.0010381960144387747
2014-04-01,,,,,120.31,20.55,215.18,3948.41,,-0.0015854632991797457
2014-04-02,,,,,155.43,29.91,272.62,3946.39,,-0.0005115983395848067
2014-04-03,,,,,164.64,25.49,273.49,3958.0,,0.002941929206185856
2014-04-04,,,,,134.47,22.15,242.52,3943.22,,-0.0037342091965639757
2014-04-08,,,,,222.36,41.1,392.68,3954.46,,0.0028504623125262807
2014-04-09,,,,,196.86,24.53,320.68,3970.01,,0.003932268881212675
2014-04-10,,,,,294.19,40.28,486.24,4005.35,,0.008901740801660285
2014-04-11,,,,,222.92,32.14,378.5,4006.82,,0.0003670091252949703
2014-04-14,,,,,188.08,22.76,305.93,4029.09,,0.005558023569813386
2014-04-15,,,,,207.93,20.54,343.96,4047.0,,0.0044451724831164885
2014-04-16,,,,,158.91,24.79,269.54,4054.2,,0.0017790956263898927
2014-04-17,,,,,159.96,21.23,264.16,4059.7,,0.0013566178284247776
2014-04-18,,,,,145.24,21.83,250.45,4049.47,,-0.002519890632312727
2014-04-21,,,,,175.82,24.69,299.45,4048.35,,-0.0002765794042183245
2014-04-22,,,,,174.63,29.17,305.77,4052.17,,0.0009435943038522687
2014-04-23,,,,,139.22,25.1,240.6,4057.35,,0.0012783274146939139
2014-04-24,,,,,137.17,24.95,239.48,4050.1,,-0.0017868805994060155
2014-04-25,,,,,149.39,26.49,273.65,4027.58,,-0.005560356534406563
2014-04-28,,,,,143.12,24.84,264.31,4010.51,,-0.004238277079536501
2014-04-29,,,,,118.11,25.32,219.46,3995.51,,-0.0037401726962406068
2014-04-30,,,,,106.02,18.24,198.82,3965.49,,-0.00751343382947367
2014-05-05,,,,,127.59,24.18,220.54,3982.27,,0.004231507329485185
2014-05-06,,,,,136.33,23.29,229.03,3994.58,,0.003091201751764583
2014-05-07,,,,,119.41,20.85,210.0,3991.71,,-0.0007184735316353441
2014-05-08,,,,,126.93,22.87,221.51,3990.07,,-0.00041085148971242713
2014-05-09,,,,,116.94,21.9,212.34,3977.94,,-0.003040046916470196
2014-05-12,,,,,195.64,31.68,335.22,3988.78,,0.0027250285323559
2014-05-13,,,,,158.42,19.72,260.25,3996.51,,0.0019379359102282834
2014-05-14,,,,,119.64,20.07,210.38,3994.66,,-0.0004629038836385657
2014-05-15,,,,,127.14,19.93,222.75,3987.39,,-0.0018199296060240622
2014-05-16,,,,,107.09,18.89,198.26,3972.9,,-0.0036339560464363485
2014-05-19,,,,,121.67,20.47,216.08,3973.8,,0.0002265347730876499
2014-05-20,,,,,115.25,19.05,203.46,3974.19,,9.814283557307846e-05
2014-05-21,,,,,116.27,24.77,201.78,3981.22,,0.001768913917049808
2014-05-22,,,,,137.19,20.74,240.96,3974.31,,-0.0017356488714513896
2014-05-23,,,,,121.67,18.55,218.33,3957.38,,-0.004259858944068218
2014-05-26,,,,,154.39,19.84,261.87,3957.41,,7.5807731376720255e-06
2014-05-27,,,,,139.95,19.03,234.23,3960.98,,0.0009021051647415401
2014-05-28,,,,,181.7,25.35,309.71,3968.26,,0.0018379289973693425
2014-05-29,,,,,169.65,18.34,283.89,3964.0,,-0.001073518368252091
2014-05-30,,,,,146.63,18.86,256.56,3943.75,,-0.005108476286579178
2014-06-03,,,,,150.93,19.83,256.58,3943.06,,-0.00017496038034869876
2014-06-04,,,,,140.48,17.59,236.88,3944.72,,0.0004209928329774737
2014-06-05,,,,,135.95,18.78,237.11,3940.54,,-0.001059644284004957
2014-06-06,,,,,141.48,15.42,236.11,3936.9,,-0.000923731265258021
2014-06-09,,,,,140.79,20.48,239.13,3942.72,,0.001478320505981845
2014-06-10,,,,,169.84,23.47,284.46,3948.03,,0.0013467859751643552
2014-06-11,,,,,164.67,19.28,271.72,3953.07,,0.0012765860441790178
2014-06-12,,,,,165.16,18.58,267.87,3964.69,,0.0029394875375341467
2014-06-13,,,,,192.37,25.71,332.96,3957.45,,-0.0018261200749617457
2014-06-16,,,,,208.02,27.12,339.07,3978.05,,0.0052053721462053115
2014-06-17,,,,,193.39,19.76,333.27,4008.58,,0.007674614446776529
2014-06-18,,,,,191.87,24.18,307.1,4044.99,,0.00908301692868796
2014-06-19,,,,,198.12,20.76,326.48,4055.17,,0.002516693489971633
2014-06-20,,,,,128.72,19.37,224.61,4054.41,,-0.00018741507754305164
2014-06-23,,,,,139.81,21.61,241.44,4055.19,,0.0001923831087631278
2014-06-24,,,,,149.15,21.38,249.25,4057.03,,0.0004537395288506385
2014-06-25,,,,,139.75,18.02,225.05,4064.04,,0.001727864965257675
2014-06-26,,,,,166.6,20.59,284.82,4055.76,,-0.002037381521835302
2014-06-27,,,,,190.69,22.91,317.63,4042.58,,-0.003249699193246247
2014-06-30,,,,,212.22,26.1,343.33,4064.89,,0.005518752875638855
2014-07-01,,,,,211.63,18.97,336.13,4078.49,,0.003345723992531191
2014-07-02,,,,,220.25,25.07,356.04,4095.0,,0.004048066809039685
2014-07-03,,,,,243.66,28.41,395.57,4115.9,,0.005103785103784952
2014-07-04,,,,,211.99,21.59,353.65,4116.23,,8.017687504557891e-05
2014-07-07,,,,,215.8,23.51,342.96,4145.99,,0.007229916695617122
2014-07-08,,,,,217.23,22.56,348.85,4170.26,,0.0058538491409771964
2014-07-09,,,,,249.64,23.54,402.5,4188.74,,0.004431378379285533
2014-07-10,,,,,211.17,23.6,340.82,4210.47,,0.005187717547520343
2014-07-11,,,,,205.19,22.01,335.68,4216.93,,0.0015342705208682972
2014-07-14,,,,,253.74,27.84,407.66,4243.88,,0.006390905232005251
2014-07-15,,,,,247.77,27.99,401.59,4258.87,,0.003532145112491447
2014-07-16,,,,,235.2,26.53,381.73,4280.4,,0.005055331578564193
2014-07-17,,,,,179.6,20.27,298.53,4287.1,,0.0015652742734324487
2014-07-18,,,,,178.77,27.01,317.7,4270.22,,-0.003937393576077142
2014-07-21,,,,,177.34,22.92,299.41,4273.56,,0.0007821611064535716
2014-07-22,,,,,241.05,34.02,405.97,4288.58,,0.0035146341691703054
2014-07-23,,,,,260.99,32.91,421.07,4321.24,,0.007615574385927193
2014-07-24,,,,,313.6,44.69,527.39,4346.78,,0.005910340550397519
2014-07-25,,,,,266.36,35.0,454.92,4336.92,,-0.002268345763990709
2014-07-28,,,,,401.86,50.93,697.06,4326.62,,-0.0023749573429991955
2014-07-29,,,,,373.3,37.9,603.15,4351.28,,0.005699599225261309
2014-07-30,,,,,359.71,35.3,568.28,4406.18,,0.012616977073413027
2014-07-31,,,,,332.32,34.67,529.0,4449.69,,0.009874766804805812
2014-08-01,,,,,348.48,34.08,583.86,4440.77,,-0.0020046340306850707
2014-08-04,,,,,342.9,39.77,557.16,4487.25,,0.010466653305620355
2014-08-05,,,,,370.26,32.22,584.6,4521.85,,0.007710735974149063
2014-08-06,,,,,380.01,36.75,603.35,4572.69,,0.011243185864192595
2014-08-07,,,,,360.06,30.97,570.56,4607.31,,0.007571035867290465
2014-08-08,,,,,283.75,26.51,462.07,4618.43,,0.002413555849291704
2014-08-11,,,,,330.57,37.34,536.18,4649.7,,0.006770699133688218
2014-08-12,,,,,351.75,29.72,547.18,4699.81,,0.010777039378884856
2014-08-13,,,,,385.25,35.38,601.67,4761.27,,0.01307712439439035
2014-08-14,,,,,360.36,31.63,567.48,4807.9,,0.009793605487611323
2014-08-15,,,,,335.54,37.88,558.04,4824.93,,0.0035420869818425516
2014-08-18,,,,,388.03,32.19,610.41,4874.3,,0.010232272799812536
2014-08-19,,,,,427.95,35.27,679.55,4913.75,,0.008093469831565558
2014-08-20,,,,,375.09,34.41,596.34,4962.82,,0.009986263037395027
2014-08-21,,,,,383.72,31.33,615.54,5011.32,,0.009772669570929482
2014-08-22,,,,,362.4,32.8,579.4,5026.57,,0.0030431103980588237
2014-08-25,,,,,362.82,32.39,572.37,5066.87,,0.008017395559994256
2014-08-26,,,,,348.28,30.69,553.17,5103.23,,0.007176027804147278
2014-08-27,,,,,278.78,33.43,441.58,5141.95,,0.007587351540103038
2014-08-28,,,,,306.86,34.49,465.64,5217.46,,0.014685090286759017
2014-08-29,,,,,246.97,30.29,400.25,5236.87,,0.003720201017353153
2014-09-01,,,,,333.52,31.7,523.18,5278.16,,0.007884480615329315
2014-09-02,,,,,426.16,43.17,698.95,5273.39,,-0.00090372402503891
2014-09-03,,,,,470.72,45.51,772.87,5279.44,,0.0011472695931837862
2014-09-04,,,,,474.67,39.51,743.91,5337.46,,0.010989801948691591
2014-09-05,,,,,470.74,43.21,774.1,5340.69,,0.0006051567599569818
2014-09-09,,,,,485.42,40.38,754.02,5414.16,,0.01375664942170407
2014-09-10,,,,,446.43,37.99,690.33,5492.93,,0.014548886623225066
2014-09-11,,,,,552.28,49.23,868.24,5564.4,,0.01301127085180398
2014-09-12,,,,,422.2,39.47,671.54,5607.63,,0.007769031701531315
2014-09-15,,,,,506.33,42.48,772.97,5698.75,,0.016249288915281435
2014-09-16,,,,,621.09,50.57,988.51,5753.85,,0.009668787014696312
2014-09-17,,,,,407.02,40.8,638.99,5802.65,,0.008481277753156435
2014-09-18,,,,,377.0,50.16,604.12,5845.64,,0.007408683963361584
2014-09-19,,,,,372.53,40.77,611.59,5851.74,,0.0010435127719119475
2014-09-22,,,,,439.24,33.69,669.15,5948.05,,0.016458352558384348
2014-09-23,,,,,388.22,43.0,617.66,6008.23,,0.010117601566900003
2014-09-24,,,,,578.84,58.67,895.71,6137.84,,0.021572076967759424
2014-09-25,,,,,601.4,49.48,941.62,6226.84,,0.014500215059369381
2014-09-26,,,,,458.24,40.24,720.71,6260.82,,0.005457021539014839
2014-09-29,,,,,477.97,41.37,797.65,6231.43,,-0.004694273274107763
2014-09-30,,,,,439.59,32.86,778.13,6107.54,,-0.019881471829098718
2014-10-08,,,,,622.4,51.57,913.84,6295.88,,0.030837292919899006
2014-10-09,,,,,635.6,46.71,991.18,6403.22,,0.01704924490301596
2014-10-10,,,,,577.04,46.23,903.64,6466.11,,0.009821620996935732
2014-10-13,,,,,528.05,47.11,810.92,6563.72,,0.015095629366033148
2014-10-14,,,,,509.26,46.17,797.45,6629.48,,0.010018708902878037
2014-10-15,,,,,529.01,51.61,834.4,6700.46,,0.010706722095850774
2014-10-16,,,,,563.38,55.93,907.14,6727.11,,0.003977338869271652
2014-10-17,,,,,478.21,47.26,791.92,6729.75,,0.0003924419252845368
2014-10-20,,,,,389.45,46.58,628.87,6770.3,,0.006025483858984382
2014-10-21,,,,,408.67,39.15,657.32,6805.59,,0.005212472120880829
2014-10-22,,,,,396.85,44.48,649.08,6843.63,,0.005589522730578889
2014-10-23,,,,,412.38,46.3,662.49,6904.92,,0.00895577347109655
2014-10-24,,,,,327.3,38.29,525.52,6933.16,,0.004089837391309414
2014-10-27,,,,,336.1,40.61,534.4,6973.33,,0.00579389484737125
2014-10-28,,,,,440.1,51.39,723.1,6946.45,,-0.0038546863550126265
2014-10-29,,,,,616.42,57.0,996.41,6948.95,,0.0003598960620172509
2014-10-30,,,,,618.64,58.37,982.85,7005.68,,0.008163823311435614
2014-10-31,,,,,654.23,69.29,1099.44,7016.31,,0.0015173402153680904
2014-11-03,,,,,623.64,56.56,985.6,7096.52,,0.01143193501997497
2014-11-04,,,,,623.69,53.49,990.29,7159.25,,0.00883954388911734
2014-11-05,,,,,565.13,55.55,907.42,7214.71,,0.0077466215036490205
2014-11-06,,,,,501.7,48.5,806.01,7263.19,,0.006719604807400303
2014-11-07,,,,,681.17,68.4,1128.64,7271.23,,0.001106951628692121
2014-11-10,,,,,653.85,75.93,1076.05,7324.94,,0.007386645725688812
2014-11-11,,,,,875.86,82.3,1430.3,7374.09,,0.006709952572990341
2014-11-12,,,,,552.12,71.15,896.79,7414.2,,0.005439315223980223
2014-11-13,,,,,695.56,73.43,1120.62,7444.97,,0.004150144317660809
2014-11-14,,,,,497.54,61.33,827.16,7453.24,,0.001110817102016437
2014-11-17,16.88,,120.8233,,526.04,62.93,844.45,7491.23,,0.005097112128416681
2014-11-18,7.42,,47.1967,,457.27,54.74,737.09,7524.04,,0.004379788098883619
2014-11-19,2.11,,24.9677,,485.01,52.07,775.24,7561.08,,0.004922887172317036
2014-11-20,1.48,,21.4194,,420.92,50.44,672.4,7592.16,,0.004110523893412044
2014-11-21,1.38,,21.9953,,576.23,69.61,937.09,7624.47,,0.0042557058860719366
2014-11-24,0.98,,58.5647,,1048.9,102.93,1634.63,7827.71,,0.026656279059396937
2014-11-25,1.26,,27.5003,,915.68,84.78,1399.66,7985.14,,0.020111884574160355
2014-11-26,1.58,,31.9261,,1004.34,96.28,1571.74,8117.2,,0.016538219743172933
2014-11-27,1.24,,28.6866,,1010.44,103.81,1616.96,8168.91,,0.0063704232986743214
2014-11-28,2.32,,22.4622,,1152.48,113.86,1851.4,8251.97,,0.010167819207213658
2014-12-01,2.35,,13.1782,,1133.13,120.17,1787.4,8381.06,,0.015643537240198402
2014-12-02,2.28,,31.1533,,1117.23,136.61,1833.17,8472.5,,0.010910314447098557
2014-12-03,3.93,,36.849,,1516.39,151.46,2451.36,8564.14,,0.010816169961640476
2014-12-04,3.24,,33.5898,,1564.49,147.63,2442.6,8808.97,,0.028587809167061717
2014-12-05,13.07,,24.4957,,1740.57,153.79,2805.22,8888.48,,0.009026026879419558
2014-12-08,4.37,,14.1599,,1660.97,171.6,2640.94,9159.3,,0.030468651557971738
2014-12-09,6.71,,10.2419,,2057.84,193.66,3376.28,9293.36,,0.014636489688076848
2014-12-10,3.18,,18.3643,,1343.43,181.0,2245.53,9359.73,,0.007141658130105588
2014-12-11,4.06,,9.1477,,1216.66,153.68,1994.6,9418.82,,0.006313216300042779
2014-12-12,2.45,,16.9245,,1066.96,145.72,1768.52,9434.05,,0.0016169753748345173
2014-12-15,1.33,,9.3615,,1122.06,138.97,1820.51,9559.35,,0.0132816764804089
2014-12-16,3.23,,12.2584,,1308.3,193.14,2114.34,9688.85,,0.013546946183579323
2014-12-17,2.63,,4.8908,,1492.93,202.08,2460.49,9838.72,,0.015468296031004636
2014-12-18,3.25,,18.2988,,1201.68,180.13,1961.86,9948.23,,0.011130512912248758
2014-12-19,1.79,,8.6222,,1286.93,176.36,2093.34,10073.1,,0.012551981608788676
2014-12-22,2.91,,13.2383,,1418.28,178.31,2322.42,10115.84,,0.004242983788506072
2014-12-23,4.35,,5.8668,,962.69,158.66,1679.12,10081.7,,-0.0033749050993293617
2014-12-24,2.18,,,,859.9,149.39,1483.01,10035.14,,-0.004618268744358667
2014-12-25,,,,,879.18,169.85,1476.8,10073.81,,0.0038534589452663415
2014-12-26,,,,,1167.42,183.64,1946.66,10133.08,,0.00588357334513967
2014-12-29,,,6.6912,,1372.54,170.65,2239.26,10248.37,,0.011377587071255801
2014-12-30,,,-6.9615,,1088.08,176.34,1841.49,10285.41,,0.003614233287830171
2014-12-31,,,-0.2084,,1074.73,169.88,1821.38,10253.9,,-0.003063562852623325
2015-01-05,15.29,,20.0227,,1408.35,169.59,2293.83,10378.21,,0.012123192151278994
2015-01-06,8.27,,-0.2315,,1354.37,157.2,2205.93,10458.89,,0.007773980291398974
2015-01-07,7.43,,3.4208,,1120.49,155.74,1821.61,10576.92,,0.01128513637680495
2015-01-08,4.91,,0.5783,,1006.81,134.11,1665.11,10608.07,,0.0029450917658448983
2015-01-09,6.69,,14.5318,,1165.64,185.01,1934.75,10678.35,,0.0066251448189915685
2015-01-12,7.41,,-12.7347,,931.87,135.23,1527.73,10789.05,,0.010366770147073101
2015-01-13,5.1,,-2.5069,,755.17,130.75,1253.76,10849.66,,0.005617732793897545
2015-01-14,5.91,,5.9384,,793.49,122.39,1301.6,10976.27,,0.011669490103837443
2015-01-15,4.72,,7.0523,,948.19,149.73,1488.76,11129.74,,0.013981981128379672
2015-01-16,8.25,,1.2676,,1123.6,142.51,1817.08,11182.47,,0.004737756677155147
2015-01-19,6.89,,-3.4306,,1040.61,115.51,1782.26,10983.92,,-0.017755469051113026
2015-01-20,4.95,,21.4523,,1079.15,164.46,1798.09,10965.46,,-0.0016806386062535594
2015-01-21,7.83,,19.2566,,1298.03,197.16,2105.8,11023.13,,0.005259241290379135
2015-01-22,4.35,,1.5143,,1154.66,147.35,1797.08,11140.34,,0.010633096044408541
2015-01-23,3.95,,2.6152,,1171.0,159.12,1880.35,11187.51,,0.004234161614456999
2015-01-26,5.16,,3.9634,,1026.67,127.67,1623.04,11275.7,,0.007882897981767112
2015-01-27,6.94,,9.0335,,1161.83,140.66,1864.17,11319.17,,0.003855193025710024
2015-01-28,2.25,,11.4192,,932.98,131.83,1522.07,11342.55,,0.002065522472054049
2015-01-29,4.55,,9.7546,,795.85,108.4,1310.5,11364.53,,0.0019378358482000646
2015-01-30,4.02,,0.2959,,744.08,104.02,1244.59,11317.03,,-0.004179671310648114
2015-02-02,3.49,,1.7846,,689.76,108.81,1153.55,11328.6,,0.0010223530378552503
2015-02-03,1.69,,27.0,,777.91,126.55,1297.25,11326.2,,-0.000211853185742239
2015-02-04,-0.61,,10.961,,848.94,123.27,1370.68,11353.3,,0.002392682453073336
2015-02-05,0.4,,28.3328,,1064.39,146.13,1720.19,11410.36,,0.005025851514537827
2015-02-06,-0.24,,1.6066,,775.73,120.74,1298.63,11430.49,,0.0017641862307586909
2015-02-09,0.42,,11.1839,,744.35,154.57,1244.69,11526.0,,0.008355722283121647
2015-02-10,0.41,,16.2905,,761.54,134.36,1188.51,11694.65,,0.014632136040256816
2015-02-11,1.25,,13.8157,,765.09,106.98,1190.3,11788.19,,0.007998529242003949
2015-02-12,1.61,,11.5982,,746.61,95.71,1201.03,11705.36,,-0.007026524004109191
2015-02-13,2.31,,19.144,,870.29,111.23,1502.46,11431.36,,-0.023408079717326058
2015-02-16,,,1.2378,,898.41,80.77,1439.46,11375.06,,-0.004925048288217715
2015-02-17,,,2.2129,,807.15,70.96,1413.19,11103.66,,-0.023859214808537255
2015-02-25,3.3271,,10.1148,,979.77,85.6,1408.4,11405.49,,0.02718292887210172
2015-02-26,1.7,,-4.5268,,1044.35,133.08,1635.97,11530.67,,0.010975416224993317
2015-02-27,1.69,,6.7247,,1043.15,111.08,1643.65,11578.1,,0.004113377626798753
2015-03-02,1.02,,7.4556,,1353.48,134.13,2049.6,11791.99,,0.018473670118585916
